scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,ego_width,nearest_any,road_clearance,nearest_boundary,boundary_clearance,nearest_median,median_clearance,left_distance,right_distance,min_side_distance,min_side_clearance,num_edge_points,dir30_count,dir30_left_point,dir30_right_point,dir30_point_clearance,dir30_left_line,dir30_right_line,dir30_line_clearance,dir45_count,dir45_left_point,dir45_right_point,dir45_point_clearance,dir45_left_line,dir45_right_line,dir45_line_clearance
1061,NEW_OFFROAD,46,4.6000000000000005,0.5,41,4.1000000000000005,2.0380001068115234,2.429325135722972,1.4103250823172102,2.429325135722972,1.4103250823172102,2.429325135722972,1.4103250823172102,0.8943023681640625,7.817895889282227,0.8943023681640625,-0.12469768524169922,149,10,0.8943023681640625,7.817895889282227,-0.12469768524169922,0.6359125982813645,7.599022491486435,-0.38308745512439724,16,0.8943023681640625,7.817895889282227,-0.12469768524169922,0.6359125982813645,7.599022491486435,-0.38308745512439724
1140,SAFE,70,7.0,3.0,40,4.0,2.4900002479553223,2.7854907102851154,1.5404905863074543,2.7854907102851154,1.5404905863074543,2.7854907102851154,1.5404905863074543,8.037841796875,2.45367431640625,2.45367431640625,1.2086741924285889,169,59,8.037841796875,2.45367431640625,1.2086741924285889,7.926185882468985,2.738686776316062,1.493686652338401,59,8.037841796875,2.45367431640625,1.2086741924285889,7.926185882468985,2.738686776316062,1.493686652338401
1140,SAFE,70,7.0,2.0,50,5.0,2.4900002479553223,2.5848316764506336,1.3398315524729725,2.5848316764506336,1.3398315524729725,2.5848316764506336,1.3398315524729725,8.19793701171875,2.57073974609375,2.57073974609375,1.3257396221160889,175,53,8.19793701171875,2.57073974609375,1.3257396221160889,8.215310457434752,2.5837287670867886,1.3387286431091274,53,8.19793701171875,2.57073974609375,1.3257396221160889,8.215310457434752,2.5837287670867886,1.3387286431091274
1140,SAFE,70,7.0,1.0,60,6.0,2.4900002479553223,3.2974399092842654,2.0524397853066043,3.2974399092842654,2.0524397853066043,3.2974399092842654,2.0524397853066043,6.134765625,3.10504150390625,3.10504150390625,1.8600413799285889,200,57,6.134765625,3.10504150390625,1.8600413799285889,7.236743080886484,3.2901657096976398,2.0451655857199786,57,6.134765625,3.10504150390625,1.8600413799285889,7.236743080886484,3.2901657096976398,2.0451655857199786
1140,SAFE,70,7.0,0.5,65,6.5,2.4900002479553223,4.270334351909767,3.025334227932106,4.270334351909767,3.025334227932106,4.270334351909767,3.025334227932106,5.7711181640625,4.06231689453125,4.06231689453125,2.817316770553589,200,58,5.7711181640625,4.06231689453125,2.817316770553589,6.423961340246771,4.24059631796226,2.995596193984599,58,5.7711181640625,4.06231689453125,2.817316770553589,6.423961340246771,4.24059631796226,2.995596193984599
1249,SAFE,41,4.1000000000000005,3.0,11,1.1,1.8900001049041748,4.132928352679152,3.187928300227065,4.132928352679152,3.187928300227065,4.132928352679152,3.187928300227065,5.5404052734375,3.7899169921875,3.7899169921875,2.8449169397354126,135,31,5.5404052734375,3.7899169921875,2.8449169397354126,4.927954193131907,3.789239294801722,2.8442392423496345,34,5.5404052734375,3.7899169921875,2.8449169397354126,4.927954193131907,3.789239294801722,2.8442392423496345
1249,SAFE,41,4.1000000000000005,2.0,21,2.1,1.8900001049041748,4.122072022380533,3.1770719699284458,4.122072022380533,3.1770719699284458,4.122072022380533,3.1770719699284458,5.5400390625,3.7901611328125,3.7901611328125,2.8451610803604126,138,31,5.5400390625,3.7901611328125,2.8451610803604126,4.9261049587919095,3.789064816769568,2.844064764317481,34,5.5400390625,3.7901611328125,2.8451610803604126,4.9261049587919095,3.789064816769568,2.844064764317481
1249,SAFE,41,4.1000000000000005,1.0,31,3.1,1.8900001049041748,4.111811461432673,3.1668114089805854,4.111811461432673,3.1668114089805854,4.111811461432673,3.1668114089805854,5.539306640625,3.7908935546875,3.7908935546875,2.8458935022354126,136,31,5.539306640625,3.7908935546875,2.8458935022354126,4.924350086144566,3.789068744998973,2.8440686925468857,34,5.539306640625,3.7908935546875,2.8458935022354126,4.924350086144566,3.789068744998973,2.8440686925468857
1249,SAFE,41,4.1000000000000005,0.5,36,3.6,1.8900001049041748,4.107093894192119,3.162093841740032,4.107093894192119,3.162093841740032,4.107093894192119,3.162093841740032,5.5382080078125,3.791748046875,3.791748046875,2.8467479944229126,136,31,5.5382080078125,3.791748046875,2.8467479944229126,4.923506595774037,3.788926769956752,2.8439267175046647,34,5.5382080078125,3.791748046875,2.8467479944229126,4.923506595774037,3.788926769956752,2.8439267175046647
1356,SAFE,34,3.4000000000000004,3.0,4,0.4,2.4900002479553223,6.690588279529367,5.445588155551706,6.690588279529367,5.445588155551706,6.690588279529367,5.445588155551706,12.398193359375,6.09765625,6.09765625,4.852656126022339,149,32,12.398193359375,6.09765625,4.852656126022339,12.677391495555558,6.524229691017951,5.27922956704029,32,12.398193359375,6.09765625,4.852656126022339,12.677391495555558,6.524229691017951,5.27922956704029
1356,SAFE,34,3.4000000000000004,2.0,14,1.4000000000000001,2.4900002479553223,6.158683711220811,4.91368358724315,6.158683711220811,4.91368358724315,6.158683711220811,4.91368358724315,13.71124267578125,5.4793701171875,5.4793701171875,4.234369993209839,138,28,13.71124267578125,5.4793701171875,4.234369993209839,13.919933717565314,6.156860666580609,4.911860542602948,28,13.71124267578125,5.4793701171875,4.234369993209839,13.919933717565314,6.156860666580609,4.911860542602948
1356,SAFE,34,3.4000000000000004,1.0,24,2.4000000000000004,2.4900002479553223,5.501554448623746,4.256554324646085,5.501554448623746,4.256554324646085,5.501554448623746,4.256554324646085,15.1014404296875,5.35003662109375,5.35003662109375,4.105036497116089,169,33,15.1014404296875,5.35003662109375,4.105036497116089,15.346702846871336,5.496725185139766,4.251725061162105,33,15.1014404296875,5.35003662109375,4.105036497116089,15.346702846871336,5.496725185139766,4.251725061162105
1356,SAFE,34,3.4000000000000004,0.5,29,2.9000000000000004,2.4900002479553223,6.092525625715027,4.8475255017373655,6.092525625715027,4.8475255017373655,6.092525625715027,4.8475255017373655,4.057861328125,5.486328125,4.057861328125,2.812861204147339,167,31,4.057861328125,5.486328125,2.812861204147339,4.229601553976762,5.550185267251916,2.984601429999101,31,4.057861328125,5.486328125,2.812861204147339,4.229601553976762,5.550185267251916,2.984601429999101
1459,SAFE,56,5.6000000000000005,3.0,26,2.6,2.0380001068115234,8.070109016755731,7.05110896334997,8.070109016755731,7.05110896334997,8.070109016755731,7.05110896334997,14.7764892578125,8.0211181640625,8.0211181640625,7.002118110656738,60,19,14.7764892578125,8.0211181640625,7.002118110656738,12.885711636559817,7.782212997341754,6.763212943935993,19,14.7764892578125,8.0211181640625,7.002118110656738,12.885711636559817,7.782212997341754,6.763212943935993
1459,SAFE,56,5.6000000000000005,2.0,36,3.6,2.0380001068115234,8.067437076051323,7.048437022645562,8.067437076051323,7.048437022645562,8.067437076051323,7.048437022645562,14.776611328125,8.02099609375,8.02099609375,7.001996040344238,60,18,14.776611328125,8.02099609375,7.001996040344238,12.877146282825262,7.77505607132631,6.756056017920549,18,14.776611328125,8.02099609375,7.001996040344238,12.877146282825262,7.77505607132631,6.756056017920549
1459,SAFE,56,5.6000000000000005,1.0,46,4.6000000000000005,2.0380001068115234,8.066779993002735,7.047779939596973,8.066779993002735,7.047779939596973,8.066779993002735,7.047779939596973,14.777099609375,8.0203857421875,8.0203857421875,7.001385688781738,60,18,14.777099609375,8.0203857421875,7.001385688781738,12.875733432522658,7.773578786311436,6.754578732905674,18,14.777099609375,8.0203857421875,7.001385688781738,12.875733432522658,7.773578786311436,6.754578732905674
1459,SAFE,56,5.6000000000000005,0.5,51,5.1000000000000005,2.0380001068115234,8.065653481815602,7.04665342840984,8.065653481815602,7.04665342840984,8.065653481815602,7.04665342840984,14.777587890625,8.0198974609375,8.0198974609375,7.000897407531738,60,18,14.777587890625,8.0198974609375,7.000897407531738,12.872698470580024,7.770533829618189,6.751533776212427,18,14.777587890625,8.0198974609375,7.000897407531738,12.872698470580024,7.770533829618189,6.751533776212427
1567,SAFE,77,7.7,3.0,47,4.7,2.4900002479553223,10.443755374019023,9.198755250041362,10.443755374019023,9.198755250041362,10.443755374019023,9.198755250041362,,7.3369140625,7.3369140625,6.091913938522339,30,8,,7.3369140625,6.091913938522339,,9.87115364696545,8.626153522987789,8,,7.3369140625,6.091913938522339,,9.87115364696545,8.626153522987789
1567,SAFE,77,7.7,2.0,57,5.7,2.4900002479553223,7.110983619423034,5.865983495445373,7.110983619423034,5.865983495445373,7.110983619423034,5.865983495445373,,5.9466552734375,5.9466552734375,4.701655149459839,41,9,,5.9466552734375,4.701655149459839,,7.110089611565345,5.865089487587684,9,,5.9466552734375,4.701655149459839,,7.110089611565345,5.865089487587684
1567,SAFE,77,7.7,1.0,67,6.7,2.4900002479553223,5.7150227133419715,4.47002258936431,5.7150227133419715,4.47002258936431,5.7150227133419715,4.47002258936431,,5.3380126953125,5.3380126953125,4.093012571334839,29,5,,5.3380126953125,4.093012571334839,,5.59467985126689,4.349679727289229,5,,5.3380126953125,4.093012571334839,,5.59467985126689,4.349679727289229
1567,SAFE,77,7.7,0.5,72,7.2,2.4900002479553223,5.114119600151493,3.8691194761738315,5.114119600151493,3.8691194761738315,5.114119600151493,3.8691194761738315,,4.817138671875,4.817138671875,3.572138547897339,40,14,,4.817138671875,3.572138547897339,,5.079539640051447,3.834539516073786,14,,4.817138671875,3.572138547897339,,5.079539640051447,3.834539516073786
1597,NEW_OFFROAD,13,1.3,1.0,3,0.30000000000000004,1.8900001049041748,11.736011359604843,10.791011307152756,11.736011359604843,10.791011307152756,11.736011359604843,10.791011307152756,8.14306640625,10.44635009765625,8.14306640625,7.198066353797913,95,5,8.14306640625,10.44635009765625,7.198066353797913,13.203267575214003,6.307118364732772,5.362118312280685,7,8.14306640625,10.44635009765625,7.198066353797913,13.203267575214003,6.307118364732772,5.362118312280685
1597,NEW_OFFROAD,13,1.3,0.5,8,0.8,1.8900001049041748,7.041227712761135,6.096227660309047,7.041227712761135,6.096227660309047,7.041227712761135,6.096227660309047,5.08245849609375,10.744781494140625,5.08245849609375,4.137458443641663,109,10,7.336212158203125,10.744781494140625,6.391212105751038,10.08144670134829,9.401960602292888,8.456960549840801,17,5.08245849609375,10.744781494140625,4.137458443641663,2.4834400278144426,9.401960602292888,1.5384399753623552
1690,SAFE,55,5.5,3.0,25,2.5,2.4900002479553223,4.9093117135817685,3.6643115896041074,4.9093117135817685,3.6643115896041074,4.9093117135817685,3.6643115896041074,6.06671142578125,4.776611328125,4.776611328125,3.531611204147339,152,39,6.06671142578125,4.776611328125,3.531611204147339,6.096105509772382,4.853246737487292,3.608246613509631,39,6.06671142578125,4.776611328125,3.531611204147339,6.096105509772382,4.853246737487292,3.608246613509631
1690,SAFE,55,5.5,2.0,35,3.5,2.4900002479553223,4.623062211624866,3.378062087647205,4.623062211624866,3.378062087647205,4.623062211624866,3.378062087647205,6.36859130859375,3.891357421875,3.891357421875,2.646357297897339,137,39,6.36859130859375,3.891357421875,2.646357297897339,6.56225593140554,4.442085808630007,3.197085684652346,39,6.36859130859375,3.891357421875,2.646357297897339,6.56225593140554,4.442085808630007,3.197085684652346
1690,SAFE,55,5.5,1.0,45,4.5,2.4900002479553223,3.9172423567744836,2.6722422327968225,3.9172423567744836,2.6722422327968225,3.9172423567744836,2.6722422327968225,7.27325439453125,3.11920166015625,3.11920166015625,1.8742015361785889,129,41,7.27325439453125,3.11920166015625,1.8742015361785889,7.414062363049908,3.6243238213125677,2.3793236973349066,41,7.27325439453125,3.11920166015625,1.8742015361785889,7.414062363049908,3.6243238213125677,2.3793236973349066
1690,SAFE,55,5.5,0.5,50,5.0,2.4900002479553223,3.236587980782842,1.991587856805181,3.236587980782842,1.991587856805181,3.236587980782842,1.991587856805181,7.70758056640625,2.907958984375,2.907958984375,1.6629588603973389,123,35,7.70758056640625,2.907958984375,1.6629588603973389,7.816758822818539,3.236280475447141,1.99128035146948,35,7.70758056640625,2.907958984375,1.6629588603973389,7.816758822818539,3.236280475447141,1.99128035146948
1787,SAFE,46,4.6000000000000005,3.0,16,1.6,2.4900002479553223,4.524091730918608,3.2790916069409466,4.524091730918608,3.2790916069409466,4.524091730918608,3.2790916069409466,6.290771484375,4.29833984375,4.29833984375,3.053339719772339,100,21,6.290771484375,4.29833984375,3.053339719772339,7.028109801119928,3.742218611441848,2.497218487464187,21,6.290771484375,4.29833984375,3.053339719772339,7.028109801119928,3.742218611441848,2.497218487464187
1787,SAFE,46,4.6000000000000005,2.0,26,2.6,2.4900002479553223,4.7668457691617565,3.5218456451840954,4.7668457691617565,3.5218456451840954,4.7668457691617565,3.5218456451840954,6.54833984375,4.734375,4.734375,3.489374876022339,106,18,6.54833984375,4.734375,3.489374876022339,7.016110602339221,4.527232523986937,3.282232400009276,18,6.54833984375,4.734375,3.489374876022339,7.016110602339221,4.527232523986937,3.282232400009276
1787,SAFE,46,4.6000000000000005,1.0,36,3.6,2.4900002479553223,4.770729394411074,3.5257292704334127,4.770729394411074,3.5257292704334127,4.770729394411074,3.5257292704334127,7.007568359375,4.3646240234375,4.3646240234375,3.119623899459839,105,18,7.007568359375,4.3646240234375,3.119623899459839,7.025781995925875,4.3456899427602025,3.1006898187825414,18,7.007568359375,4.3646240234375,3.119623899459839,7.025781995925875,4.3456899427602025,3.1006898187825414
1787,SAFE,46,4.6000000000000005,0.5,41,4.1000000000000005,2.4900002479553223,4.755107012148373,3.5101068881707116,4.755107012148373,3.5101068881707116,4.755107012148373,3.5101068881707116,1.9990234375,3.970947265625,1.9990234375,0.7540233135223389,109,19,1.9990234375,3.970947265625,0.7540233135223389,3.5202685184962026,4.305490556635947,2.2752683945185415,19,1.9990234375,3.970947265625,0.7540233135223389,3.5202685184962026,4.305490556635947,2.2752683945185415
1889,SAFE,51,5.1000000000000005,3.0,21,2.1,2.0380001068115234,7.363926662480923,6.344926609075161,7.363926662480923,6.344926609075161,7.363926662480923,6.344926609075161,7.342741966247559,8.719327926635742,7.342741966247559,6.323741912841797,70,30,7.342741966247559,8.719327926635742,6.323741912841797,7.363350489190598,8.75167237553958,6.344350435784836,30,7.342741966247559,8.719327926635742,6.323741912841797,7.363350489190598,8.75167237553958,6.344350435784836
1889,SAFE,51,5.1000000000000005,2.0,31,3.1,2.0380001068115234,7.36414216521751,6.345142111811748,7.36414216521751,6.345142111811748,7.36414216521751,6.345142111811748,7.342747688293457,8.719345092773438,7.342747688293457,6.323747634887695,69,31,7.342747688293457,8.719345092773438,6.323747634887695,7.363257038604649,8.751723036693638,6.3442569851988875,31,7.342747688293457,8.719345092773438,6.323747634887695,7.363257038604649,8.751723036693638,6.3442569851988875
1889,SAFE,51,5.1000000000000005,1.0,41,4.1000000000000005,2.0380001068115234,7.364481689395054,6.345481635989293,7.364481689395054,6.345481635989293,7.364481689395054,6.345481635989293,7.342726707458496,8.719292640686035,7.342726707458496,6.323726654052734,70,30,7.342726707458496,8.719292640686035,6.323726654052734,7.363146232020849,8.751786225966756,6.3441461786150875,30,7.342726707458496,8.719292640686035,6.323726654052734,7.363146232020849,8.751786225966756,6.3441461786150875
1889,SAFE,51,5.1000000000000005,0.5,46,4.6000000000000005,2.0380001068115234,7.364691145222224,6.345691091816462,7.364691145222224,6.345691091816462,7.364691145222224,6.345691091816462,7.342742919921875,8.719337463378906,7.342742919921875,6.323742866516113,70,30,7.342742919921875,8.719337463378906,6.323742866516113,7.363090733000459,8.751815225916822,6.344090679594697,30,7.342742919921875,8.719337463378906,6.323742866516113,7.363090733000459,8.751815225916822,6.344090679594697
1984,SAFE,13,1.3,1.0,3,0.30000000000000004,2.4900002479553223,6.616178643475085,5.371178519497424,6.616178643475085,5.371178519497424,6.616178643475085,5.371178519497424,6.524078369140625,7.9151611328125,6.524078369140625,5.279078245162964,155,37,6.524078369140625,7.9151611328125,5.279078245162964,6.579062642207797,8.151320207729935,5.3340625182301356,37,6.524078369140625,7.9151611328125,5.279078245162964,6.579062642207797,8.151320207729935,5.3340625182301356
1984,SAFE,13,1.3,0.5,8,0.8,2.4900002479553223,6.625088155807714,5.380088031830053,6.625088155807714,5.380088031830053,6.625088155807714,5.380088031830053,6.49224853515625,7.4879150390625,6.49224853515625,5.247248411178589,134,38,6.49224853515625,7.4879150390625,5.247248411178589,6.62501771334419,8.10442073305934,5.3800175893665285,38,6.49224853515625,7.4879150390625,5.247248411178589,6.62501771334419,8.10442073305934,5.3800175893665285
2039,NEW_OFFROAD,57,5.7,3.0,27,2.7,1.8900001049041748,3.0540375207045165,2.109037468252429,3.0540375207045165,2.109037468252429,3.0540375207045165,2.109037468252429,0.503173828125,3.0494384765625,0.503173828125,-0.4418262243270874,102,21,0.503173828125,3.0494384765625,-0.4418262243270874,1.1543617482165989,1.6651509870643477,0.20936169576451147,33,0.503173828125,3.0494384765625,-0.4418262243270874,1.1543617482165989,0.4266633071382413,-0.5183367453138461
2039,NEW_OFFROAD,57,5.7,2.0,37,3.7,1.8900001049041748,2.8206198259380564,1.875619773485969,2.8206198259380564,1.875619773485969,2.8206198259380564,1.875619773485969,1.505126953125,3.2305908203125,1.505126953125,0.5601269006729126,84,21,1.505126953125,3.2305908203125,0.5601269006729126,0.2209424484238609,2.6504704575982654,-0.7240576040282265,32,1.505126953125,3.2305908203125,0.5601269006729126,0.2209424484238609,0.8626013785125894,-0.7240576040282265
2039,NEW_OFFROAD,57,5.7,1.0,47,4.7,1.8900001049041748,1.5832271812224559,0.6382271287703685,1.5832271812224559,0.6382271287703685,1.5832271812224559,0.6382271287703685,1.0107421875,2.8175048828125,1.0107421875,0.0657421350479126,99,21,1.0107421875,2.8175048828125,0.0657421350479126,0.5751614318151879,4.556201637190919,-0.36983862063689954,30,1.0107421875,2.8175048828125,0.0657421350479126,0.5751614318151879,4.097287452804596,-0.36983862063689954
2039,NEW_OFFROAD,57,5.7,0.5,52,5.2,1.8900001049041748,1.144826922453763,0.19982687000167565,1.144826922453763,0.19982687000167565,1.144826922453763,0.19982687000167565,0.7802734375,3.4072265625,0.7802734375,-0.1647266149520874,104,18,0.7802734375,,-0.1647266149520874,0.6891315695656285,,-0.2558684828864589,24,0.7802734375,3.4072265625,-0.1647266149520874,0.6891315695656285,5.216161655917857,-0.2558684828864589
2067,NEW_OFFROAD,45,4.5,3.0,15,1.5,2.4900002479553223,2.109871672507905,0.8648715485302438,2.109871672507905,0.8648715485302438,2.109871672507905,0.8648715485302438,1.961669921875,2.83740234375,1.961669921875,0.7166697978973389,123,25,1.961669921875,2.83740234375,0.7166697978973389,2.0001471577639336,0.8549384720253144,-0.39006165195234677,25,1.961669921875,2.83740234375,0.7166697978973389,2.0001471577639336,0.8549384720253144,-0.39006165195234677
2067,NEW_OFFROAD,45,4.5,2.0,25,2.5,2.4900002479553223,3.1854355504354834,1.9404354264578223,3.1854355504354834,1.9404354264578223,3.1854355504354834,1.9404354264578223,2.0474853515625,2.72705078125,2.0474853515625,0.8024852275848389,121,22,2.0474853515625,2.72705078125,0.8024852275848389,1.74196309307809,2.073750355794281,0.4969629691004289,26,2.0474853515625,2.72705078125,0.8024852275848389,1.74196309307809,0.14070691387111578,-1.1042932101065452
2067,NEW_OFFROAD,45,4.5,1.0,35,3.5,2.4900002479553223,4.0657869759736975,2.8207868519960364,4.0657869759736975,2.8207868519960364,4.0657869759736975,2.8207868519960364,7.072509765625,2.614501953125,2.614501953125,1.3695018291473389,103,13,7.072509765625,2.614501953125,1.3695018291473389,6.728192748676157,4.058737138290664,2.813737014313003,24,7.072509765625,2.614501953125,1.3695018291473389,6.728192748676157,1.9447209823201665,0.6997208583425054
2067,NEW_OFFROAD,45,4.5,0.5,40,4.0,2.4900002479553223,4.654182943341553,3.409182819363892,4.654182943341553,3.409182819363892,4.654182943341553,3.409182819363892,6.90576171875,3.1605224609375,3.1605224609375,1.9155223369598389,93,11,6.90576171875,3.1605224609375,1.9155223369598389,5.381376017982917,4.637729723751057,3.3927295997733955,22,6.90576171875,3.1605224609375,1.9155223369598389,5.381376017982917,0.8833150517694169,-0.3616850722082442
2092,SAFE,57,5.7,3.0,27,2.7,2.4900002479553223,4.1828069868717614,2.9378068628941003,4.1828069868717614,2.9378068628941003,4.1828069868717614,2.9378068628941003,6.4766845703125,3.50677490234375,3.50677490234375,2.261774778366089,145,30,6.4766845703125,3.50677490234375,2.261774778366089,8.129044126340945,4.0500369848348114,2.8050368608571503,30,6.4766845703125,3.50677490234375,2.261774778366089,8.129044126340945,4.0500369848348114,2.8050368608571503
2092,SAFE,57,5.7,2.0,37,3.7,2.4900002479553223,4.758319979570706,3.5133198555930445,4.758319979570706,3.5133198555930445,4.758319979570706,3.5133198555930445,7.2120361328125,3.9285888671875,3.9285888671875,2.683588743209839,112,26,7.2120361328125,3.9285888671875,2.683588743209839,7.405738838240492,4.753937966418473,3.5089378424408117,26,7.2120361328125,3.9285888671875,2.683588743209839,7.405738838240492,4.753937966418473,3.5089378424408117
2092,SAFE,57,5.7,1.0,47,4.7,2.4900002479553223,4.199672475742954,2.954672351765293,4.199672475742954,2.954672351765293,4.199672475742954,2.954672351765293,7.8240966796875,3.530029296875,3.530029296875,2.285029172897339,116,30,7.8240966796875,3.530029296875,2.285029172897339,7.889041919247162,4.053465088397582,2.8084649644199207,30,7.8240966796875,3.530029296875,2.285029172897339,7.889041919247162,4.053465088397582,2.8084649644199207
2092,SAFE,57,5.7,0.5,52,5.2,2.4900002479553223,3.747037689090829,2.502037565113168,3.747037689090829,2.502037565113168,3.747037689090829,2.502037565113168,8.49078369140625,3.250244140625,3.250244140625,2.005244016647339,116,29,8.49078369140625,3.250244140625,2.005244016647339,8.494212275644886,3.541761927632666,2.296761803655005,29,8.49078369140625,3.250244140625,2.005244016647339,8.494212275644886,3.541761927632666,2.296761803655005
2228,SAFE,45,4.5,3.0,15,1.5,2.4900002479553223,1.4024229664862322,0.15742284250857108,1.4024229664862322,0.15742284250857108,1.4024229664862322,0.15742284250857108,1.5489501953125,1.39459228515625,1.39459228515625,0.14959216117858887,65,40,1.5489501953125,1.39459228515625,0.14959216117858887,1.6060405087914356,1.4023516756117869,0.15735155163412573,41,1.5489501953125,1.39459228515625,0.14959216117858887,1.6060405087914356,1.4023516756117869,0.15735155163412573
2228,SAFE,45,4.5,2.0,25,2.5,2.4900002479553223,1.3790060583335153,0.13400593435585417,1.3790060583335153,0.13400593435585417,1.3790060583335153,0.13400593435585417,1.550994873046875,1.335205078125,1.335205078125,0.09020495414733887,57,32,1.550994873046875,1.335205078125,0.09020495414733887,1.6008192402857087,1.373478090177761,0.12847796620009988,32,1.550994873046875,1.335205078125,0.09020495414733887,1.6008192402857087,1.373478090177761,0.12847796620009988
2228,SAFE,45,4.5,1.0,35,3.5,2.4900002479553223,2.179269164285792,0.9342690403081311,2.179269164285792,0.9342690403081311,2.179269164285792,0.9342690403081311,1.555145263671875,1.322052001953125,1.322052001953125,0.07705187797546387,42,16,1.555145263671875,1.322052001953125,0.07705187797546387,1.6985902698204334,1.2466905676903108,0.001690443712649703,16,1.555145263671875,1.322052001953125,0.07705187797546387,1.6985902698204334,1.2466905676903108,0.001690443712649703
2228,SAFE,45,4.5,0.5,40,4.0,2.4900002479553223,1.7743253176577323,0.5293251936800711,1.7743253176577323,0.5293251936800711,1.7743253176577323,0.5293251936800711,1.684295654296875,1.2691650390625,1.2691650390625,0.024164915084838867,36,10,1.684295654296875,1.2691650390625,0.024164915084838867,1.753687208899793,1.1723210909555923,-0.0726790330220688,10,1.684295654296875,1.2691650390625,0.024164915084838867,1.753687208899793,1.1723210909555923,-0.0726790330220688
2296,NEW_OFFROAD,65,6.5,3.0,35,3.5,1.8900001049041748,7.374739465011128,6.429739412559041,7.374739465011128,6.429739412559041,7.374739465011128,6.429739412559041,,4.01104736328125,4.01104736328125,3.0660473108291626,67,5,,4.01104736328125,3.0660473108291626,,2.464138350473573,1.5191382980214856,16,,4.01104736328125,3.0660473108291626,,2.464138350473573,1.5191382980214856
2296,NEW_OFFROAD,65,6.5,2.0,45,4.5,1.8900001049041748,4.311828326443221,3.3668282739911337,4.311828326443221,3.3668282739911337,4.311828326443221,3.3668282739911337,,4.311767578125,4.311767578125,3.3667675256729126,71,7,,4.311767578125,3.3667675256729126,,4.215237282250062,3.2702372297979743,15,,4.311767578125,3.3667675256729126,,4.215237282250062,3.2702372297979743
2296,NEW_OFFROAD,65,6.5,1.0,55,5.5,1.8900001049041748,4.962986796174269,4.017986743722181,4.962986796174269,4.017986743722181,4.962986796174269,4.017986743722181,6.89208984375,2.466552734375,2.466552734375,1.5215526819229126,68,14,7.7489013671875,3.634033203125,2.6890331506729126,11.304593583060587,4.82505624748728,3.880056195035192,16,6.89208984375,2.466552734375,1.5215526819229126,4.770527761451008,4.82505624748728,3.825527708998921
2296,NEW_OFFROAD,65,6.5,0.5,60,6.0,1.8900001049041748,3.9111625032095674,2.96616245075748,3.9111625032095674,2.96616245075748,3.9111625032095674,2.96616245075748,7.019775390625,2.4884033203125,2.4884033203125,1.5434032678604126,66,11,7.8349609375,3.678466796875,2.7334667444229126,10.40591704815021,4.042679308651317,3.0976792561992292,13,7.019775390625,2.4884033203125,1.5434032678604126,3.129457788098236,3.864455329242355,2.1844577356461485
2307,NEW_OFFROAD,32,3.2,3.0,2,0.2,2.4900002479553223,6.527210042946765,5.282209918969104,6.527210042946765,5.282209918969104,6.527210042946765,5.282209918969104,6.326470375061035,,6.326470375061035,5.081470251083374,16,3,6.326470375061035,,5.081470251083374,6.511045330816453,,5.2660452068387915,3,6.326470375061035,,5.081470251083374,6.511045330816453,,5.2660452068387915
2307,NEW_OFFROAD,32,3.2,2.0,12,1.2000000000000002,2.4900002479553223,5.988239624506461,4.7432395005288,5.988239624506461,4.7432395005288,5.988239624506461,4.7432395005288,5.936065673828125,,5.936065673828125,4.691065549850464,16,3,5.936065673828125,,4.691065549850464,5.628109993622396,,4.383109869644735,3,5.936065673828125,,4.691065549850464,5.628109993622396,,4.383109869644735
2307,NEW_OFFROAD,32,3.2,1.0,22,2.2,2.4900002479553223,11.03768400252831,9.79268387855065,11.03768400252831,9.79268387855065,11.03768400252831,9.79268387855065,,14.870780944824219,14.870780944824219,13.625780820846558,17,5,,14.870780944824219,13.625780820846558,,12.13815957350364,10.893159449525978,5,,14.870780944824219,13.625780820846558,,12.13815957350364,10.893159449525978
2307,NEW_OFFROAD,32,3.2,0.5,27,2.7,2.4900002479553223,8.127558278720874,6.882558154743213,8.127558278720874,6.882558154743213,8.127558278720874,6.882558154743213,,14.249343872070312,14.249343872070312,13.004343748092651,18,6,,14.249343872070312,13.004343748092651,,12.755933983244715,11.510933859267054,6,,14.249343872070312,13.004343748092651,,12.755933983244715,11.510933859267054
2310,FIXED_OFFROAD,33,3.3000000000000003,3.0,3,0.30000000000000004,2.4900002479553223,2.3608903155607415,1.1158901915830803,2.3608903155607415,1.1158901915830803,2.3608903155607415,1.1158901915830803,13.9068603515625,2.1231689453125,2.1231689453125,0.8781688213348389,86,24,13.9068603515625,2.1231689453125,0.8781688213348389,8.737380045855764,0.9839871688090555,-0.2610129551686057,24,13.9068603515625,2.1231689453125,0.8781688213348389,8.737380045855764,0.9839871688090555,-0.2610129551686057
2310,FIXED_OFFROAD,33,3.3000000000000003,2.0,13,1.3,2.4900002479553223,2.5821688784163643,1.3371687544387032,2.5821688784163643,1.3371687544387032,2.5821688784163643,1.3371687544387032,0.6378173828125,2.4383544921875,0.6378173828125,-0.6071827411651611,85,23,0.6378173828125,2.4383544921875,-0.6071827411651611,1.6554347236831286,0.5369824318637358,-0.7080176921139253,25,0.6378173828125,2.4383544921875,-0.6071827411651611,1.6554347236831286,0.5369824318637358,-0.7080176921139253
