scenario_index,lead_s,object_index,object_rank,is_collider,distance,ego_speed,object_speed,relative_speed,closing_speed,relative_heading_rad,relative_heading_deg,tcpa_raw,tcpa_clipped,dcpa,predicted_clearance,approaching,interaction_risk
245,2.0,19,13.0,0,11.190022890696707,0.5002062320709229,0.0,0.5002062320709229,-0.24631647769356924,0.06873440742492674,3.938191452780971,-11.016058762414001,0.0,11.190022890696707,6.055420875549316,0,0.0
245,2.0,20,14.0,0,12.584128680357235,0.5002062320709229,0.0,0.5002062320709229,0.016271638535849203,0.03482961654663086,1.9955900301809655,0.8183823267446804,0.8183823267446804,12.57746870730626,7.394938945770264,1,0.0010659296540433104
245,2.0,21,15.0,0,13.270489264823421,0.5002062320709229,0.0,0.5002062320709229,-0.19489438999541972,0.08054590225219728,4.614940256124176,-10.33684672503315,0.0,13.270489264823421,8.64654541015625,0,0.0
245,2.0,23,16.0,0,14.207823705296475,0.5002062320709229,0.0,0.5002062320709229,0.3358106431700287,1.5737500190734863,90.16923410154357,19.068820013007787,5.0,12.665150103359586,7.927935600280762,0,0.0
245,1.0,8,3.0,1,3.0757576026193987,0.3954155743122101,0.0,0.3954155743122101,0.3569967225038442,2.6599903106689453,152.40621834702324,7.022775627204569,5.0,1.5455639445760045,-1.4846960306167603,0,0.0
245,1.0,1,1.0,0,2.494355033435209,0.3954155743122101,0.0,0.3954155743122101,0.07568673561892447,0.005527496337890625,0.31670221143515126,1.2074537406633175,1.2074537406633175,2.4482345345643846,-2.3756062984466553,1,0.03428689545094674
245,1.0,4,2.0,0,2.585219975179191,0.3954155743122101,0.0,0.3954155743122101,0.12829383772140024,0.0614480972290039,3.520716630331452,2.1212690602599356,2.1212690602599356,2.4453641231267205,-2.711477518081665,1,0.04110310109270621
245,1.0,10,5.0,0,5.205908301890584,0.3954155743122101,0.0,0.3954155743122101,-0.3460338614961661,0.006613492965698242,0.3789252347739674,-11.521461458201578,0.0,5.205908301890584,0.29839539527893066,0,0.0
245,1.0,11,7.0,0,5.428557643726388,0.3954155743122101,0.0,0.3954155743122101,-0.3524862664482969,0.05511093139648437,3.1576237740535746,-12.238244137503278,0.0,5.428557643726388,0.459977388381958,0,0.0
245,1.0,12,4.0,0,5.05158338977531,0.3954155743122101,0.0,0.3954155743122101,0.013349428386291436,0.0015606880187988281,0.08942083661380694,0.4313031743722197,0.4313031743722197,5.048703743587167,-0.130629301071167,1,0.00932676502457042
245,1.0,13,6.0,0,5.207537484082172,0.3954155743122101,0.0,0.3954155743122101,0.08085773247056333,3.1157984733581543,178.5221023367273,2.693062427456448,2.693062427456448,5.097497399036287,0.14761948585510254,1,0.01907818234466295
245,1.0,14,8.0,0,7.170808967991706,0.3954155743122101,0.0,0.3954155743122101,-0.2721235169368928,0.0106201171875,0.608487892778096,-12.480347738174737,0.0,7.170808967991706,1.9544785022735596,0,0.0
245,1.0,15,10.0,0,7.649880780161457,0.3954155743122101,0.0,0.3954155743122101,-0.30151210131678874,0.028147459030151367,1.6127306064450708,-14.75203290536953,0.0,7.649880780161457,2.5115647315979004,0,0.0
245,1.0,16,9.0,0,7.616898097873973,0.3954155743122101,0.0,0.3954155743122101,0.011426875828738997,0.019378423690795895,1.1103018910989326,0.5566703776836919,0.5566703776836919,7.613716931931919,2.4580259323120117,1,0.002122768337056491
245,1.0,17,11.0,0,9.158221009528445,0.3954155743122101,0.0,0.3954155743122101,-0.23300158698920054,0.012897729873657228,0.7389854870603597,-13.647793948890062,0.0,9.158221009528445,4.086122035980225,0,0.0
245,1.0,18,12.0,0,9.96739497530943,0.3954155743122101,0.0,0.3954155743122101,0.02368597571551511,0.024237155914306644,1.3886867412903128,1.509959872686642,1.509959872686642,9.949496468647459,4.755001068115234,1,0.0016397554866611182
245,1.0,19,13.0,0,11.404426700220899,0.3954155743122101,0.0,0.3954155743122101,-0.20439667909669346,0.06368637084960936,3.6489602621876114,-14.908699173623106,0.0,11.404426700220899,6.269824981689453,0,0.0
245,1.0,20,14.0,0,12.58543003572913,0.3954155743122101,0.0,0.3954155743122101,0.000876881006147869,0.02769303321838379,1.5866939253289822,0.07058317349906316,0.07058317349906316,12.585399089168986,7.402868747711182,1,9.747487117332469e-05
245,1.0,21,15.0,0,13.457537753956949,0.3954155743122101,0.0,0.3954155743122101,-0.1642775550064706,0.07985234260559082,4.575202215533041,-14.139573032895738,0.0,13.457537753956949,8.833593368530273,0,0.0
245,1.0,23,16.0,0,13.938184051856041,0.3954155743122101,0.0,0.3954155743122101,0.2596111254422697,1.5749590396881104,90.23850588010585,23.143122439224125,5.0,12.727793802949199,7.990579605102539,0,0.0
