scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,risk_object_index,risk_distance,risk_static_clearance,risk_predicted_clearance,risk_dcpa,risk_tcpa_raw,risk_tcpa_clipped,risk_future_tcpa,risk_approaching,risk_closing_speed,second_object_index,second_distance,second_static_clearance,second_predicted_clearance,second_dcpa,second_future_tcpa,second_approaching,top2_mean_predicted_clearance,second_minus_first_pred_gap,num_pred_conflict_0,num_pred_conflict_1,num_pred_conflict_2,min_future_tcpa_conflict_0,min_future_tcpa_conflict_1,min_future_tcpa_conflict_2
1294,NEW_COLLISION,79,7.9,2.0,59,5.9,1,3.4561914027266916,-5.962642756179465,-5.962642756179465,3.4561914027266916,-0.4513003485690419,0.0,5.0,0,-0.8354887150584323,10,11.891745321710083,2.690755905389299,-3.870765858551728,5.330223557769056,3.298986945856199,1,-4.916704307365596,2.0918768976277367,2,2,3,3.298986945856199,3.298986945856199,3.298986945856199
1294,NEW_COLLISION,79,7.9,1.0,69,6.9,1,4.470187595457308,-4.948646563448849,-4.948646563448849,4.470187595457308,-1.5508532762774163,0.0,5.0,0,-1.2235491228370727,10,9.305743228240539,0.10475381191975508,-3.479903694652017,5.721085721668767,2.300958189198017,1,-4.214275129050433,1.4687428687968316,2,3,3,2.300958189198017,2.300958189198017,2.300958189198017
1294,NEW_COLLISION,79,7.9,0.5,74,7.4,1,5.1465449874319855,-4.272289171474171,-4.272289171474171,5.1465449874319855,-1.9615815541274544,0.0,5.0,0,-1.2826307284778664,10,8.05156355699282,-1.1494258593279643,-3.3680775372416463,5.832911879079138,1.672936711437239,1,-3.8201833543579085,0.9042116342325244,3,3,4,1.672936711437239,1.672936711437239,1.672936711437239
1310,NEW_COLLISION,18,1.8,1.0,8,0.8,3,7.440177850633228,-1.7295832281112098,-4.98494052758003,4.184820551164408,3.6448295725801603,3.6448295725801603,3.6448295725801603,1,1.3955037929319558,2,6.287387416317009,-2.842879257194695,-2.842879257194695,6.287387416317009,5.0,0,-3.9139098923873625,2.1420612703853354,2,2,3,3.6448295725801603,3.6448295725801603,3.6448295725801603
1310,NEW_COLLISION,18,1.8,0.5,13,1.3,3,6.827063419585878,-2.34269765915856,-5.023840316144492,4.145920762599946,3.412019649886714,3.412019649886714,3.412019649886714,1,1.262987972176189,2,7.573962135207528,-1.5563045383041763,-1.5563045383041763,7.573962135207528,5.0,0,-3.290072427224334,3.4675357778403155,2,2,2,3.412019649886714,3.412019649886714,3.412019649886714
1326,FIXED_COLLISION,21,2.1,2.0,1,0.1,5,20.010571003740587,12.207026362108586,-4.588665276626987,3.214879365005015,2.314063807802625,2.314063807802625,2.314063807802625,1,8.424171998769008,4,14.38978370470894,9.066302657107606,0.6004048180206087,5.9238858656219415,5.0,0,-1.994130229303189,5.189070094647596,1,2,2,2.314063807802625,2.314063807802625,2.314063807802625
1326,FIXED_COLLISION,21,2.1,1.0,11,1.1,5,13.785535522868745,5.981990881236743,-3.7308915514259757,4.0726530902060265,2.0737611885850877,2.0737611885850877,2.0737611885850877,1,6.0674073540529125,4,12.013191308574651,6.689710260973318,-0.4374570091119683,4.8860240384893645,3.9211421580670516,1,-2.084174280268972,3.2934345423140075,2,2,3,2.0737611885850877,2.0737611885850877,0.9051008783663388
1326,FIXED_COLLISION,21,2.1,0.5,16,1.6,8,8.316326037551356,3.1255131010773454,0.1536873860561716,5.344500322530182,0.5189327431457685,0.5189327431457685,0.5189327431457685,1,9.407142566662984,5,12.247201663189617,4.443657021557615,2.4079664535435255,10.211511095175528,1.435272691925818,1,1.2808269197998485,2.254279067487354,0,1,1,5.0,0.5189327431457685,0.5189327431457685
1330,SAFE,66,6.6000000000000005,3.0,36,3.6,8,23.189935353560873,18.203471379897298,3.3589344702220183,8.345398443885593,4.962233250560607,4.962233250560607,4.962233250560607,1,4.068060224900395,22,44.86789640935676,39.6646929789143,3.5418442155121284,8.745047645954585,5.0,0,3.4503893428670733,0.18290974529011006,0,0,0,5.0,5.0,5.0
1330,SAFE,66,6.6000000000000005,2.0,46,4.6000000000000005,22,38.065010021316255,32.8618065908738,1.5586495398685134,6.76185297031097,6.07727018896131,5.0,5.0,0,6.262638464933843,8,19.951173396024117,14.964709422360542,1.7705058867924386,6.756969860456013,4.172977952228453,1,1.664577713330476,0.2118563469239252,0,0,2,5.0,5.0,4.172977952228453
1330,SAFE,66,6.6000000000000005,1.0,56,5.6000000000000005,22,32.232878442926406,27.02967501248395,0.3801151704399972,5.583318600882454,6.031381969638302,5.0,5.0,0,5.339996105858113,8,17.902907051564938,12.916443077901363,1.6831014319374367,6.669565405601011,4.5710460476911265,1,1.031608301188717,1.3029862614974395,0,1,2,5.0,5.0,4.5710460476911265
1330,SAFE,66,6.6000000000000005,0.5,61,6.1000000000000005,22,29.743355043239426,24.54015161279697,-0.029247064991406724,5.17395636545105,6.042577294966252,5.0,5.0,0,4.919809061461996,8,17.099957873563714,12.113493899900138,1.9821554023064385,6.968619375970013,5.0,0,0.9764541686575159,2.011402467297845,1,1,2,5.0,5.0,5.0
1376,SAFE,79,7.9,3.0,49,4.9,24,12.687307871487802,5.422853621590283,-3.454334672995044,3.8101195769024745,0.9444984538886892,0.9444984538886892,0.9444984538886892,1,12.221399167599483,5,11.762525874746892,2.6194701191445873,2.6194701191445873,11.762525874746892,5.0,0,-0.41743227692522833,6.073804792139631,1,1,1,0.9444984538886892,0.9444984538886892,0.9444984538886892
1376,SAFE,79,7.9,2.0,59,5.9,5,12.3478876832575,3.2048319276551958,3.0429254810430226,12.185981236645327,1.0085523929068347,1.0085523929068347,1.0085523929068347,1,0.3189620745437478,43,28.25549530071083,19.12585688981361,7.937141210049788,17.06677962094701,5.0,0,5.490033345546405,4.894215729006765,0,0,0,5.0,5.0,5.0
1376,SAFE,79,7.9,1.0,69,6.9,5,12.554683484122506,3.4116277285202017,3.4116277285202017,12.554683484122506,-2.0976204791542323,0.0,5.0,0,-1.0621672709183287,23,35.31745684323383,26.12124196047802,10.440068376173972,19.63628325892978,0.6946594585545216,1,6.925848052347087,7.02844064765377,0,0,0,5.0,5.0,5.0
1376,SAFE,79,7.9,0.5,74,7.4,5,13.49547656990166,4.3524208142993555,4.3524208142993555,13.49547656990166,-3.3324327159797478,0.0,5.0,0,-2.786340019320793,23,21.404007247833135,12.207792365077328,10.8632404070176,20.059455289773407,0.17409644759187673,1,7.607830610658477,6.510819592718244,0,0,0,5.0,5.0,5.0
1400,NEW_COLLISION,74,7.4,3.0,44,4.4,11,12.103300904725407,2.9716126857831835,-5.670374284733759,3.4613139342084644,2.505649861813711,2.505649861813711,2.505649861813711,1,4.435348729347682,40,15.071706879397892,3.6862459891898123,-4.631059447035365,6.754401443172715,5.0,0,-5.1507168658845615,1.0393148376983943,3,3,3,2.505649861813711,2.505649861813711,2.505649861813711
1400,NEW_COLLISION,74,7.4,2.0,54,5.4,40,12.351448730533521,0.9659878403254414,-5.663795721220957,5.721665168987123,3.4948644955677066,3.4948644955677066,3.4948644955677066,1,2.7757739412690365,38,30.247833513342524,21.06123844894082,-2.230013698551124,6.95658136585058,5.0,0,-3.9469047098860406,3.433782022669833,3,3,3,3.4948644955677066,3.4948644955677066,3.4948644955677066
1400,NEW_COLLISION,74,7.4,1.0,64,6.4,16,5.783306319386331,-3.3409322090451044,-7.058763655839715,2.0654748725917207,2.073881400444834,2.073881400444834,2.073881400444834,1,2.4329422820197975,40,9.38337899819771,-2.00208189201037,-6.639378626407295,4.746082263800785,2.3584240895389983,1,-6.849071141123504,0.4193850294324202,3,3,4,2.073881400444834,2.073881400444834,2.073881400444834
1400,NEW_COLLISION,74,7.4,0.5,69,6.9,40,8.0029023110071,-3.38255857920098,-6.989876350774089,4.395584539433991,2.004667869001475,2.004667869001475,2.004667869001475,1,2.7878098098697843,16,4.515455165333112,-4.608783363098324,-6.673126032957756,2.451112495473679,1.4251835148928527,1,-6.8315011918659225,0.3167503178163322,3,3,3,1.4251835148928527,1.4251835148928527,1.4251835148928527
1431,SAFE,30,3.0,3.0,0,0.0,7,19.525283671955748,14.260643767108592,14.260643767108592,19.525283671955748,-356.0687592696103,0.0,5.0,0,-0.05266075168002636,1,22.20177342601723,17.00329347318098,17.00329347318098,22.20177342601723,5.0,0,15.631968620144786,2.74264970607239,0,0,0,5.0,5.0,5.0
1431,SAFE,30,3.0,2.0,10,1.0,41,55.31784013737294,50.08555352909626,11.279798533908675,16.512085142185356,3.779609483239691,3.779609483239691,3.779609483239691,1,13.331818948701489,7,19.425961251501683,14.161321346654526,14.161321346654526,19.425961251501683,5.0,0,12.7205599402816,2.8815228127458514,0,0,0,5.0,5.0,5.0
1431,SAFE,30,3.0,1.0,20,2.0,7,20.08647707445225,14.821837169605095,14.821837169605095,20.08647707445225,-25.574343920362956,0.0,5.0,0,-0.7623990538644876,34,49.54864111121738,44.457698119962075,40.808545062011646,45.89948805326695,5.0,0,27.81519111580837,25.98670789240655,0,0,0,5.0,5.0,5.0
1431,SAFE,30,3.0,0.5,25,2.5,2,31.321478872759116,26.074963122800852,8.142579302038538,13.389095051996803,1.951055600400862,1.951055600400862,1.951055600400862,1,13.120076433960298,7,20.722823355633093,15.458183450785937,15.458183450785937,20.722823355633093,5.0,0,11.800381376412236,7.315604148747399,0,0,0,5.0,5.0,5.0
1487,SAFE,36,3.6,3.0,6,0.6000000000000001,3,5.314395641452727,0.21053469606629704,0.20464534433717407,5.308506289723604,3491.872039075892,5.0,5.0,0,0.001178061125594349,9,7.884404835396953,2.610049398718977,2.610049398718977,7.884404835396953,5.0,0,1.4073473715280755,2.405404054381803,0,1,1,5.0,5.0,5.0
1487,SAFE,36,3.6,2.0,16,1.6,3,5.26409483645192,0.16023389106549057,0.16023389106549057,5.26409483645192,0.0,0.0,5.0,0,0.0004091011970950399,9,7.933639987398077,2.659284550720101,2.659284550720101,7.933639987398077,5.0,0,1.4097592208927958,2.4990506596546105,0,1,1,5.0,5.0,5.0
1487,SAFE,36,3.6,1.0,26,2.6,3,5.21673000989799,0.11286906451156042,0.11286906451156042,5.21673000989799,-1766.6503370444009,0.0,5.0,0,-0.0022638305162620636,9,7.973898996429141,2.699543559751165,2.686650300490152,7.961005737168128,5.0,0,1.3997596825008563,2.5737812359785917,0,1,1,5.0,5.0,5.0
1487,SAFE,36,3.6,0.5,31,3.1,3,5.195334299031035,0.09147335364460574,-0.04949775176680404,5.054363193619626,140.31197959788997,5.0,5.0,0,0.028316230308960143,9,7.99107197651553,2.7167165398375532,2.7167165398375532,7.99107197651553,5.0,0,1.3336093940353746,2.7662142916043573,1,1,1,5.0,5.0,5.0
1544,SAFE,41,4.1000000000000005,3.0,11,1.1,1,8.72924175003501,1.6760898695697977,0.34974118036660773,7.40289306083182,2.0781514207712997,2.0781514207712997,2.0781514207712997,1,1.1794942974762859,11,23.82110957824929,11.252174349019743,9.162897832266886,21.73183306149643,1.154953643486758,1,4.756319506316746,8.813156651900279,0,1,1,5.0,2.0781514207712997,2.0781514207712997
1544,SAFE,41,4.1000000000000005,2.0,21,2.1,1,7.584755755508107,0.5316038750428946,0.2068884516096139,7.260040332074826,0.7333618162677665,0.7333618162677665,0.7333618162677665,1,0.8665971563941525,18,43.45252136030146,30.70409117262864,30.70409117262864,43.45252136030146,5.0,0,15.455489812119128,30.497202721019026,0,1,1,5.0,0.7333618162677665,0.7333618162677665
1544,SAFE,41,4.1000000000000005,1.0,31,3.1,1,7.203584406638481,0.15043252617326885,0.15043252617326885,7.203584406638481,-0.24815599589404805,0.0,5.0,0,-0.4300591802453432,10,27.391366623251706,14.886910420492793,14.886910420492793,27.391366623251706,5.0,0,7.518671473333031,14.736477894319524,0,1,1,5.0,5.0,5.0
1544,SAFE,41,4.1000000000000005,0.5,36,3.6,1,7.596135824556398,0.5429839440911852,0.5429839440911852,7.596135824556398,-0.7541651568932541,0.0,5.0,0,-1.486782469241759,12,28.5198449584189,15.726449460775495,15.726449460775495,28.5198449584189,5.0,0,8.13471670243334,15.18346551668431,0,1,1,5.0,5.0,5.0
1587,SAFE,27,2.7,2.0,7,0.7000000000000001,53,34.999998485190496,29.845607872851986,-1.6868476221867197,3.4675429901517885,4.22207218696297,4.22207218696297,4.22207218696297,1,8.208400576503516,15,32.67284770618597,27.8283521823946,-0.0679848492891626,4.776510674502207,5.0,0,-0.8774162357379411,1.618862772897557,2,4,4,4.22207218696297,3.814651238471768,3.814651238471768
1587,SAFE,27,2.7,1.0,17,1.7000000000000002,15,25.78687563958333,20.94238011579196,-3.0378546735370904,1.806640850254279,3.8120918067912726,3.8120918067912726,3.8120918067912726,1,6.73129158934416,1,14.689618028958556,9.621521924651317,-0.8259568322655717,4.242139272041667,2.5504682812513155,1,-1.931905752901331,2.2118978412715187,4,4,5,2.5504682812513155,2.5504682812513155,2.5504682812513155
1587,SAFE,27,2.7,0.5,22,2.2,15,22.27131988643959,17.42682436264822,-3.0813121439982227,1.7631833797931469,3.8009136476517913,3.8009136476517913,3.8009136476517913,1,5.822739909494969,1,12.55970418775801,7.491608083450771,-0.8397215862008913,4.228374518106348,2.0337475541822947,1,-1.960516865099557,2.2415905577973314,4,5,5,2.0337475541822947,2.0337475541822947,2.0337475541822947
1610,NEW_COLLISION,69,6.9,3.0,39,3.9000000000000004,1,4.0277926839013025,-1.449974288083479,-3.1460887171544676,2.331678254830314,11.83068617277855,5.0,5.0,0,0.3395512852021558,24,73.70215706491899,67.8194150943295,4.544406525626256,10.42714849621575,1.5877930561348395,1,0.6991589042358941,7.690495242780724,1,1,1,5.0,5.0,5.0
1610,NEW_COLLISION,69,6.9,2.0,49,4.9,1,4.132764028301732,-1.345002943683049,-1.345002943683049,4.132764028301732,-11.067428433026077,0.0,5.0,0,-0.34501722827360914,24,28.397663018152645,22.51492104756315,3.9744209086544036,9.857162879243898,0.5715993857033964,1,1.3147089824856772,5.319423852337453,1,1,1,5.0,5.0,5.0
1610,NEW_COLLISION,69,6.9,1.0,59,5.9,14,49.829906815091334,44.13477505316124,7.5827354857666,13.27786724769669,1.10297011592886,1.10297011592886,1.10297011592886,1,41.97016305119971,7,17.74735170170558,11.920048310458466,11.920048310458466,17.74735170170558,5.0,0,9.751391898112534,4.337312824691866,0,0,0,5.0,5.0,5.0
1610,NEW_COLLISION,69,6.9,0.5,64,6.4,14,28.766541463003275,23.071409701073186,5.320583532300928,11.015715294231018,0.6079379283435373,0.6079379283435373,0.6079379283435373,1,40.379514885020264,7,17.800381722867954,11.97307833162084,11.97307833162084,17.800381722867954,5.0,0,8.646830931960885,6.652494799319912,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,1,29.784773322989572,16.880326538020746,16.880326538020746,29.784773322989572,-1.273601168838335,0.0,5.0,0,-22.900946491207062,2,136.43810396002692,123.64360979518256,123.64360979518256,136.43810396002692,5.0,0,70.26196816660165,106.76328325716182,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,4,32.125064267440834,22.910155512201083,8.963998919771836,18.178907675011587,0.9923012205981206,0.9923012205981206,0.9923012205981206,1,22.00742773078548,1,53.93421561553567,41.029768830566844,41.029768830566844,53.93421561553567,5.0,0,24.99688387516934,32.06576991079501,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,4,18.051936057786623,8.837027302546872,8.837027302546872,18.051936057786623,-0.010558049918864179,0.0,5.0,0,-0.45100820016150234,1,77.17019374071481,64.26574695574598,64.26574695574598,77.17019374071481,5.0,0,36.55138712914643,55.42871965319911,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,4,22.348360044832987,13.133451289593236,13.133451289593236,22.348360044832987,-0.5058778339066399,0.0,5.0,0,-15.289372758443621,1,89.3689270912359,76.46448030626708,76.46448030626708,89.3689270912359,5.0,0,44.79896579793016,63.33102901667384,0,0,0,5.0,5.0,5.0
1666,NEW_COLLISION,32,3.2,3.0,2,0.2,7,10.656902317038732,3.336321008999281,3.336321008999281,10.656902317038732,-1.5504061489234937,0.0,5.0,0,-2.7221581725711097,8,14.197553500789885,9.015504264601073,4.25490336172452,9.436952597913333,1.5252489815135823,1,3.7956121853619007,0.918582352725239,0,0,0,5.0,5.0,5.0
1666,NEW_COLLISION,32,3.2,2.0,12,1.2000000000000002,15,18.614773201965857,11.300131385632177,0.8726040723404589,8.187245888674138,1.946146271342776,1.946146271342776,1.946146271342776,1,7.714639214933709,8,9.675800292666642,4.493751056477829,1.1641931071863736,6.346242343375186,1.1659340652267767,1,1.0183985897634162,0.2915890348459147,0,1,2,5.0,1.946146271342776,1.1659340652267767
1666,NEW_COLLISION,32,3.2,1.0,22,2.2,8,6.212805702135143,1.0307564659463306,0.09759117868174716,5.27964041487056,0.6206984941816773,0.6206984941816773,0.6206984941816773,1,2.7810102385740154,15,10.855111424075425,3.5404696077417457,0.4705918037413763,7.785233620075055,0.819253730922786,1,0.28409149121156174,0.37300062505962917,0,2,2,5.0,0.6206984941816773,0.6206984941816773
1666,NEW_COLLISION,32,3.2,0.5,27,2.7,8,4.95782438656079,-0.22422484962802258,-0.6390130055795895,4.543036230609223,0.42033523797126876,0.42033523797126876,0.42033523797126876,1,1.8910471377500735,15,8.252644514204114,0.9380026978704352,0.5209258288487133,7.835567645182392,0.2663746132683368,1,-0.059043588365438104,1.1599388344283028,1,2,2,0.42033523797126876,0.2663746132683368,0.2663746132683368
1685,NEW_COLLISION,21,2.1,2.0,1,0.1,8,7.418878147089979,-1.7924775060970948,-2.9746419128545076,6.236713740332566,3.5436678374298944,3.5436678374298944,3.5436678374298944,1,0.6140407072949827,2,6.376786015264842,-2.7671479234717564,-2.7671479234717564,6.376786015264842,5.0,0,-2.870894918163132,0.2074939893827512,3,3,3,3.5436678374298944,3.5436678374298944,3.5436678374298944
1685,NEW_COLLISION,21,2.1,1.0,11,1.1,10,32.03269107394345,18.188657098923787,-5.0286322302322795,8.81540174478738,5.261821200982229,5.0,5.0,0,5.640666196305637,8,6.646464040536935,-2.564891612650139,-3.996757568609162,5.214598084577911,3.1413011142463367,1,-4.512694899420721,1.0318746616231174,3,3,3,3.1413011142463367,3.1413011142463367,3.1413011142463367
1685,NEW_COLLISION,21,2.1,0.5,16,1.6,10,29.319382695044293,15.475348720024634,-4.739064858974139,9.10496911604552,4.862401797737595,4.862401797737595,4.862401797737595,1,5.448312774989134,8,6.306019867599516,-2.9053357855875577,-4.066046748347397,5.145308904839676,2.601957229419935,1,-4.402555803660768,0.6730181106267414,2,3,3,2.601957229419935,2.601957229419935,2.601957229419935
1755,SAFE,66,6.6000000000000005,3.0,36,3.6,13,21.117789621286,15.24825354687716,-2.0876424401832727,3.7818936342255673,3.2767443893536954,3.2767443893536954,3.2767443893536954,1,6.238053449908335,5,11.91089016391281,6.015744580766445,-0.4344891676226723,5.460656415523693,2.25582220796856,1,-1.2610658039029725,1.6531532725606004,2,2,3,2.25582220796856,2.25582220796856,2.25582220796856
1755,SAFE,66,6.6000000000000005,2.0,46,4.6000000000000005,5,8.68333515755179,2.7881895744054246,-1.7452007494649067,4.149944833681459,1.9538615964236465,1.9538615964236465,1.9538615964236465,1,3.429102145323249,13,16.14951103411089,10.27997495970205,-1.657781622549078,4.211754451859762,3.1920245462465484,1,-1.7014911860069923,0.08741912691582865,2,2,3,1.9538615964236465,1.9538615964236465,1.9538615964236465
1755,SAFE,66,6.6000000000000005,1.0,56,5.6000000000000005,5,6.867269197613802,0.9721236144674368,-2.326746555353319,3.5683990277930464,2.7043665453190258,2.7043665453190258,2.7043665453190258,1,1.8536846783619563,13,12.525498776226945,6.655962701818105,-1.7306140275151174,4.138922046893723,3.724997503605807,1,-2.028680291434218,0.5961325278382015,3,3,4,2.7043665453190258,2.7043665453190258,2.7043665453190258
1755,SAFE,66,6.6000000000000005,0.5,61,6.1000000000000005,5,6.351916077228209,0.45677049408184356,-2.624127788366979,3.2710177947793864,4.002423531566389,4.002423531566389,4.002423531566389,1,1.1661571160141657,13,11.297262106821332,5.427726032412492,-1.9498630439820994,3.9196730304267406,4.155896418625176,1,-2.2869954161745394,0.6742647443848795,2,2,4,4.002423531566389,4.002423531566389,4.002423531566389
1781,FIXED_COLLISION,80,8.0,3.0,50,5.0,20,104.7106967463035,91.71602206330311,14.78683127634758,27.78150595934796,2.321384709029638,2.321384709029638,2.321384709029638,1,41.93178165595739,37,23.992111184583553,14.79084140892633,14.79084140892633,23.992111184583553,5.0,0,14.788836342636955,0.004010132578748937,0,0,0,5.0,5.0,5.0
1781,FIXED_COLLISION,80,8.0,2.0,60,6.0,20,64.07362519682158,51.0789505138212,14.978762266739235,27.973436949739614,1.383214712373241,1.383214712373241,1.383214712373241,1,37.49302679610625,34,92.97744368648526,83.66125139965007,17.981802311173162,27.297994598008355,1.798839185274341,1,16.480282288956197,3.003040044433927,0,0,0,5.0,5.0,5.0
1781,FIXED_COLLISION,80,8.0,1.0,70,7.0,20,30.125670002811944,17.130995319811564,11.15251179928282,24.1471864822832,0.4306833765437552,0.4306833765437552,0.4306833765437552,1,25.007996082321863,34,46.87296764498895,37.55677535815376,12.349509790688895,21.665702077524088,0.861332780070996,1,11.751010794985858,1.196997991406075,0,0,0,5.0,5.0,5.0
1781,FIXED_COLLISION,80,8.0,0.5,75,7.5,34,26.69468080694888,17.378488520113688,11.220725107138485,20.536917393973678,0.3581174739906843,0.3581174739906843,0.3581174739906843,1,30.42323522996046,50,41.20794992303614,30.476655444599295,30.236337835098226,40.96763231353507,0.9754401912035964,1,20.728531471118355,19.01561272795974,0,0,0,5.0,5.0,5.0
1808,SAFE,75,7.5,3.0,45,4.5,12,27.70692433803567,18.453384719773148,16.09668114459081,25.350220762853333,0.25171807459133816,0.25171807459133816,0.25171807459133816,1,17.92858929226971,26,70.44678249131063,58.24888770929506,58.24888770929506,70.44678249131063,5.0,0,37.17278442694294,42.15220656470425,0,0,0,5.0,5.0,5.0
1808,SAFE,75,7.5,2.0,55,5.5,1,79.15457727367784,69.95015943338711,-5.173015551400056,4.0314022888906695,5.056712758477167,5.0,5.0,0,15.614726499215859,12,41.06753128155228,31.813991663289755,31.813991663289755,41.06753128155228,5.0,0,13.32048805594485,36.98700721468981,1,1,1,5.0,5.0,5.0
1808,SAFE,75,7.5,1.0,65,6.5,1,64.43712657659893,55.232708736308204,-4.1883424855485165,5.016075354742209,4.513258364902816,4.513258364902816,4.513258364902816,1,14.190779158386373,26,72.23610863986829,60.038213857852725,60.038213857852725,72.23610863986829,5.0,0,27.924935686152104,64.22655634340124,1,1,1,4.513258364902816,4.513258364902816,4.513258364902816
1808,SAFE,75,7.5,0.5,70,7.0,1,56.274357673831915,47.06993983354119,-3.7396837995762473,5.464734040714478,3.602533801617583,3.602533801617583,3.602533801617583,1,15.473465928451832,6,85.89788982031142,73.07594673700645,2.2086376522694753,15.030580735574452,2.057204172710287,1,-0.765523073653386,5.948321451845723,1,1,1,3.602533801617583,3.602533801617583,3.602533801617583
1861,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,3,5.095847573358561,-0.7769572293879152,-0.7769572293879152,5.095847573358561,-116.52574742981463,0.0,5.0,0,-0.026629559007648584,9,11.276246748700881,5.351544850609865,5.351544850609865,11.276246748700881,5.0,0,2.287293810610975,6.12850207999778,1,1,1,5.0,5.0,5.0
1861,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,3,5.131095111558889,-0.7417096911875865,-0.7417096911875865,5.131095111558889,-118.58754535492126,0.0,5.0,0,-0.026626509651638208,9,11.207009877071163,5.282307978980147,5.282307978980147,11.207009877071163,5.0,0,2.2702991438962803,6.0240176701677335,1,1,1,5.0,5.0,5.0
1861,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,3,5.1615506586789035,-0.7112541440675724,-0.7112541440675724,5.1615506586789035,-132.15775048708917,0.0,5.0,0,-0.024234348644180732,4,54.20316010545774,48.2169568576619,0.29564605359126794,6.28184930138711,4.324339874617889,1,-0.2078040452381522,1.0069001976588403,1,2,2,5.0,4.324339874617889,4.324339874617889
1861,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,4,48.029877852237625,42.04367460444178,-1.121462578568873,4.864740669226969,3.8728913003050907,3.8728913003050907,3.8728913003050907,1,12.274330832979544,3,5.165281265935649,-0.707523536810827,-0.707523536810827,5.165281265935649,5.0,0,-0.91449305768985,0.41393904175804597,2,2,2,3.8728913003050907,3.8728913003050907,3.8728913003050907
1912,FIXED_COLLISION,28,2.8000000000000003,2.0,8,0.8,40,31.101493888728193,18.204199442619263,-6.796931095284052,6.100363350824878,5.051288928602878,5.0,5.0,0,5.920870817324424,30,19.607575799880518,10.32874956650451,-5.85136687388159,3.4274593594944194,3.197444011349846,1,-6.324148984582821,0.9455642214024618,4,5,5,0.08261688252296952,0.08261688252296952,0.08261688252296952
1912,FIXED_COLLISION,28,2.8000000000000003,1.0,18,1.8,40,24.029768864175416,11.132474418066487,-6.2281049595311755,6.669189486577754,2.9343009771261275,2.9343009771261275,2.9343009771261275,1,7.558464937552894,30,12.598297840001463,3.319471606625454,-5.368212202350151,3.9106140310258586,1.5222008450175788,1,-5.7981585809406635,0.8598927571810249,6,6,8,1.1228990258132288,1.1228990258132288,1.1228990258132288
1912,FIXED_COLLISION,28,2.8000000000000003,0.5,23,2.3000000000000003,40,20.278404433085836,7.381109986976906,-5.950181065785671,6.947113380323259,2.4620330565349993,2.4620330565349993,2.4620330565349993,1,7.269770463623734,30,8.942706926973058,-0.33611930640295107,-5.285875649768839,3.9929505836071706,1.0340841108084278,1,-5.618028357777255,0.6643054160168322,6,7,7,0.6255139086668599,0.6255139086668599,0.6255139086668599
1957,SAFE,79,7.9,3.0,49,4.9,3,79.7801985443509,66.76263807594056,66.76263807594056,79.7801985443509,-13.88582342178758,0.0,5.0,0,-5.669487928978802,3,79.7801985443509,66.76263807594056,66.76263807594056,79.7801985443509,5.0,0,66.76263807594056,0.0,0,0,0,5.0,5.0,5.0
1957,SAFE,79,7.9,2.0,59,5.9,20,44.635868587528165,35.364464161412066,35.364464161412066,44.635868587528165,-0.2688350034628407,0.0,5.0,0,-4.88038858766831,3,85.20051864832884,72.1829581799185,72.1829581799185,85.20051864832884,5.0,0,53.77371117066528,36.818494018506435,0,0,0,5.0,5.0,5.0
1957,SAFE,79,7.9,1.0,69,6.9,15,41.60770656096319,34.54482107436009,16.34379062775998,23.406676114363083,7.133966558469231,5.0,5.0,0,4.378343343099281,20,57.15669803667991,47.885293610563814,47.885293610563814,57.15669803667991,5.0,0,32.1145421191619,31.541502982803834,0,0,0,5.0,5.0,5.0
1957,SAFE,79,7.9,0.5,74,7.4,5,68.99865529164143,59.705942612819015,-3.414374626991453,5.8783380518309585,3.5995770654294392,3.5995770654294392,3.5995770654294392,1,19.029416300716647,15,39.48433661694882,32.42145113034572,15.519010130401417,22.58189561700452,5.0,0,6.052317751704982,18.933384757392872,1,1,1,3.5995770654294392,3.5995770654294392,3.5995770654294392
1968,NEW_COLLISION,66,6.6000000000000005,3.0,36,3.6,16,13.69482600141904,7.722420074924225,7.722420074924225,13.69482600141904,-7.146308153445762,0.0,5.0,0,-1.7165343771563966,12,17.41437585839902,11.518499344477018,9.662827853634896,15.558704367556897,4.643086035488022,1,8.69262396427956,1.9404077787106715,0,0,0,5.0,5.0,5.0
1968,NEW_COLLISION,66,6.6000000000000005,2.0,46,4.6000000000000005,36,18.30636903135948,12.259675816919966,8.863859540085139,14.910552754524653,1.1844602863914806,1.1844602863914806,1.1844602863914806,1,5.202125829549469,16,15.707928627894832,9.735522701400017,9.735522701400017,15.707928627894832,5.0,0,9.299691120742578,0.8716631613148778,0,0,0,5.0,5.0,5.0
