scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,action_accel,action_steer,brake_strength,throttle_strength,abs_steer,delta_accel,delta_steer,abs_delta_accel,abs_delta_steer,accel_change_excess,steer_change_excess,smooth_excess,risk_object_index,risk_distance,risk_static_clearance,risk_predicted_clearance,risk_dcpa,risk_tcpa_raw,risk_tcpa_clipped,risk_future_tcpa,risk_approaching,risk_closing_speed,second_object_index,second_distance,second_static_clearance,second_predicted_clearance,second_dcpa,second_future_tcpa,second_approaching,top2_mean_predicted_clearance,second_minus_first_pred_gap,num_pred_conflict_0,num_pred_conflict_1,num_pred_conflict_2,min_future_tcpa_conflict_0,min_future_tcpa_conflict_1,min_future_tcpa_conflict_2
1610,NEW_COLLISION,69,6.9,1.0,59,5.9,0.007216454017907381,0.006266824435442686,0.0,0.007216454017907381,0.006266824435442686,-0.022166274022310972,0.01997007103636861,0.022166274022310972,0.01997007103636861,0.0,0.0,0.0,14,49.84888178699531,44.153750025065214,7.4643121249120945,13.159443886842185,1.1044376255450798,1.1044376255450798,1.1044376255450798,1,41.98966242943684,7,17.729520698438918,11.902217307191805,11.902217307191805,17.729520698438918,5.0,0,9.68326471605195,4.43790518227971,0,0,0,5.0,5.0,5.0
1610,NEW_COLLISION,69,6.9,0.5,64,6.4,0.0402359701693058,0.03507165238261223,0.0,0.0402359701693058,0.03507165238261223,0.010898128151893616,0.013761809095740318,0.010898128151893616,0.013761809095740318,0.0,0.0,0.0,14,28.792309492475994,23.0971777305459,5.391342384596955,11.086474146527046,0.6081254481387354,0.6081254481387354,0.6081254481387354,1,40.32632490173077,7,17.776789518109315,11.949486126862201,11.949486126862201,17.776789518109315,5.0,0,8.670414255729579,6.558143742265246,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,-0.021266499534249306,0.007076823152601719,0.021266499534249306,0.0,0.007076823152601719,0.00019305385649204254,-1.1674128472805023e-05,0.00019305385649204254,1.1674128472805023e-05,0.0,0.0,0.0,1,29.78475878498784,16.880312000019014,16.880312000019014,29.78475878498784,-1.27361587728386,0.0,5.0,0,-22.90066440751266,2,136.43808903708776,123.6435948722434,123.6435948722434,136.43808903708776,5.0,0,70.26195343613121,106.76328287222438,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,-0.02051614597439766,0.0077422200702130795,0.02051614597439766,0.0,0.0077422200702130795,0.00010241568088531494,-2.371007576584816e-05,0.00010241568088531494,2.371007576584816e-05,0.0,0.0,0.0,4,32.12502506281565,22.9101163075759,8.964014142646302,18.178922897886054,0.992292018227077,0.992292018227077,0.992292018227077,1,22.0075623012016,1,53.93419790915557,41.029751124186745,41.029751124186745,53.93419790915557,5.0,0,24.996882633416526,32.06573698154044,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,-0.019903935492038727,0.008332185447216034,0.019903935492038727,0.0,0.008332185447216034,0.00020033866167068481,-5.349051207304001e-05,0.00020033866167068481,5.349051207304001e-05,0.0,0.0,0.0,4,18.05202871198816,8.83711995674841,8.83711995674841,18.05202871198816,-0.010557863454486416,0.0,5.0,0,-0.4510033000201822,1,77.17021204378017,64.26576525881134,64.26576525881134,77.17021204378017,5.0,0,36.551442607779876,55.42864530206293,0,0,0,5.0,5.0,5.0
1658,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,-0.019611196592450142,0.008845087140798569,0.019611196592450142,0.0,0.008845087140798569,-1.640617847442627e-05,0.00019055232405662537,1.640617847442627e-05,0.00019055232405662537,0.0,0.0,0.0,4,22.348506565333327,13.133597810093576,13.133597810093576,22.348506565333327,-0.5058835670726436,0.0,5.0,0,-15.289296323729547,1,89.36885426168813,76.4644074767193,76.4644074767193,89.36885426168813,5.0,0,44.79900264340644,63.330809666625726,0,0,0,5.0,5.0,5.0
1666,NEW_COLLISION,32,3.2,3.0,2,0.2,0.27487626671791077,0.03369373455643654,0.0,0.27487626671791077,0.03369373455643654,0.02533300220966339,0.005488196387887001,0.02533300220966339,0.005488196387887001,0.0,0.0,0.0,7,10.656902317038732,3.336321008999281,3.336321008999281,10.656902317038732,-1.5504047542084656,0.0,5.0,0,-2.7221563935719466,8,14.197553500789885,9.015504264601073,4.254899134852786,9.436948371041598,1.5252495319341133,1,3.7956100719260335,0.9185781258535046,0,0,0,5.0,5.0,5.0
1666,NEW_COLLISION,32,3.2,2.0,12,1.2000000000000002,0.10617130994796753,0.02669508568942547,0.0,0.10617130994796753,0.02669508568942547,-0.06732621788978577,-0.0030283555388450623,0.06732621788978577,0.0030283555388450623,0.017326217889785764,0.0,0.017326217889785764,15,18.61474764432436,11.30010582799068,0.8727621124866927,8.187403928820371,1.9461340790984536,1.9461340790984536,1.9461340790984536,1,7.714600438307839,8,9.675800292666642,4.493751056477829,1.1642091545463114,6.346258390735124,1.1659326610563303,1,1.018485633516502,0.2914470420596187,0,1,2,5.0,1.9461340790984536,1.1659326610563303
1666,NEW_COLLISION,32,3.2,1.0,22,2.2,0.07925931364297867,0.18815328180789948,0.0,0.07925931364297867,0.18815328180789948,0.012797176837921143,-0.04568873345851898,0.012797176837921143,0.04568873345851898,0.0,0.0,0.0,8,6.212805281205534,1.0307560450167212,0.09753511554419791,5.2795843517330105,0.6207162477086569,0.6207162477086569,0.6207162477086569,1,2.7810830362932255,15,10.855000429185282,3.5403586128516027,0.4705078074844389,7.785149623818118,0.8192466891300625,1,0.2840214615143184,0.37297269194024096,0,2,2,5.0,0.6207162477086569,0.6207162477086569
1666,NEW_COLLISION,32,3.2,0.5,27,2.7,0.09087111800909042,0.10158169269561768,0.0,0.09087111800909042,0.10158169269561768,-0.0057140737771987915,0.0022107958793640137,0.0057140737771987915,0.0022107958793640137,0.0,0.0,0.0,8,4.957784551883745,-0.22426468430506752,-0.6390698266988375,4.542979409489975,0.42034638616216813,0.42034638616216813,0.42034638616216813,1,1.8910703803350453,15,8.252633805952518,0.9379919896188396,0.5209076559818016,7.83554947231548,0.26637786929041946,1,-0.05908108535851797,1.159977482680639,1,2,2,0.42034638616216813,0.26637786929041946,0.26637786929041946
1685,NEW_COLLISION,21,2.1,2.0,1,0.1,-0.009192446246743202,0.0035112614277750254,0.009192446246743202,0.0,0.0035112614277750254,0.015628278255462646,0.05763823934830725,0.015628278255462646,0.05763823934830725,0.0,0.0,0.0,8,7.418861191863174,-1.7924944613238996,-2.974755813599635,6.236599839587439,3.5438225366543277,3.5438225366543277,3.5438225366543277,1,0.614059774817139,2,6.3768092356282455,-2.767124703108353,-2.767124703108353,6.3768092356282455,5.0,0,-2.870940258353994,0.20763111049128202,3,3,3,3.5438225366543277,3.5438225366543277,3.5438225366543277
1685,NEW_COLLISION,21,2.1,1.0,11,1.1,-0.0037277163937687874,0.0011979334522038698,0.0037277163937687874,0.0,0.0011979334522038698,0.008007860742509365,-0.003692670026794076,0.008007860742509365,0.003692670026794076,0.0,0.0,0.0,10,32.03266314567238,18.18862917065272,-5.029183411271671,8.814850563747989,5.2617494402687655,5.0,5.0,0,5.640787905885601,8,6.64645161264737,-2.5649040405397034,-3.9971536230735936,5.21420203011348,3.1415752226200446,1,-4.513168517172632,1.0320297881980771,3,3,3,3.1415752226200446,3.1415752226200446,3.1415752226200446
1685,NEW_COLLISION,21,2.1,0.5,16,1.6,0.1255260705947876,-0.21983951330184937,0.0,0.1255260705947876,0.21983951330184937,0.11627667024731636,-0.22185115609318018,0.11627667024731636,0.22185115609318018,0.06627667024731636,0.07185115609318019,0.13812782634049653,10,29.31933905137449,15.475305076354832,-4.73995611081523,9.104077864204429,4.862270287986263,4.862270287986263,4.862270287986263,1,5.4485641336792,8,6.305989303301443,-2.9053663498856306,-4.066729772041464,5.144625881145609,2.602446259716642,1,-4.403342941428347,0.673226338773766,2,3,3,2.602446259716642,2.602446259716642,2.602446259716642
1755,SAFE,66,6.6000000000000005,3.0,36,3.6,-0.09560555964708328,0.05776374414563179,0.09560555964708328,0.0,0.05776374414563179,-0.0044417306780815125,2.3245811462402344e-06,0.0044417306780815125,2.3245811462402344e-06,0.0,0.0,0.0,13,21.11802815943742,15.248492085028579,-2.0877008295601622,3.781835244848678,3.276875892892216,3.276875892892216,3.276875892892216,1,6.237884623034302,5,11.91077704499199,6.015631461845625,-0.4345516909811922,5.460593892165173,2.255716748820513,1,-1.2611262602706772,1.65314913857897,2,2,3,2.255716748820513,2.255716748820513,2.255716748820513
1755,SAFE,66,6.6000000000000005,2.0,46,4.6000000000000005,-0.07296823710203171,0.06567684561014175,0.07296823710203171,0.0,0.06567684561014175,0.003132335841655731,0.0011489465832710266,0.003132335841655731,0.0011489465832710266,0.0,0.0,0.0,5,8.683230114048467,2.7880845309021014,-1.745182560565138,4.149963022581227,1.9535781264721008,1.9535781264721008,1.9535781264721008,1,3.429524767217749,13,16.1496618889333,10.280125814524459,-1.6577281607821783,4.211807913626662,3.1923809168909965,1,-1.7014553606736582,0.08745439978295977,2,2,3,1.9535781264721008,1.9535781264721008,1.9535781264721008
1755,SAFE,66,6.6000000000000005,1.0,56,5.6000000000000005,-0.061197008937597275,0.06261793524026871,0.061197008937597275,0.0,0.06261793524026871,0.004049498587846756,-0.0007963776588439941,0.004049498587846756,0.0007963776588439941,0.0,0.0,0.0,5,6.867269197613802,0.9721236144674368,-2.3266441045613955,3.56850147858497,2.703900152673433,2.703900152673433,2.703900152673433,1,1.853965040622184,13,12.525540890930673,6.656004816521833,-1.7305634956394842,4.138972578769356,3.725421863272396,1,-2.0286038001004396,0.5960806089219113,3,3,4,2.703900152673433,2.703900152673433,2.703900152673433
1755,SAFE,66,6.6000000000000005,0.5,61,6.1000000000000005,-0.05454622209072113,0.05830661579966545,0.05454622209072113,0.0,0.05830661579966545,-0.001307409256696701,-0.0007422938942909241,0.001307409256696701,0.0007422938942909241,0.0,0.0,0.0,5,6.3518751051059255,0.4567295219595602,-2.6245051872443756,3.2706403959019896,4.003659937594918,4.003659937594918,4.003659937594918,1,1.1658811169611436,13,11.297285129230472,5.427749054821632,-1.9497910693127811,3.919745005096059,4.155272203918524,1,-2.287148128278578,0.6747141179315945,2,2,4,4.003659937594918,4.003659937594918,4.003659937594918
1781,FIXED_COLLISION,80,8.0,3.0,50,5.0,-0.04006050154566765,-0.019150320440530777,0.04006050154566765,0.0,0.019150320440530777,-0.0022352486848831177,-0.011122001335024834,0.0022352486848831177,0.011122001335024834,0.0,0.0,0.0,20,104.71057626080889,91.71590157780851,14.790325890363743,27.785000573364123,2.321365774478251,2.321365774478251,2.321365774478251,1,41.93126924826673,37,23.99190673528759,14.790636959630366,14.790636959630366,23.99190673528759,5.0,0,14.790481424997054,0.00031106926662261003,0,0,0,5.0,5.0,5.0
1781,FIXED_COLLISION,80,8.0,2.0,60,6.0,-0.03189222514629364,0.014657709747552872,0.03189222514629364,0.0,0.014657709747552872,-0.0018793344497680664,0.0022561177611351013,0.0018793344497680664,0.0022561177611351013,0.0,0.0,0.0,20,64.07315157498887,51.07847689198849,14.97823620675248,27.97291088975286,1.383197787669108,1.383197787669108,1.383197787669108,1,37.493409964674846,34,92.97698753510763,83.66079524827244,17.98102145109207,27.29721373792726,1.7988221806031544,1,16.479628828922273,3.002785244339588,0,0,0,5.0,5.0,5.0
1781,FIXED_COLLISION,80,8.0,1.0,70,7.0,-0.026219923049211502,0.0266864076256752,0.026219923049211502,0.0,0.0266864076256752,0.0015377253293991089,-0.006809215992689133,0.0015377253293991089,0.006809215992689133,0.0,0.0,0.0,20,30.124978953509107,17.130304270508727,11.1520658492068,24.14674053220718,0.4306675348751133,0.4306675348751133,0.4306675348751133,1,25.007940435140796,34,46.87203772341039,37.5558454365752,12.3487732037553,21.664965490590493,0.861314504522516,1,11.75041952648105,1.1967073545485007,0,0,0,5.0,5.0,5.0
1781,FIXED_COLLISION,80,8.0,0.5,75,7.5,-0.023744482547044754,0.03057163394987583,0.023744482547044754,0.0,0.03057163394987583,-0.00023174472153186798,0.0051226262003183365,0.00023174472153186798,0.0051226262003183365,0.0,0.0,0.0,34,26.69354315015397,17.377350863318778,11.219639104536046,20.53583139137124,0.35810525094013085,0.35810525094013085,0.35810525094013085,1,30.423882665471318,50,41.208874248769895,30.47757977033305,30.23714846246049,40.96844294089733,0.9759809229673758,1,20.72839378349827,19.017509357924443,0,0,0,5.0,5.0,5.0
1808,SAFE,75,7.5,3.0,45,4.5,-0.052053503692150116,0.0006452350644394755,0.052053503692150116,0.0,0.0006452350644394755,0.00015096738934516907,-0.0006868084892630577,0.00015096738934516907,0.0006868084892630577,0.0,0.0,0.0,12,27.706679788617407,18.453140170354885,16.096617834877364,25.350157453139886,0.25170695723995684,0.25170695723995684,0.25170695723995684,1,17.928056532553825,26,70.44614941167245,58.248254629656884,58.248254629656884,70.44614941167245,5.0,0,37.172436232267124,42.15163679477952,0,0,0,5.0,5.0,5.0
1808,SAFE,75,7.5,2.0,55,5.5,-0.021132975816726685,-0.008608037605881691,0.021132975816726685,0.0,0.008608037605881691,0.00634920597076416,-0.009803274064324796,0.00634920597076416,0.009803274064324796,0.0,0.0,0.0,1,79.15520095838349,69.95078311809276,-5.172889183179809,4.031528657110917,5.056790030003859,5.0,5.0,0,15.614614316500782,12,41.068059961548066,31.814520343285544,31.814520343285544,41.068059961548066,5.0,0,13.320815580052868,36.987409526465356,1,1,1,5.0,5.0,5.0
1808,SAFE,75,7.5,1.0,65,6.5,0.02792016603052616,-0.008733496069908142,0.0,0.02792016603052616,0.008733496069908142,0.002742815762758255,0.0033163856714963913,0.002742815762758255,0.0033163856714963913,0.0,0.0,0.0,1,64.43785819227895,55.23344035198823,-4.1885108225628604,5.015907017727865,4.513348533352479,4.513348533352479,4.513348533352479,1,14.190664541927553,26,72.23536983120971,60.03747504919414,60.03747504919414,72.23536983120971,5.0,0,27.92448211331564,64.225985871757,1,1,1,4.513348533352479,4.513348533352479,4.513348533352479
1808,SAFE,75,7.5,0.5,70,7.0,0.048368554562330246,-0.010314463637769222,0.0,0.048368554562330246,0.010314463637769222,0.0021178312599658966,-0.0018756529316306114,0.0021178312599658966,0.0018756529316306114,0.0,0.0,0.0,1,56.275214597622465,47.07079675733174,-3.7394661363448645,5.464951703945861,3.6026093591984965,3.6026093591984965,3.6026093591984965,1,15.4733697738925,6,85.89698968146836,73.07504659816338,2.208576321270126,15.030519404575102,2.0571772955975014,1,-0.7654449075373693,5.94804245761499,1,1,1,3.6026093591984965,3.6026093591984965,3.6026093591984965
1861,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,-0.05717792734503746,0.11046922206878662,0.05717792734503746,0.0,0.11046922206878662,0.0006642304360866547,-0.0006080716848373413,0.0006642304360866547,0.0006080716848373413,0.0,0.0,0.0,3,5.095885742134842,-0.7769190606116343,-0.7769190606116343,5.095885742134842,-115.54793080470688,0.0,5.0,0,-0.02685470808570676,9,11.27618572214303,5.351483824052013,5.351483824052013,11.27618572214303,5.0,0,2.2872823817201895,6.128402884663648,1,1,1,5.0,5.0,5.0
1861,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,-0.05645846202969551,0.11009794473648071,0.05645846202969551,0.0,0.11009794473648071,0.0002798326313495636,-0.00015209615230560303,0.0002798326313495636,0.00015209615230560303,0.0,0.0,0.0,3,5.131095111558889,-0.7417096911875865,-0.7417096911875865,5.131095111558889,-118.61785181080246,0.0,5.0,0,-0.026619706187313436,9,11.207008857079755,5.282306958988738,5.282306958988738,11.207008857079755,5.0,0,2.270298633900576,6.024016650176325,1,1,1,5.0,5.0,5.0
1861,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,-0.054312556982040405,0.10995812714099884,0.054312556982040405,0.0,0.10995812714099884,-0.00033011287450790405,-0.0001887977123260498,0.00033011287450790405,0.0001887977123260498,0.0,0.0,0.0,3,5.161444025031067,-0.7113607777154085,-0.7113607777154085,5.161444025031067,-131.90975079233354,0.0,5.0,0,-0.024278226364116248,4,54.203286825286526,48.21708357749068,0.29572364356046954,6.281926891356312,4.324330080960088,1,-0.20781856707746948,1.007084421275878,1,2,2,5.0,4.324330080960088,4.324330080960088
1861,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,-0.05455542728304863,0.10841243714094162,0.05455542728304863,0.0,0.10841243714094162,0.00011688470840454102,-0.0006149113178253174,0.00011688470840454102,0.0006149113178253174,0.0,0.0,0.0,4,48.029944551810615,42.04374130401477,-1.1213845845051535,4.864818663290689,3.8729286154783527,3.8729286154783527,3.8729286154783527,1,12.274225890578876,3,5.165270700812361,-0.7075341019341153,-0.7075341019341153,5.165270700812361,5.0,0,-0.9144593432196344,0.4138504825710383,2,2,2,3.8729286154783527,3.8729286154783527,3.8729286154783527
1912,FIXED_COLLISION,28,2.8000000000000003,2.0,8,0.8,0.5862138271331787,-0.19824428856372833,0.0,0.5862138271331787,0.19824428856372833,-0.06134903430938721,0.03084239363670349,0.06134903430938721,0.03084239363670349,0.011349034309387204,0.0,0.011349034309387204,40,31.101520738804258,18.204226292695328,-6.796561206658386,6.100733239450544,5.051300070223267,5.0,5.0,0,5.920834811193642,30,19.6076090879361,10.328782854560092,-5.851122230582099,3.427704002793909,3.1974542854157364,1,-6.323841718620242,0.9454389760762867,4,5,5,0.08260798839629485,0.08260798839629485,0.08260798839629485
1912,FIXED_COLLISION,28,2.8000000000000003,1.0,18,1.8,0.07794855535030365,-0.009931058622896671,0.0,0.07794855535030365,0.009931058622896671,-0.06034146249294281,-0.028744594193995,0.06034146249294281,0.028744594193995,0.010341462492942807,0.0,0.010341462492942807,40,24.029986987080143,11.132692540971213,-6.226975830400451,6.670318615708479,2.9344224701915205,2.9344224701915205,2.9344224701915205,1,7.55801845169925,30,12.598508251471307,3.319682018095298,-5.367662896972657,3.911163336403351,1.5222757447437716,1,-5.7973193636865545,0.8593129334277938,6,6,8,1.122937494264016,1.122937494264016,1.122937494264016
1912,FIXED_COLLISION,28,2.8000000000000003,0.5,23,2.3000000000000003,-0.12822675704956055,0.08952166140079498,0.12822675704956055,0.0,0.08952166140079498,0.1340917944908142,0.16677217930555344,0.1340917944908142,0.16677217930555344,0.0840917944908142,0.016772179305553442,0.10086397379636765,40,20.27876341286836,7.3814689667594315,-5.950242450897032,6.947051995211898,2.4621707502989776,2.4621707502989776,2.4621707502989776,1,7.26954390233397,30,8.9430431685406,-0.3357830648354092,-5.285906314332485,3.9929199190435236,1.0341705297939408,1,-5.6180743826147586,0.6643361365645468,6,7,7,0.6255873916006361,0.6255873916006361,0.6255873916006361
1957,SAFE,79,7.9,3.0,49,4.9,-0.0745140016078949,0.009545408189296722,0.0745140016078949,0.0,0.009545408189296722,0.001836538314819336,0.0010165218263864517,0.001836538314819336,0.0010165218263864517,0.0,0.0,0.0,3,79.78025444166416,66.76269397325382,66.76269397325382,79.78025444166416,-13.886701282010298,0.0,5.0,0,-5.671081659284207,3,79.78025444166416,66.76269397325382,66.76269397325382,79.78025444166416,5.0,0,66.76269397325382,0.0,0,0,0,5.0,5.0,5.0
1957,SAFE,79,7.9,2.0,59,5.9,-0.051786329597234726,0.0342603400349617,0.051786329597234726,0.0,0.0342603400349617,0.0010270588099956512,-0.002398032695055008,0.0010270588099956512,0.002398032695055008,0.0,0.0,0.0,20,44.635467664659075,35.364063238542975,35.364063238542975,44.635467664659075,-0.2688187245397004,0.0,5.0,0,-4.880133973393904,3,85.20066957741284,72.1831091090025,72.1831091090025,85.20066957741284,5.0,0,53.77358617377274,36.819045870459526,0,0,0,5.0,5.0,5.0
1957,SAFE,79,7.9,1.0,69,6.9,-0.0289074145257473,-0.0020786640234291553,0.0289074145257473,0.0,0.0020786640234291553,0.011203359812498093,-0.025027152616530657,0.011203359812498093,0.025027152616530657,0.0,0.0,0.0,15,41.60735168329344,34.54446619669034,16.34500440590928,23.40788989251238,7.133837399245843,5.0,5.0,0,4.378103937358668,20,57.156259089886845,47.884854663770746,47.884854663770746,57.156259089886845,5.0,0,32.114929534840016,31.539850257861467,0,0,0,5.0,5.0,5.0
1957,SAFE,79,7.9,0.5,74,7.4,-0.04579206556081772,-0.026304595172405243,0.04579206556081772,0.0,0.026304595172405243,-0.03331410977989435,-0.04415632784366608,0.03331410977989435,0.04415632784366608,0.0,0.0,0.0,5,68.99797320520572,59.70526052638331,-3.4137653303135753,5.878947348508836,3.599562977283798,3.599562977283798,3.599562977283798,1,19.029271068522405,15,39.48379319946978,32.42090771286668,15.518914427172765,22.581799913775868,5.0,0,6.052574548429595,18.93267975748634,1,1,1,3.599562977283798,3.599562977283798,3.599562977283798
1968,NEW_COLLISION,66,6.6000000000000005,3.0,36,3.6,-0.03195097669959068,-0.018901202827692032,0.03195097669959068,0.0,0.018901202827692032,-0.006147492676973343,-0.0003808494657278061,0.006147492676973343,0.0003808494657278061,0.0,0.0,0.0,16,13.694839642214056,7.722433715719241,7.722433715719241,13.694839642214056,-7.145455353930692,0.0,5.0,0,-1.7168539731827073,12,17.414167488278178,11.518290974356177,9.663423993478995,15.559300507400996,4.641376599276531,1,8.692928854599117,1.940990277759754,0,0,0,5.0,5.0,5.0
1968,NEW_COLLISION,66,6.6000000000000005,2.0,46,4.6000000000000005,-0.062191206961870193,-0.037061017006635666,0.062191206961870193,0.0,0.037061017006635666,-0.0012687034904956818,0.002714201807975769,0.0012687034904956818,0.002714201807975769,0.0,0.0,0.0,36,18.306432358076904,12.25973914363739,8.863676520955723,14.910369735395237,1.1845030039313718,1.1845030039313718,1.1845030039313718,1,5.202278848863945,16,15.708186962385554,9.735781035890739,9.735781035890739,15.708186962385554,5.0,0,9.29972877842323,0.8721045149350157,0,0,0,5.0,5.0,5.0
1968,NEW_COLLISION,66,6.6000000000000005,1.0,56,5.6000000000000005,-0.08089755475521088,0.21996408700942993,0.08089755475521088,0.0,0.21996408700942993,0.061919331550598145,0.5024017989635468,0.061919331550598145,0.5024017989635468,0.011919331550598142,0.35240179896354673,0.3643211305141449,36,14.264131024674047,8.217437810234532,6.165800708207852,12.212493922647367,0.885539041380967,0.885539041380967,0.885539041380967,1,4.300412696203737,12,17.107842639121692,11.211966125199691,11.211966125199691,17.107842639121692,5.0,0,8.68888341670377,5.046165416991839,0,0,0,5.0,5.0,5.0
1968,NEW_COLLISION,66,6.6000000000000005,0.5,61,6.1000000000000005,-0.08024605363607407,0.07053624838590622,0.08024605363607407,0.0,0.07053624838590622,-0.0012939199805259705,-0.02419879287481308,0.0012939199805259705,0.02419879287481308,0.0,0.0,0.0,36,12.92624077746726,6.879547563027746,6.865263569135591,12.911956783575105,0.07511743332671371,0.07511743332671371,0.07511743332671371,1,0.3801008921158579,12,17.683128916903808,11.787252402981807,11.787252402981807,17.683128916903808,5.0,0,9.3262579860587,4.921988833846216,0,0,0,5.0,5.0,5.0
1994,NEW_COLLISION,79,7.9,3.0,49,4.9,-0.12556354701519012,-0.09680100530385971,0.12556354701519012,0.0,0.09680100530385971,-0.007220827043056488,-0.03256469964981079,0.007220827043056488,0.03256469964981079,0.0,0.0,0.0,17,38.156122262504724,28.865761927038292,-2.939335057883869,6.35102527758256,5.933559871556109,5.0,5.0,0,6.411106007952642,2,22.818777847011837,9.964617787544281,-1.048251141539657,11.8059089179279,3.041250766587803,1,-1.993793099711763,1.8910839163442121,3,4,4,0.34424810982511955,0.34424810982511955,0.34424810982511955
1994,NEW_COLLISION,79,7.9,2.0,59,5.9,-0.15094414353370667,-0.1279611736536026,0.15094414353370667,0.0,0.1279611736536026,-0.0022706687450408936,-0.01713130623102188,0.0022706687450408936,0.01713130623102188,0.0,0.0,0.0,2,17.6484966005053,4.794336541037744,-3.974399175585834,8.879760883881723,2.731595655934045,2.731595655934045,2.731595655934045,1,4.8252695180865866,17,32.121119784512544,22.830759449046113,-3.730080868948691,5.560279466517739,5.0,0,-3.8522400222672624,0.24431830663714305,4,5,5,0.43938541842081824,0.43938541842081824,0.43938541842081824
1994,NEW_COLLISION,79,7.9,1.0,69,6.9,-0.11992933601140976,-0.17454330623149872,0.11992933601140976,0.0,0.17454330623149872,0.007256723940372467,0.0540795773267746,0.007256723940372467,0.0540795773267746,0.0,0.0,0.0,2,13.9606106747347,1.1064506152671427,-5.670104417145152,7.184055642322405,3.321626529307491,3.321626529307491,3.321626529307491,1,3.089972320790619,17,27.11329318445996,17.82293284899353,-1.619458375030379,7.67090196043605,5.0,0,-3.6447813960877653,4.0506460421147725,4,4,5,3.321626529307491,3.321626529307491,3.321626529307491
1994,NEW_COLLISION,79,7.9,0.5,74,7.4,-0.13766640424728394,-0.021440569311380386,0.13766640424728394,0.0,0.021440569311380386,-8.004903793334961e-05,-0.053076837211847305,8.004903793334961e-05,0.053076837211847305,0.0,0.0,0.0,2,12.011480549412099,-0.8426795100554578,-6.0114476523288225,6.842712407138734,2.3389972932239065,2.3389972932239065,2.3389972932239065,1,3.4687159481037897,1,30.61453065321977,17.671534090192377,-2.460438254231816,10.482558308795577,5.0,0,-4.235942953280319,3.5510093980970066,3,4,4,2.3389972932239065,2.3389972932239065,2.3389972932239065
2006,SAFE,18,1.8,1.0,8,0.8,0.05577387288212776,-0.05272622033953667,0.0,0.05577387288212776,0.05272622033953667,-0.006388124078512192,-0.015136130154132843,0.006388124078512192,0.015136130154132843,0.0,0.0,0.0,10,42.05069054158884,38.20052155302999,2.159284544382616,6.009453532941464,5.7829907797074585,5.0,5.0,0,7.255953012065652,5,15.317747564198324,9.374512493762708,3.8291649669683263,9.772400037403942,1.3603284244729605,1,2.994224755675471,1.6698804225857105,0,0,0,5.0,5.0,5.0
2006,SAFE,18,1.8,0.5,13,1.3,0.11849503964185715,-0.15899696946144104,0.0,0.11849503964185715,0.15899696946144104,0.004532821476459503,0.022196903824806213,0.004532821476459503,0.022196903824806213,0.0,0.0,0.0,2,16.604115747468324,10.698267407796928,0.9735819301589004,6.879430269830296,4.607398903747709,4.607398903747709,4.607398903747709,1,2.985160409466908,10,38.404411710263865,34.554242721705016,2.163017782445369,6.013186771004217,5.0,0,1.5682998563021346,1.1894358522864685,0,1,1,5.0,4.607398903747709,4.607398903747709
2055,SAFE,74,7.4,3.0,44,4.4,-0.12765322625637054,-0.10718259960412979,0.12765322625637054,0.0,0.10718259960412979,0.002168312668800354,-0.020676806569099426,0.002168312668800354,0.020676806569099426,0.0,0.0,0.0,8,15.217995479633117,9.285319235597306,8.82706735331556,14.75974359735137,1.1765560556810248,1.1765560556810248,1.1765560556810248,1,0.7672432185430192,9,14.985509538456787,9.293561017542075,9.141016176699402,14.832964697614115,1.1348984772442605,1,8.98404176500748,0.3139488233838428,0,0,0,5.0,5.0,5.0
2055,SAFE,74,7.4,2.0,54,5.4,-0.10382048040628433,-0.09289579093456268,0.10382048040628433,0.0,0.09289579093456268,0.004112839698791504,0.022048845887184143,0.004112839698791504,0.022048845887184143,0.0,0.0,0.0,6,16.057068264444915,10.332684457144964,5.825867944532206,11.550251751832157,3.9294341542108233,3.9294341542108233,3.9294341542108233,1,1.9719588906471088,8,14.671263896044827,8.738587652009016,8.738587652009016,14.671263896044827,5.0,0,7.282227798270611,2.9127197074768105,0,0,0,5.0,5.0,5.0
2055,SAFE,74,7.4,1.0,64,6.4,-0.07596702128648758,-0.010290078818798065,0.07596702128648758,0.0,0.010290078818798065,0.007194451987743378,0.021421365439891815,0.007194451987743378,0.021421365439891815,0.0,0.0,0.0,6,13.954141532644805,8.229757725344854,7.263958440811663,12.988342248111614,2.027443112347788,2.027443112347788,2.027443112347788,1,0.9197561672146412,8,14.980568343637188,9.047892099601377,9.047892099601377,14.980568343637188,5.0,0,8.15592527020652,1.7839336587897137,0,0,0,5.0,5.0,5.0
