scenario_index,group,reference_step,reference_seconds,window_s,window_steps,mean_accel,min_accel,mean_brake,max_brake,brake_impulse,throttle_impulse,mean_abs_steer,max_abs_steer,steer_effort,steer_persistence,steer_sign_flips,steer_total_variation,steer_variation_ratio,accel_total_variation,mean_abs_delta_steer,max_abs_delta_steer,mean_abs_delta_accel,max_abs_delta_accel,num_steer_transitions,window_max_abs_delta_steer,window_mean_abs_delta_steer,act_0010,excess_0010,sq_0010,max_excess_0010,act_0020,excess_0020,sq_0020,max_excess_0020,act_0030,excess_0030,sq_0030,max_excess_0030,act_0040,excess_0040,sq_0040,max_excess_0040,act_0050,excess_0050,sq_0050,max_excess_0050,act_0075,excess_0075,sq_0075,max_excess_0075,act_0100,excess_0100,sq_0100,max_excess_0100,act_0150,excess_0150,sq_0150,max_excess_0150
1487,SAFE,36,3.6,0.5,5,-0.05133082419633865,-0.05466010794043541,0.05133082419633865,0.05466010794043541,0.02566541209816933,0.0,0.11680504828691482,0.11749415099620819,0.05840252414345742,0.9999999828774526,0,0.0028436630964279175,0.004869075591240049,0.01579919084906578,0.0007109157741069794,0.0010968372225761414,0.003949797712266445,0.005218032747507095,4,0.0010968372225761414,0.0007109157741069794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,SAFE,41,4.1000000000000005,3.0,30,0.11396523863077164,0.07793205976486206,0.0,0.0,0.0,0.34189571589231493,0.03508298501837999,0.0717092826962471,0.10524895505513997,0.6200107824312748,1,0.6525683025829494,0.6200235394649128,0.2555275708436966,0.022502355261481012,0.06675592344254255,0.008811295546334365,0.02486523985862732,29,0.06675592344254255,0.022502355261481012,0.7241379310344828,0.014375137075589132,0.0005471008478416378,0.05675592344254255,0.4827586206896552,0.008970760508472548,0.00031703334649560026,0.04675592344254255,0.2413793103448276,0.005735332658835526,0.0001736475553666159,0.036755923442542554,0.20689655172413793,0.0036523136355239762,7.990589995376948e-05,0.026755923442542552,0.13793103448275862,0.001825988556033578,2.669536135123384e-05,0.01675592344254255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,SAFE,41,4.1000000000000005,2.0,20,0.10694998987019062,0.07793205976486206,0.0,0.0,0.0,0.21389997974038125,0.03059046141570434,0.0717092826962471,0.061180922831408684,0.378195916439384,1,0.42611051024869084,0.6964760967370958,0.14860718697309494,0.022426868960457414,0.06601479137316346,0.007821430893320786,0.021184265613555908,19,0.06601479137316346,0.022426868960457414,0.7894736842105263,0.013608925125414603,0.0005031119295683707,0.05601479137316346,0.47368421052631576,0.008005429117107077,0.00029201131639440444,0.04601479137316346,0.21052631578947367,0.005084489282024534,0.0001653410733915433,0.03601479137316346,0.15789473684210525,0.003484091825391117,7.986102118010837e-05,0.02601479137316346,0.15789473684210525,0.001905144456970064,2.596865835649655e-05,0.01601479137316346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,SAFE,41,4.1000000000000005,1.0,10,0.1239955872297287,0.09907863289117813,0.0,0.0,0.0,0.1239955872297287,0.019906320120207967,0.0717092826962471,0.019906320120207967,0.9110787997769165,0,0.2409278389532119,1.2103082106348282,0.10147678107023239,0.026769759883690212,0.06601479137316346,0.011275197896692488,0.021184265613555908,9,0.06601479137316346,0.026769759883690212,0.7777777777777778,0.017631732374429703,0.0007465095269403661,0.05601479137316346,0.5555555555555556,0.01144811398246222,0.0004597523611524486,0.04601479137316346,0.2222222222222222,0.007798217915826374,0.0002738441519119761,0.03601479137316346,0.2222222222222222,0.005575995693604151,0.00014010201581767084,0.02601479137316346,0.2222222222222222,0.0033537734713819287,5.080432416781e-05,0.01601479137316346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,SAFE,41,4.1000000000000005,0.5,5,0.13578449189662933,0.12538664042949677,0.0,0.0,0.0,0.06789224594831467,0.021232382860034704,0.0717092826962471,0.010616191430017352,0.8928727049513876,0,0.16278289491310716,1.5333453682775897,0.044193997979164124,0.04069572372827679,0.06601479137316346,0.011048499494791031,0.021184265613555908,4,0.06601479137316346,0.04069572372827679,1.0,0.030695723728276787,0.001549926714710162,0.05601479137316346,0.75,0.022850497174076733,0.0010174400457337279,0.04601479137316346,0.5,0.01754599031060934,0.0006161493418019462,0.03601479137316346,0.5,0.01254599031060934,0.0003152295355897594,0.02601479137316346,0.5,0.007545990310609339,0.0001143097293775725,0.01601479137316346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,SAFE,27,2.7,2.0,20,-0.26460795402526854,-0.3185936510562897,0.26460795402526854,0.3185936510562897,0.5292159080505371,0.0,0.017167770749074406,0.04638760909438133,0.03433554149814882,0.8538100505231512,0,0.15914473123848438,0.4634985197832963,0.15903428196907043,0.00837603848623602,0.03510511573404074,0.008370225366793181,0.03177948296070099,19,0.03510511573404074,0.00837603848623602,0.3157894736842105,0.0028572221450801735,4.6632717892623105e-05,0.025105115734040735,0.10526315789473684,0.0009839383806837232,1.2686871807542575e-05,0.015105115734040737,0.05263157894736842,0.0002686903017916178,1.3716950872605425e-06,0.005105115734040738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,SAFE,27,2.7,1.0,10,-0.30829098224639895,-0.3185936510562897,0.30829098224639895,0.3185936510562897,0.30829098224639895,0.0,0.008336532727116718,0.02339932695031166,0.00833653272711672,0.39788989196585134,0,0.04596853558905423,0.5514106593191095,0.03088328242301941,0.00510761506545047,0.01306804467458278,0.0034314758247799343,0.006695091724395752,9,0.01306804467458278,0.00510761506545047,0.2222222222222222,0.0005310689663100574,1.371376733892468e-06,0.003068044674582779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,SAFE,27,2.7,0.5,5,-0.314315664768219,-0.3185936510562897,0.314315664768219,0.3185936510562897,0.15715783238410952,0.0,0.011896605300717056,0.02339932695031166,0.005948302650358528,0.849976109530081,0,0.029946278082206845,0.5034423230966338,0.011014938354492188,0.007486569520551711,0.01306804467458278,0.002753734588623047,0.00522652268409729,4,0.01306804467458278,0.007486569520551711,0.5,0.001194905174197629,3.0855976512580526e-06,0.003068044674582779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,NEW_COLLISION,69,6.9,3.0,30,0.0568450083800902,-0.0013484051451086998,4.4946838170289996e-05,0.0013484051451086998,0.00013484051451086997,0.17066986565478148,0.019405312717814618,0.07380736619234085,0.058215938153443864,0.06883262398755151,8,0.627824554219842,1.0784409963138109,0.35203837789595127,0.021649122559304894,0.04326409660279751,0.012139254410205216,0.05757272057235241,29,0.04326409660279751,0.021649122559304894,0.8275862068965517,0.012720707002786338,0.00025970094967367187,0.033264096602797506,0.4827586206896552,0.00561065633138963,8.252511491669325e-05,0.023264096602797508,0.27586206896551724,0.0015454358369882768,1.4223112772961008e-05,0.01326409660279751,0.034482758620689655,0.00011255505526887957,3.673905735308355e-07,0.0032640966027975074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,NEW_COLLISION,69,6.9,2.0,20,0.05212081985082477,-0.0013484051451086998,6.742025725543499e-05,0.0013484051451086998,0.00013484051451086997,0.10437648021616042,0.02314951644220855,0.07380736619234085,0.046299032884417106,0.04019873425455085,4,0.413193229411263,0.892444603580231,0.21234001778066158,0.021747012074277,0.03833616524934769,0.011175790409508505,0.029502887278795242,19,0.03833616524934769,0.021747012074277,0.8947368421052632,0.012608956213868957,0.00023959810021344458,0.028336165249347685,0.47368421052631576,0.005242115434651312,6.907240848155025e-05,0.018336165249347686,0.3157894736842105,0.0011631948471461475,7.74620088465493e-06,0.008336165249347688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,NEW_COLLISION,69,6.9,1.0,10,0.02992445076815784,-0.0013484051451086998,0.00013484051451086997,0.0013484051451086998,0.00013484051451086997,0.03005929128266871,0.02518075779080391,0.06996749341487885,0.02518075779080391,0.7381000568759518,1,0.19959073513746262,0.7926319329596763,0.0808423669077456,0.02217674834860696,0.03352645458653569,0.008982485211971734,0.0206074146553874,9,0.03352645458653569,0.02217674834860696,0.8888888888888888,0.012987757782555287,0.00024448303736328,0.02352645458653569,0.5555555555555556,0.00582220737511913,6.425758798690651e-05,0.013526454586535692,0.4444444444444444,0.0006664802651438454,1.9302309670232663e-06,0.0035264545865356933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,NEW_COLLISION,69,6.9,0.5,5,0.04426150918006897,0.038982927799224854,0.0,0.0,0.0,0.022130754590034486,0.0153431904502213,0.03507165238261223,0.00767159522511065,0.14035630895879142,1,0.0734706069342792,0.9576964790429845,0.030693132430315018,0.0183676517335698,0.03008434548974037,0.007673283107578754,0.015716999769210815,4,0.03008434548974037,0.0183676517335698,0.75,0.010192422959953545,0.00017268563541548564,0.02008434548974037,0.5,0.004121472369879484,3.5668447352376054e-05,0.010084345489740371,0.25,2.1086372435093204e-05,1.7785404098858339e-09,8.434548974037281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,SAFE,78,7.800000000000001,3.0,30,-0.020285389882822833,-0.0213102288544178,0.020285389882822833,0.0213102288544178,0.060856169648468496,0.0,0.0080609740378956,0.009035885334014893,0.024182922113686802,0.999999958648506,0,0.00346341822296381,0.014321751786092478,0.002907508984208107,0.00011942821458495897,0.0002712598070502281,0.00010025893048993472,0.00032463110983371735,29,0.0002712598070502281,0.00011942821458495897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,SAFE,78,7.800000000000001,2.0,20,-0.01997559508308768,-0.020563390105962753,0.01997559508308768,0.020563390105962753,0.03995119016617537,0.0,0.00838750002440065,0.009035885334014893,0.016775000048801305,0.9999999403874851,0,0.002219910267740488,0.013233443391642095,0.0018520131707191467,0.00011683738251265727,0.0002712598070502281,9.747437740627088e-05,0.0002961382269859314,19,0.0002712598070502281,0.00011683738251265727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,SAFE,78,7.800000000000001,1.0,10,-0.0196432339027524,-0.01992662250995636,0.0196432339027524,0.01992662250995636,0.0196432339027524,0.0,0.008719480875879527,0.009035885334014893,0.008719480875879527,0.9999998853142866,0,0.0012664329260587692,0.01452417636834672,0.0007107853889465332,0.00014071476956208548,0.0002712598070502281,7.897615432739258e-05,0.00016042962670326233,9,0.0002712598070502281,0.00014071476956208548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,SAFE,78,7.800000000000001,0.5,5,-0.01949266977608204,-0.019611196592450142,0.01949266977608204,0.019611196592450142,0.00974633488804102,0.0,0.008891267701983452,0.009035885334014893,0.004445633850991726,0.9999997750602482,0,0.0006383843719959259,0.014359802219327932,0.00033986009657382965,0.00015959609299898148,0.0002712598070502281,8.496502414345741e-05,0.00014405511319637299,4,0.0002712598070502281,0.00015959609299898148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,NEW_COLLISION,32,3.2,3.0,30,0.14767406228929758,0.010165161453187466,0.0,0.0,0.0,0.44302218686789274,0.11084406633356897,0.2641877233982086,0.3325321990007069,0.9984197612997546,0,0.525122603867203,0.15791631723667263,0.6144330408424139,0.018107675995420795,0.057941582053899765,0.021187346235945308,0.06801335513591766,29,0.057941582053899765,0.018107675995420795,0.5862068965517241,0.010464128242757427,0.0003183381730313899,0.04794158205389976,0.3448275862068966,0.006072553748200678,0.00015741072612747217,0.03794158205389976,0.1724137931034483,0.003159299312994398,6.840368429417235e-05,0.027941582053899766,0.13793103448275862,0.00159510662329608,2.171718541807277e-05,0.017941582053899764,0.06896551724137931,0.00042690431763385886,2.854147537871925e-06,0.007941582053899762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,NEW_COLLISION,32,3.2,2.0,20,0.06603529741987586,0.010165161453187466,0.0,0.0,0.0,0.13207059483975173,0.1573566828854382,0.2641877233982086,0.31471336577087644,0.9999999968225055,0,0.4534222800284624,0.1440746812506923,0.22210284136235714,0.02386433052781381,0.057941582053899765,0.011689623229597745,0.04168266803026199,19,0.057941582053899765,0.02386433052781381,0.6842105263157895,0.01523206642191661,0.00048200802936700093,0.04794158205389976,0.5263157894736842,0.0092686346683063,0.00024025847672087854,0.03794158205389976,0.2631578947368421,0.004822088425096713,0.00010440562339636833,0.027941582053899766,0.21052631578947367,0.0024346364250308586,3.314728300653212e-05,0.017941582053899764,0.10526315789473684,0.0006515908005990477,4.356330452541359e-06,0.007941582053899762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,NEW_COLLISION,32,3.2,1.0,10,0.08242998532950878,0.06057312712073326,0.0,0.0,0.0,0.08242998532950879,0.13383053615689278,0.18815328180789948,0.13383053615689278,0.9999999925278639,0,0.13989520072937012,0.10453159921593051,0.05700254067778587,0.015543911192152236,0.03536158800125122,0.006333615630865097,0.012604832649230957,9,0.03536158800125122,0.015543911192152236,0.5555555555555556,0.0070548302597469754,0.00012801341034670706,0.02536158800125122,0.3333333333333333,0.0028967462645636665,3.268324734944872e-05,0.01536158800125122,0.1111111111111111,0.0005957320001390246,3.194069543906786e-06,0.005361588001251222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,NEW_COLLISION,32,3.2,0.5,5,0.07322549149394035,0.06057312712073326,0.0,0.0,0.0,0.036612745746970175,0.13119824826717377,0.15048371255397797,0.06559912413358689,0.9999999847558941,0,0.04890201985836029,0.07454675616294516,0.030297990888357162,0.012225504964590073,0.024711087346076965,0.007574497722089291,0.010139122605323792,4,0.024711087346076965,0.012225504964590073,0.25,0.0036777718365192413,5.410402272597645e-05,0.014711087346076965,0.25,0.0011777718365192412,5.548585995591625e-06,0.004711087346076965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,NEW_COLLISION,21,2.1,2.0,20,0.023665610211901368,-0.017958518117666245,0.005808033770881594,0.017958518117666245,0.011616067541763187,0.05894728796556592,0.03331846054643393,0.21983951330184937,0.06663692109286785,0.09866462764581223,3,0.8535498853307217,1.2808963237245274,0.3090496202930808,0.04492367817530114,0.3152914419770241,0.016265769489109516,0.11627667024731636,19,0.3152914419770241,0.04492367817530114,0.3684210526315789,0.0388029516757907,0.00872909288200048,0.30529144197702407,0.21052631578947367,0.03583557663975577,0.007984802592574712,0.29529144197702406,0.21052631578947367,0.033730313481861035,0.007289143691358545,0.28529144197702405,0.21052631578947367,0.03162505032396631,0.006635590053300273,0.2752914419770241,0.21052631578947367,0.02951978716607157,0.006024141678399895,0.2652914419770241,0.15789473684210525,0.025405744904358134,0.004654642399441619,0.24029144197702407,0.15789473684210525,0.0214583764833055,0.003483039364750029,0.21529144197702407,0.15789473684210525,0.013563639641200243,0.0017319385585247416,0.16529144197702408
1685,NEW_COLLISION,21,2.1,1.0,10,0.05821772739291191,-0.0037277163937687874,0.0007295605726540088,0.0037277163937687874,0.0007295605726540089,0.05894728796556592,0.05892229429446161,0.21983951330184937,0.05892229429446161,0.2425114947194729,3,0.8054067420307547,1.366896415025534,0.2761876853182912,0.0894896380034172,0.3152914419770241,0.030687520590921242,0.11627667024731636,9,0.3152914419770241,0.0894896380034172,0.6666666666666666,0.08105266865756776,0.018421356026569375,0.30529144197702407,0.4444444444444444,0.07565288401726218,0.016856805473213284,0.29529144197702406,0.4444444444444444,0.07120843957281774,0.015388192237312482,0.28529144197702405,0.4444444444444444,0.06676399512837332,0.014008467890300576,0.2752914419770241,0.4444444444444444,0.062319550683928866,0.012717632432177555,0.2652914419770241,0.3333333333333333,0.05363435035364495,0.009826467287710085,0.24029144197702407,0.3333333333333333,0.04530101702031161,0.007353083103361173,0.21529144197702407,0.3333333333333333,0.02863435035364496,0.003656314734663343,0.16529144197702408
1685,NEW_COLLISION,21,2.1,0.5,5,0.1152465969324112,0.08083934336900711,0.0,0.0,0.0,0.0576232984662056,0.1126745454967022,0.21983951330184937,0.0563372727483511,0.2995238201558599,2,0.5569619983434677,0.9886207856477419,0.1469338983297348,0.13924049958586693,0.3152914419770241,0.0367334745824337,0.10136035829782486,4,0.3152914419770241,0.13924049958586693,1.0,0.12924049958586692,0.03022771379014156,0.30529144197702407,0.75,0.11975620001554488,0.027741840010691545,0.29529144197702406,0.75,0.11225620001554487,0.02542171601038064,0.28529144197702405,0.75,0.10475620001554489,0.023251592010069752,0.2752914419770241,0.75,0.0972562000155449,0.021231468009758853,0.2652914419770241,0.5,0.0839644992724061,0.0167182358858718,0.24029144197702407,0.5,0.0714644992724061,0.012832510922251496,0.21529144197702407,0.5,0.046464499272406104,0.006936060995010886,0.16529144197702408
1755,SAFE,66,6.6000000000000005,3.0,30,-0.07264949629704158,-0.10994923859834671,0.07264949629704158,0.10994923859834671,0.21794848889112473,0.0,0.06194561347365379,0.06831220537424088,0.18583684042096138,0.9999999946189357,0,0.02494574338197708,0.01342346500900189,0.09669259563088417,0.0008601980476543821,0.002282075583934784,0.00333422743554773,0.00824611634016037,29,0.002282075583934784,0.0008601980476543821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,SAFE,66,6.6000000000000005,2.0,20,-0.0621773786842823,-0.07594192773103714,0.0621773786842823,0.07594192773103714,0.1243547573685646,0.0,0.06260647904127836,0.06831220537424088,0.12521295808255672,0.9999999920136062,0,0.013326454907655716,0.010643031684020164,0.04536791518330574,0.0007013923635608272,0.002282075583934784,0.0023877850096476706,0.004490271210670471,19,0.002282075583934784,0.0007013923635608272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,SAFE,66,6.6000000000000005,1.0,10,-0.05276290327310562,-0.061197008937597275,0.05276290327310562,0.061197008937597275,0.05276290327310562,0.0,0.05955398343503475,0.06261793524026871,0.059553983435034756,0.9999999832085121,0,0.004996825009584427,0.008390412592855612,0.02126995474100113,0.0005552027788427141,0.0010675229132175446,0.002363328304555681,0.004286792129278183,9,0.0010675229132175446,0.0005552027788427141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,SAFE,66,6.6000000000000005,0.5,5,-0.04949425384402275,-0.05454622209072113,0.04949425384402275,0.05454622209072113,0.024747126922011378,0.0,0.0582613080739975,0.05842377990484238,0.02913065403699875,0.9999999656719014,0,0.0006855055689811707,0.0023532102800658357,0.011979389935731888,0.00017137639224529266,0.0004993341863155365,0.002994847483932972,0.004286792129278183,4,0.0004993341863155365,0.00017137639224529266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,FIXED_COLLISION,80,8.0,3.0,30,-0.029576710797846316,-0.04164564982056618,0.029576710797846316,0.04164564982056618,0.08873013239353895,0.0,0.024752994440495966,0.044640447944402695,0.0742589833214879,0.8111931778439279,1,0.16526864655315876,0.22255710613770932,0.04076993465423584,0.005698918846660647,0.022692019119858742,0.0014058598156633049,0.003996388986706734,29,0.022692019119858742,0.005698918846660647,0.10344827586206896,0.0005071027743919143,5.635880419955579e-06,0.012692019119858742,0.034482758620689655,9.282824551237039e-05,2.498954117822425e-07,0.0026920191198587413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,FIXED_COLLISION,80,8.0,2.0,20,-0.027525107935070993,-0.034724149852991104,0.027525107935070993,0.034724149852991104,0.055050215870141986,0.0,0.03078941428102553,0.044640447944402695,0.06157882856205106,0.9999999837606526,0,0.10745402798056602,0.1744983279883356,0.018615197390317917,0.005655475156871896,0.022692019119858742,0.000979747231069364,0.003996388986706734,19,0.022692019119858742,0.005655475156871896,0.10526315789473684,0.0007422217667887085,8.582947248589878e-06,0.012692019119858742,0.05263157894736842,0.0001416852168346706,3.8141931272026486e-07,0.0026920191198587413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,FIXED_COLLISION,80,8.0,1.0,10,-0.023718599416315555,-0.026219923049211502,0.023718599416315555,0.026219923049211502,0.02371859941631556,0.0,0.027777511347085237,0.03886246308684349,0.02777751134708524,0.9999999639996561,0,0.0432775653898716,0.15580072415812576,0.005190756171941757,0.0048086183766524,0.01141019444912672,0.0005767506857713064,0.001134973019361496,9,0.01141019444912672,0.0048086183766524,0.1111111111111111,0.00015668827212519113,2.2096093159420153e-07,0.0014101944491267202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,FIXED_COLLISION,80,8.0,0.5,5,-0.022985047474503518,-0.023744482547044754,0.022985047474503518,0.023744482547044754,0.011492523737251759,0.0,0.03584367446601391,0.03886246308684349,0.017921837233006953,0.9999999442021523,0,0.011137967929244041,0.06214746380609025,0.0020283013582229614,0.0027844919823110104,0.0053401608020067215,0.0005070753395557404,0.001134973019361496,4,0.0053401608020067215,0.0027844919823110104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,SAFE,75,7.5,3.0,30,-0.0005295269268875321,-0.052053503692150116,0.01640572720207274,0.052053503692150116,0.04921718160621822,0.047628600825555624,0.006798291631275788,0.020094100385904312,0.020394874893827367,0.8802341209583481,0,0.11668367683887482,0.5721225147253279,0.10969310998916626,0.004023575063409476,0.01136060431599617,0.0037825210341091813,0.008041143417358398,29,0.01136060431599617,0.004023575063409476,0.034482758620689655,4.6917390206764475e-05,6.383600361060018e-08,0.0013606043159961698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,SAFE,75,7.5,2.0,20,0.020829513657372446,-0.021132975816726685,0.0029847867554053664,0.021132975816726685,0.005969573510810733,0.047628600825555624,0.008525179279968143,0.020094100385904312,0.017050358559936286,0.9447447823470363,0,0.07577871438115835,0.44444056510818547,0.07611387968063354,0.003988353388482018,0.01136060431599617,0.004005993667401765,0.007308236788958311,19,0.01136060431599617,0.003988353388482018,0.05263157894736842,7.161075347348262e-05,9.743390024775816e-08,0.0013606043159961698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,SAFE,75,7.5,1.0,10,0.040455577336251734,0.02792016603052616,0.0,0.0,0.0,0.04045557733625174,0.00987747882027179,0.020094100385904312,0.00987747882027179,0.9046192606122028,0,0.042101878207176924,0.4262410956362596,0.0270607378333807,0.0046779864674641024,0.01136060431599617,0.003006748648153411,0.006988648325204849,9,0.01136060431599617,0.0046779864674641024,0.1111111111111111,0.00015117825733290777,2.056937894119339e-07,0.0013606043159961698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,SAFE,75,7.5,0.5,5,0.04512556716799736,0.04175620526075363,0.0,0.0,0.0,0.022562783583998682,0.006167084584012628,0.010314463637769222,0.003083542292006314,0.6944679418032178,0,0.01721033127978444,0.5581349003401377,0.006612349301576614,0.00430258281994611,0.008226024452596903,0.0016530873253941536,0.003264211118221283,4,0.008226024452596903,0.00430258281994611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,SAFE,78,7.800000000000001,3.0,30,-0.0556094986697038,-0.05717792734503746,0.0556094986697038,0.05717792734503746,0.16682849600911143,0.0,0.10979725594321886,0.1104983240365982,0.3293917678296566,0.9999999969641015,0,0.004762887954711914,0.0014459644731362486,0.008697845041751862,0.00016423751567972117,0.0006149113178253174,0.0002999256910948918,0.002657327800989151,29,0.0006149113178253174,0.00016423751567972117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
