scenario_index,V25_RideFlux,V26_RideFlux,Delta_RideFlux,V25_Progress,V26_Progress,Delta_Progress,V25_Comfort,V26_Comfort,Delta_Comfort,V25_Collision,V26_Collision,Delta_Collision,V25_Overlap,V26_Overlap,Delta_Overlap,V25_OffroadBox,V26_OffroadBox,Delta_OffroadBox,V25_Accuracy,V26_Accuracy,Delta_Accuracy,V25_BasePC,V26_BasePC,Delta_BasePC
2578,0.89976734,0.92930746,0.029540119999999948,0.9103818,0.89901066,-0.011371140000000057,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.89976726,0.9293074619999999,0.02954020199999996
2579,0.9930744,1.0,0.006925599999999976,0.9901062,1.0,0.009893799999999953,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9930743399999999,1.0,0.006925660000000056
2580,0.42254862,0.91094553,0.48839691,0.21792662,0.9156365,0.69770988,0.90000004,0.90000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.42254864599999997,0.910945562,0.488396916
2581,0.9025,0.9261317,0.023631700000000033,1.0,0.9373311,-0.06266890000000003,0.675,0.90000004,0.22500003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9025,0.9261317819999999,0.023631781999999935
2582,0.8962923,0.89517766,-0.0011146400000000556,0.90006053,0.85025376,-0.04980677,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8962923709999999,0.895177632,-0.0011147389999999202
2583,0.86875004,1.0,0.13124996,1.0,1.0,0.0,0.5625,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8687499999999999,1.0,0.1312500000000001
2584,0.96625006,0.9225933,-0.04365676000000007,1.0,0.9376332,-0.062366799999999945,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.92259324,-0.04365675999999996
2585,0.9174905,0.93868506,0.021194559999999973,0.9624864,0.9124071,-0.05007929999999994,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91749048,0.93868497,0.021194489999999955
2586,0.8661915,0.9050288,0.038837299999999964,0.8088449,0.8643269,0.05548200000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86619143,0.90502883,0.03883740000000002
2587,0.8619912,1.0,0.13800880000000004,0.8510589,1.0,0.14894110000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8619912299999999,1.0,0.1380087700000001
2588,0.84781075,0.8724851,0.024674350000000067,0.83080107,0.8178358,-0.012965270000000029,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.847810749,0.87248506,0.02467431100000006
2589,0.86891365,0.9201288,0.05121514999999999,0.96273375,0.950184,-0.012549750000000026,0.65000004,0.85,0.19999995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8689136369999999,0.9201288,0.051215163000000063
2590,0.92125,1.0,0.07874999999999999,1.0,1.0,0.0,0.7375,1.0,0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9212499999999999,1.0,0.0787500000000001
2591,0.97749996,0.99093074,0.013430780000000087,1.0,0.9870439,-0.012956100000000026,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,0.9909307299999999,0.013430729999999835
2592,0.8089094,0.9139676,0.10505819999999999,0.7752278,0.8770966,0.10186879999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.80890946,0.91396762,0.10505816000000001
2593,0.96625006,0.9478197,-0.01843035999999998,1.0,0.9254568,-0.07454320000000003,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.94781976,-0.01843023999999993
2594,0.87079394,0.87079394,0.0,0.81542,0.81542,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8707940000000001,0.8707940000000001,0.0
2595,0.8738516,0.88587064,0.012019040000000092,0.93764514,0.90124375,-0.03640138999999998,0.725,0.85,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.873851598,0.885870625,0.012019027000000015
2596,0.94240475,0.97499484,0.032590090000000016,0.9820067,0.9642784,-0.01772830000000003,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9424046899999999,0.9749948799999999,0.03259018999999996
2597,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,1.0,0.03375000000000006
2598,0.58098626,0.7594308,0.17844453999999998,0.44962326,0.70454407,0.25492080999999994,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.580986282,0.7594308489999999,0.1784445669999999
2599,0.80675983,1.0,0.19324017000000004,0.7239427,1.0,0.27605729999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8067598899999999,1.0,0.19324011000000008
2600,0.96625006,0.93625003,-0.030000030000000066,1.0,1.0,0.0,0.8875,0.7875,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9362499999999999,-0.030000000000000027
2601,1.0,0.9360224,-0.06397759999999997,1.0,0.9086035,-0.09139649999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.9360224500000001,-0.06397754999999994
2602,0.95125,1.0,0.04874999999999996,1.0,1.0,0.0,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9512500119999999,1.0,0.04874998800000008
2603,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2604,0.8610498,0.8763067,0.015256900000000018,0.8497139,0.8232954,-0.02641850000000001,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86104973,0.87630678,0.015257049999999994
2605,0.91371596,0.8482248,-0.06549115999999999,0.92495126,0.83674985,-0.08820141000000004,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.913715882,0.848224895,-0.065490987
2606,0.9390774,0.9078932,-0.031184199999999995,0.96118194,0.86841875,-0.09276319,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9390773579999999,0.907893125,-0.03118423299999995
2607,0.81125927,0.9028225,0.09156323,0.7785847,0.86117494,0.08259024000000004,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.81125929,0.9028224579999999,0.09156316799999997
2608,0.94086593,0.9056347,-0.03523122999999995,0.9744513,0.8973353,-0.07711600000000007,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9408659099999999,0.90563471,-0.03523119999999991
2609,0.3723093,0.0,-0.3723093,0.103298984,0.7579279,0.654628916,1.0,0.99999994,-5.999999996841865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,0.37230928879999997,0.8305495119999999,0.45824022319999996
2610,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2611,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2612,0.89562434,0.89362377,-0.0020005699999999793,0.89910626,0.84803396,-0.05107230000000007,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8956243819999999,0.893623772,-0.0020006099999999583
2613,0.9488573,0.9213175,-0.027539800000000003,0.9751533,0.8875963,-0.087557,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94885731,0.9213174099999999,-0.02753990000000006
2614,0.93499166,0.92135316,-0.013638499999999998,0.98748815,0.88764733,-0.09984082000000005,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.934991705,0.9213531309999998,-0.013638574000000125
2615,0.0,0.0,0.0,0.043505747,0.0511877,0.007681953000000005,0.45454547,0.45454547,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.1668176639,0.172195031,0.005377367100000002
2616,0.95874995,1.0,0.04125005000000004,1.0,1.0,0.0,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95875,1.0,0.04125000000000001
2617,0.98022336,0.9717536,-0.008469759999999993,0.97174764,0.959648,-0.012099640000000078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.980223348,0.9717536,-0.008469748
2618,0.96625006,0.96625006,0.0,1.0,1.0,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9662499999999999,0.0
2619,0.94,0.97749996,0.03749996,1.0,1.0,0.0,0.8,0.925,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94,0.9775,0.03750000000000009
2620,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2621,0.77503246,0.92125,0.14621753999999998,0.96254635,1.0,0.037453650000000005,0.3375,0.7375,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7750324449999999,0.9212499999999999,0.146217555
2622,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2623,0.0,0.8255011,0.8255011,0.036324386,0.8900014,0.8536770140000001,0.0,0.675,0.675,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,0.0254270702,0.82550098,0.8000739098
2624,0.8084044,0.8370644,0.02866000000000002,0.7745063,0.79937774,0.024871439999999967,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.80840441,0.837064418,0.028660008000000015
2625,0.89550686,0.88686675,-0.008640109999999979,0.85072404,0.8383812,-0.012342839999999966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.895506828,0.8868668399999999,-0.008639988000000098
2626,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2627,1.0,0.9850001,-0.014999899999999955,1.0,1.0,0.0,1.0,0.95,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.9849999999999999,-0.015000000000000124
2628,0.8729172,0.9990021,0.12608490000000006,0.8184531,0.9985744,0.18012129999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.87291717,0.9990020799999999,0.12608490999999988
2629,0.8478823,0.93684924,0.08896694000000005,0.7826889,0.9097847,0.12709579999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.84788223,0.9368492900000001,0.0889670600000001
2630,0.0,0.97375005,0.97375005,0.15024269,1.0,0.84975731,0.0,0.9125,0.9125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,0.105169883,0.9737499999999999,0.8685801169999999
2631,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2632,0.96625006,0.9187185,-0.04753156000000003,1.0,0.9374551,-0.06254490000000001,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.91871857,-0.04753142999999993
2633,0.84576553,0.8816519,0.035886370000000056,0.77966493,0.8309313,0.051266370000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8457654509999999,0.88165191,0.03588645900000009
2634,0.84543,0.9479995,0.10256949999999998,0.9345428,0.97392786,0.03938505999999997,0.6375,0.8875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8454299599999999,0.9479995019999999,0.10256954200000001
2635,0.95874995,0.0,-0.95874995,1.0,1.0,0.0,0.8625,0.25,-0.6125,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,0.95875,0.7749999999999999,-0.18375000000000008
2636,0.8540543,0.8354952,-0.01855910000000005,0.8879347,0.8132074,-0.07472729999999994,0.77500004,0.8875,0.11249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.854054302,0.83549518,-0.018559121999999983
2637,0.97375005,1.0,0.026249949999999966,1.0,1.0,0.0,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9737499999999999,1.0,0.026250000000000107
2638,0.9124862,0.8769348,-0.03555140000000001,0.9285517,0.8563354,-0.07221630000000001,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9124861899999999,0.87693478,-0.03555140999999984
2639,0.8453515,1.0,0.15464849999999997,0.7790736,1.0,0.22092639999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8453515199999999,1.0,0.1546484800000001
2640,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2641,0.8846907,0.8781447,-0.006546000000000052,0.93705815,0.8741352,-0.06292295000000003,0.7625,0.8875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.884690705,0.8781446399999999,-0.006546065000000101
2642,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2643,0.9205479,0.8864712,-0.03407669999999996,0.886497,0.83781594,-0.04868105999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9205478999999999,0.886471158,-0.03407674199999988
2644,0.96250004,0.0,-0.96250004,1.0,1.0,0.0,0.875,1.0,0.125,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,0.9624999999999999,1.0,0.03750000000000009
2645,0.818421,0.9310652,0.11264420000000008,0.74060136,0.9015216,0.16092024000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8184209519999999,0.93106512,0.1126441680000001
2646,0.7778126,0.76171744,-0.016095159999999997,0.85937506,0.7560249,-0.10335015999999997,0.58750004,0.77500004,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7778125539999999,0.7617174419999999,-0.016095112000000023
2647,0.92875,0.9418278,0.013077800000000028,0.99999994,0.94903964,-0.05096030000000007,0.7625,0.925,0.1625000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.928749958,0.9418277479999999,0.013077789999999867
2648,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2649,0.88374996,1.0,0.11625004000000005,1.0,1.0,0.0,0.6125,1.0,0.38749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8837499999999999,1.0,0.11625000000000008
2650,0.81820756,0.8065325,-0.01167505999999996,0.799225,0.75576067,-0.04346432999999994,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8182075,0.806532469,-0.011675031000000002
2651,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.7,1.0,0.30000000000000004
2652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2653,0.8757769,0.85758704,-0.018189860000000002,0.87075275,0.84476733,-0.025985419999999926,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8757769249999999,0.857587131,-0.01818979399999998
2654,0.9171672,0.87313217,-0.044035029999999975,0.88166744,0.8187603,-0.06290713999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.917167208,0.8731322099999999,-0.0440349980000001
2655,0.79381484,0.8752052,0.08139036,0.80723554,0.8967218,0.08948626000000004,0.7625,0.825,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.793814878,0.8752052599999999,0.08139038199999993
2656,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2657,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2658,0.93491143,0.93491143,0.0,0.9873735,0.9873735,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.93491145,0.93491145,0.0
2659,0.8486454,0.8986046,0.04995919999999998,0.8319934,0.88729215,0.05529874999999995,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8486453799999999,0.898604505,0.049959125000000104
2660,0.8950283,0.9300454,0.03501710000000002,0.96254045,0.9000649,-0.062475550000000046,0.7375,1.0,0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.895028315,0.9300454299999998,0.03501711499999982
2661,0.9325,0.8819558,-0.05054420000000004,0.99999994,0.890294,-0.10970594,0.77500004,0.8625,0.08749996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9324999700000001,0.8819558000000001,-0.05054417
2662,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2663,0.8176028,0.870896,0.05329320000000004,0.868004,0.8798514,0.011847399999999952,0.7,0.85,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8176028,0.8708959799999999,0.05329317999999994
2664,0.8438902,0.9126116,0.06872139999999993,0.8252002,0.8751593,0.04995909999999992,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.84389014,0.9126115099999998,0.06872136999999989
2665,0.97375005,1.0,0.026249949999999966,1.0,1.0,0.0,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9737499999999999,1.0,0.026250000000000107
2666,0.96250004,1.0,0.03749996,1.0,1.0,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,1.0,0.03750000000000009
2667,0.90049803,0.0,-0.90049803,0.8578543,0.72149944,-0.13635485999999997,1.0,0.99999994,-5.999999996841865e-08,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,0.90049801,0.80504959,-0.09544841999999998
2668,0.86278737,0.9232273,0.06043992999999992,0.8896962,0.92782474,0.03812853999999999,0.8,0.9125,0.11249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86278734,0.9232273179999999,0.060439977999999894
2669,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2670,0.8933267,0.9593205,0.06599379999999999,0.8690381,0.9418864,0.07284829999999998,0.95,1.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.89332667,0.9593204799999999,0.06599380999999993
2671,0.8700113,0.93843955,0.06842824999999997,0.95358765,0.9602709,0.0066832500000000294,0.675,0.8875,0.2124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8700113549999999,0.93843963,0.06842827500000004
2672,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2673,0.0,0.94869137,0.94869137,0.7529061,0.97491634,0.22201024000000003,0.8846154,0.8875,0.002884599999999904,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,0.79241889,0.948691438,0.156272548
2674,0.85574895,0.9097902,0.05404125000000004,0.79392713,0.87112886,0.07720172999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.855748991,0.9097902019999999,0.05404121099999992
2675,0.96624994,0.92935944,-0.03689049999999994,0.99999994,0.899085,-0.10091494000000001,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.966249958,0.9293594999999999,-0.036890458000000126
2676,0.9476585,0.921416,-0.026242499999999946,0.92522633,0.88773715,-0.03748918000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.947658431,0.921416005,-0.02624242600000004
2677,0.95874995,1.0,0.04125005000000004,1.0,1.0,0.0,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95875,1.0,0.04125000000000001
2678,0.87408584,0.90425533,0.03016949000000002,0.8683368,0.9489361,0.08059929999999993,0.8875,0.8,-0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8740857599999999,0.9042552699999999,0.03016951000000001
2679,0.96999997,1.0,0.030000029999999955,1.0,1.0,0.0,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.970000012,1.0,0.029999988000000033
2680,0.98645383,1.0,0.013546170000000024,0.9806483,1.0000001,0.01935180000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.98645381,1.00000007,0.013546260000000032
2681,0.2801696,0.2801696,0.0,0.019885177,0.019885177,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.2801696239,0.2801696239,0.0
2682,0.838122,0.95125,0.113128,0.98838854,1.0,0.011611460000000018,0.4875,0.83750004,0.35000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.838121978,0.9512500119999999,0.11312803399999993
2683,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2684,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2685,0.9496605,0.95500004,0.0053395400000000315,0.92808634,1.0,0.07191365999999999,1.0,0.85,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.949660438,0.955,0.005339561999999964
2686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.7,1.0,0.30000000000000004
2687,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0
2688,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2689,0.76750004,0.9014265,0.13392645999999997,1.0,0.9127522,-0.08724779999999999,0.22500001,0.875,0.64999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.767500003,0.9014265399999999,0.1339265369999999
2690,0.87404346,0.9384079,0.06436443999999997,0.85220486,0.9120112,0.05980634000000007,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8740434019999999,0.93840784,0.06436443800000013
2691,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2692,0.8830868,0.8594021,-0.023684700000000003,0.88655245,0.7991458,-0.08740665000000003,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8830867149999999,0.8594020599999999,-0.023684655000000054
2693,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
2694,0.84482145,0.8173815,-0.02743994999999999,0.87474495,0.7873307,-0.08741424999999992,0.77500004,0.8875,0.11249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.844821477,0.8173814899999999,-0.027439987000000055
