scenario_index,group,reference_step,reference_seconds,window_s,window_steps,mean_accel,min_accel,mean_brake,max_brake,brake_impulse,throttle_impulse,mean_abs_steer,max_abs_steer,steer_effort,steer_persistence,steer_sign_flips,steer_total_variation,steer_variation_ratio,accel_total_variation,mean_abs_delta_steer,max_abs_delta_steer,mean_abs_delta_accel,max_abs_delta_accel
1014,SAFE,79,7.9,2.0,20,-0.01337658753618598,-0.02976258471608162,0.01337658753618598,0.02976258471608162,0.02675317507237196,0.0,0.09427186474204063,0.10709668695926666,0.18854372948408127,0.9999999946961907,0,0.029984280467033386,0.015903090699462403,0.03485188074409962,0.0015781200245807046,0.018747910857200623,0.0018343095128473483,0.006940261460840702
1014,SAFE,79,7.9,1.0,10,-0.007198389898985624,-0.010796268470585346,0.007198389898985624,0.010796268470585346,0.007198389898985625,0.0,0.09715926051139831,0.10709668695926666,0.09715926051139832,0.9999999897076204,0,0.02016954869031906,0.02075926512466632,0.011143443640321493,0.002241060965591007,0.018747910857200623,0.0012381604044801658,0.006459279917180538
1014,SAFE,79,7.9,0.5,5,-0.010064538940787316,-0.010796268470585346,0.010064538940787316,0.010796268470585346,0.005032269470393658,0.0,0.1067543387413025,0.10709668695926666,0.05337716937065125,0.9999999812653987,0,0.000990167260169983,0.0018550388739123078,0.0019248221069574356,0.00024754181504249573,0.0006115734577178955,0.0004812055267393589,0.0012307977303862572
1032,NEW_COLLISION,56,5.6000000000000005,3.0,30,-0.07845668072501819,-0.09936792403459549,0.07845668072501819,0.09936792403459549,0.23537004217505456,0.0,0.03059972347691655,0.07809142023324966,0.09179917043074966,0.8186072633591626,1,0.221109202131629,0.24086187128434666,0.14167888835072517,0.007624455245918241,0.0276753231883049,0.0048854789086456955,0.01727491244673729
1032,NEW_COLLISION,56,5.6000000000000005,2.0,20,-0.07406878955662251,-0.09936792403459549,0.07406878955662251,0.09936792403459549,0.14813757911324502,0.0,0.04034490613266826,0.07809142023324966,0.08068981226533652,0.9999999876068618,0,0.17069722339510918,0.2115474264809569,0.12611257657408714,0.008984064389216272,0.0276753231883049,0.006637504030215113,0.01727491244673729
1032,NEW_COLLISION,56,5.6000000000000005,1.0,10,-0.05602421090006828,-0.09233672171831131,0.05602421090006828,0.09233672171831131,0.05602421090006829,0.0,0.04179148487746716,0.07809142023324966,0.04179148487746716,0.9999999760716811,0,0.07771492004394531,0.18595873875316576,0.0860091783106327,0.008634991115993924,0.01690146140754223,0.009556575367848078,0.01727491244673729
1032,NEW_COLLISION,56,5.6000000000000005,0.5,5,-0.04267797321081161,-0.05168905109167099,0.04267797321081161,0.05168905109167099,0.02133898660540581,0.0,0.018742471188306808,0.04362689331173897,0.009371235594153404,0.999999893290497,0,0.043250393122434616,0.4615227957153274,0.030304204672574997,0.010812598280608654,0.01690146140754223,0.007576051168143749,0.012973133474588394
1070,SAFE,18,1.8,1.0,10,-0.0596008088439703,-0.07074159383773804,0.0596008088439703,0.07074159383773804,0.0596008088439703,0.0,0.013286281609907746,0.03110245242714882,0.013286281609907746,0.2060129020627808,1,0.07251269370317459,0.5457711222332496,0.01925637200474739,0.0080569659670194,0.013553277123719454,0.0021395968894163766,0.0034241899847984314
1070,SAFE,18,1.8,0.5,5,-0.05466310903429985,-0.056022804230451584,0.05466310903429985,0.056022804230451584,0.027331554517149928,0.0,0.011352081689983607,0.01766762137413025,0.005676040844991803,0.7201210108094831,0,0.02561064064502716,0.4512059872783433,0.004156827926635742,0.00640266016125679,0.013553277123719454,0.0010392069816589355,0.002789873629808426
1125,SAFE,74,7.4,3.0,30,0.007596928874651591,-0.13606871664524078,0.02365636535299321,0.13606871664524078,0.07096909605897964,0.0937598826829344,0.11825801611606342,0.6013930439949036,0.35477404834819026,0.5421971770641918,3,1.4680843773530796,0.41380827601407777,0.5511060655117035,0.05062359921907171,0.5504694655537605,0.019003657431438052,0.18890279531478882
1125,SAFE,74,7.4,2.0,20,0.017333859018981455,-0.13606871664524078,0.027565034478902815,0.13606871664524078,0.05513006895780564,0.08979778699576856,0.17311944477260113,0.6013930439949036,0.34623888954520227,0.5444157827338002,2,1.4060082361102104,0.4060803897263681,0.47158796712756157,0.07400043347948476,0.5504694655537605,0.02482041932250324,0.18890279531478882
1125,SAFE,74,7.4,1.0,10,-0.02583654671907425,-0.13606871664524078,0.05513006895780563,0.13606871664524078,0.05513006895780564,0.029293522238731384,0.2927898861467838,0.6013930439949036,0.29278988614678386,0.8263499889467578,2,1.3762905038893223,0.47006080616416546,0.4387608468532562,0.1529211670988136,0.5504694655537605,0.04875120520591736,0.18890279531478882
1125,SAFE,74,7.4,0.5,5,-0.001379901170730591,-0.09124144166707993,0.034586600959300995,0.09124144166707993,0.017293300479650497,0.0166033498942852,0.22481927648186684,0.4877024292945862,0.11240963824093342,0.751366186868655,1,0.6037639677524567,0.5371104932188049,0.19423732161521912,0.15094099193811417,0.21747848391532898,0.04855933040380478,0.09265930578112602
1177,SAFE,69,6.9,3.0,30,0.0030709702599172792,-0.01868618279695511,0.004665214195847511,0.01868618279695511,0.013995642587542535,0.023208553367294372,0.0042218243392805254,0.012663178145885468,0.012665473017841579,0.3075172721388483,1,0.15748472709674388,1.2434175529072073,0.13177327532321215,0.005430507830922203,0.021059531718492508,0.004543906045628005,0.00975753553211689
1177,SAFE,69,6.9,2.0,20,-0.0014938473817892373,-0.01868618279695511,0.006997821293771267,0.01868618279695511,0.013995642587542535,0.01100794782396406,0.003480350656900555,0.010597717948257923,0.00696070131380111,0.7903463508782683,0,0.08401452249381691,1.2069834149815575,0.0752810356207192,0.0044218169733587845,0.014976840931922197,0.003962159769511537,0.008823556825518608
1177,SAFE,69,6.9,1.0,10,0.008567521697841585,-0.008812354877591133,0.00206541339866817,0.008812354877591133,0.00206541339866817,0.010632935096509755,0.0042756179114803675,0.009517989121377468,0.0042756179114803675,0.7161705423665695,0,0.03974624612601474,0.9296021686893796,0.03570324927568436,0.004416249569557194,0.014976840931922197,0.003967027697298262,0.007573927519842982
1177,SAFE,69,6.9,0.5,5,0.020489830523729324,0.011454125866293907,0.0,0.0,0.0,0.010244915261864662,0.005283674120437354,0.009220657870173454,0.002641837060218677,0.5867379690871078,0,0.014679509680718184,0.5556551668236278,0.015436768531799316,0.003669877420179546,0.006282990041654557,0.003859192132949829,0.006870059296488762
1235,SAFE,32,3.2,3.0,30,0.06849397420883178,0.03204849362373352,0.0,0.0,0.0,0.20548192262649537,0.03082299411762506,0.15790465474128723,0.09246898235287518,0.5591487924230765,2,0.44935763208195567,0.48595498272879367,0.09850109368562698,0.015495090761446747,0.14359777513891459,0.003396589437435413,0.011364072561264038
1235,SAFE,32,3.2,2.0,20,0.0631474044173956,0.03204849362373352,0.0,0.0,0.0,0.1262948088347912,0.010462532320525497,0.03239607438445091,0.020925064641050997,0.6978381710120215,1,0.1270708437077701,0.607266165313629,0.07616160064935684,0.006687939142514216,0.015331212431192398,0.004008505297334571,0.009424187242984772
1235,SAFE,32,3.2,1.0,10,0.04750344306230545,0.03204849362373352,0.0,0.0,0.0,0.04750344306230545,0.00663933246396482,0.011749302968382835,0.00663933246396482,0.04768209939891962,1,0.050601279363036156,0.7621439657712045,0.028945934027433395,0.005622364373670684,0.015331212431192398,0.003216214891937044,0.006509751081466675
1235,SAFE,32,3.2,0.5,5,0.04116630479693413,0.03204849362373352,0.0,0.0,0.0,0.020583152398467065,0.004852625727653504,0.008258570916950703,0.002426312863826752,0.33209760668406474,0,0.018943356350064278,0.7807463260415556,0.016770202666521072,0.004735839087516069,0.008318261243402958,0.004192550666630268,0.005712646991014481
1283,SAFE,21,2.1,2.0,20,0.060303294379264114,-0.05086309090256691,0.011831816099584103,0.05086309090256691,0.023663632199168207,0.14427022095769645,0.021476334263570606,0.06750799715518951,0.04295266852714122,0.8158610480968459,1,0.2092058127745986,0.4870612585380852,0.22649383917450905,0.011010832251294664,0.0317439129576087,0.011920728377605739,0.0459934938699007
1283,SAFE,21,2.1,1.0,10,-0.004026314429938793,-0.05086309090256691,0.023663632199168207,0.05086309090256691,0.023663632199168207,0.019637317769229414,0.03551501641049981,0.06750799715518951,0.03551501641049981,0.8415782273524596,1,0.12702857702970505,0.3576756715657692,0.12676936015486717,0.014114286336633895,0.0317439129576087,0.014085484461651908,0.0459934938699007
1283,SAFE,21,2.1,0.5,5,-0.04732726439833641,-0.05086309090256691,0.04732726439833641,0.05086309090256691,0.023663632199168207,0.0,0.02515376713126898,0.05450935661792755,0.01257688356563449,0.5526434241788879,1,0.07169734686613083,0.5700723934609301,0.009713258594274521,0.017924336716532707,0.0317439129576087,0.0024283146485686302,0.005222305655479431
1294,NEW_COLLISION,79,7.9,3.0,30,0.020257007600351547,-0.007559348363429308,0.0005619469195759545,0.007559348363429308,0.0016858407587278636,0.062456863559782506,0.01667864548896129,0.13055968284606934,0.05003593646688387,0.3497515112094913,3,0.5649446635507047,1.1290778031781887,0.14429775765165687,0.01948085046726568,0.22043012082576752,0.004975784746608858,0.011164683848619461
1294,NEW_COLLISION,79,7.9,2.0,20,0.024339958745986223,-0.0059088594280183315,0.00043684788979589937,0.0059088594280183315,0.0008736957795917988,0.04955361327156425,0.006443267309805378,0.019093098118901253,0.012886534619610757,0.5015063517872156,1,0.11947767762467265,0.9271512619951268,0.08734010299667716,0.006288298822351192,0.020174460019916296,0.004596847526140903,0.011164683848619461
1294,NEW_COLLISION,79,7.9,1.0,10,0.04010785892605782,0.0251629538834095,0.0,0.0,0.0,0.04010785892605782,0.007809345016721636,0.019093098118901253,0.007809345016721637,0.6168046368037313,1,0.0767294648103416,0.9825338081581463,0.05626828968524933,0.008525496090037955,0.020174460019916296,0.006252032187249925,0.011164683848619461
1294,NEW_COLLISION,79,7.9,0.5,5,0.04226275831460953,0.032131556421518326,0.0,0.0,0.0,0.021131379157304765,0.010797437699511647,0.019093098118901253,0.005398718849755824,0.44570096865864806,1,0.04951629717834294,0.9171858988123358,0.02464984357357025,0.012379074294585735,0.020174460019916296,0.006162460893392563,0.011164683848619461
1310,NEW_COLLISION,18,1.8,1.0,10,-0.007979825884103776,-0.03877902776002884,0.02091468721628189,0.03877902776002884,0.020914687216281893,0.012934861332178117,0.052503571059787646,0.29580774903297424,0.052503571059787646,0.932584834996443,0,0.460239908832591,0.8765878030327151,0.11973807215690613,0.05113776764806567,0.283001602627337,0.013304230239656236,0.06359963119029999
1310,NEW_COLLISION,18,1.8,0.5,5,0.015143090486526489,-0.02219248190522194,0.010726632177829742,0.02219248190522194,0.005363316088914872,0.012934861332178117,0.09918077262118459,0.29580774903297424,0.049590386310592295,0.9999999798348016,0,0.4288410418666899,0.8647664701241229,0.10315152630209923,0.10721026046667248,0.283001602627337,0.025787881575524807,0.06359963119029999
1326,FIXED_COLLISION,21,2.1,2.0,20,0.16228079299908132,-0.027180366218090057,0.003226168523542583,0.027180366218090057,0.006452337047085166,0.3310139230452478,0.09980760408798232,0.35172146558761597,0.19961520817596468,0.4179409272347937,4,1.1723564602434635,0.5873081841223876,0.38132939767092466,0.06170297159176124,0.33894070982933044,0.020069968298469718,0.04658384621143341
1326,FIXED_COLLISION,21,2.1,1.0,10,0.26295491605997084,0.23206327855587006,0.0,0.0,0.0,0.26295491605997084,0.08135082584340125,0.15958335995674133,0.08135082584340125,0.6702475660563305,2,0.36211347952485085,0.4451257517294965,0.08287380635738373,0.04023483105831676,0.07106191804632545,0.00920820070637597,0.02097553014755249
1326,FIXED_COLLISION,21,2.1,0.5,5,0.27368767857551574,0.25420013070106506,0.0,0.0,0.0,0.13684383928775787,0.03704463043250143,0.06707800924777985,0.01852231521625072,0.44828718189174704,1,0.18204387789592147,0.982835385005487,0.04086780548095703,0.04551096947398037,0.07106191804632545,0.010216951370239258,0.018719524145126343
1330,SAFE,66,6.6000000000000005,3.0,30,-0.14825013081232707,-0.17244671285152435,0.14825013081232707,0.17244671285152435,0.4447503924369812,0.0,0.018212220860489955,0.06438436359167099,0.05463666258146987,0.37476266841368805,3,0.27687688707374036,0.5067602392318181,0.10919583588838577,0.009547478864611736,0.025907138362526894,0.003765373651323647,0.01599729061126709
1330,SAFE,66,6.6000000000000005,2.0,20,-0.14206815287470817,-0.15913721919059753,0.14206815287470817,0.15913721919059753,0.28413630574941634,0.0,0.022882380656665192,0.06438436359167099,0.045764761313330383,0.46712796428053266,2,0.21777459478471428,0.47585649695656956,0.07962725311517715,0.011461820778142857,0.025907138362526894,0.0041909080586935345,0.01599729061126709
1330,SAFE,66,6.6000000000000005,1.0,10,-0.13048890978097916,-0.1500478833913803,0.13048890978097916,0.1500478833913803,0.13048890978097916,0.0,0.03190206924919039,0.06438436359167099,0.03190206924919039,0.9463186443193367,0,0.08960633911192417,0.28087938623418396,0.04337505251169205,0.009956259901324907,0.025907138362526894,0.004819450279076894,0.01599729061126709
1330,SAFE,66,6.6000000000000005,0.5,5,-0.12108753323554992,-0.12954400479793549,0.12108753323554992,0.12954400479793549,0.06054376661777497,0.0,0.047302430495619774,0.06438436359167099,0.023651215247809887,0.9999999577188763,0,0.043450091034173965,0.18371186741061346,0.022146500647068024,0.010862522758543491,0.025907138362526894,0.005536625161767006,0.01599729061126709
1376,SAFE,79,7.9,3.0,30,0.020886092516593634,-0.05595739185810089,0.010203493727991978,0.05595739185810089,0.030610481183975937,0.09326875873375684,0.043310996952156226,0.12883321940898895,0.12993299085646867,0.3107553625641122,8,1.1599494349211454,0.8927289507829476,0.36799334175884724,0.03999825637659122,0.1772405244410038,0.012689425577891284,0.051982487784698606
1376,SAFE,79,7.9,2.0,20,0.009410694765392691,-0.05595739185810089,0.013625860400497913,0.05595739185810089,0.02725172080099583,0.046073110331781214,0.04498890126124024,0.12883321940898895,0.0899778025224805,0.8112224325584684,6,0.831292568705976,0.9238862654591049,0.21724014356732368,0.04375224045820927,0.1772405244410038,0.011433691766701247,0.051982487784698606
1376,SAFE,79,7.9,1.0,10,-0.02335200838278979,-0.05595739185810089,0.027251720800995825,0.05595739185810089,0.02725172080099583,0.0038997124182060363,0.06640288140624762,0.12883321940898895,0.06640288140624762,0.8542011783890261,2,0.5289082154631615,0.796513940806579,0.17095543071627617,0.05876757949590683,0.1772405244410038,0.018995047857364018,0.051982487784698606
1376,SAFE,79,7.9,0.5,5,-0.042207901319488886,-0.05595739185810089,0.04245605617761612,0.05595739185810089,0.02122802808880806,0.00012407742906361818,0.05739616975188255,0.07790717482566833,0.028698084875941277,0.9999999651544704,0,0.05661502107977867,0.1972780391156375,0.06256591458804905,0.014153755269944668,0.01696128398180008,0.015641478647012264,0.051982487784698606
1400,NEW_COLLISION,74,7.4,3.0,30,-0.03129708860069513,-0.282961368560791,0.06487855911254883,0.282961368560791,0.1946356773376465,0.10074441153556109,0.09182909052275742,0.7343975901603699,0.2754872715682723,0.05253268812447523,7,3.202247266191989,1.1623939052931735,0.6375284641981125,0.1104223195238617,0.9360746145248413,0.0219837401447625,0.21121864765882492
1400,NEW_COLLISION,74,7.4,2.0,20,-0.09667151970788837,-0.282961368560791,0.09731783866882324,0.282961368560791,0.1946356773376465,0.001292637921869755,0.130416246317327,0.7343975901603699,0.2608324926346541,0.10164069294324908,5,2.747785727493465,1.0534675680945895,0.48517113365232944,0.14462030144702448,0.9360746145248413,0.025535322823806814,0.21121864765882492
1400,NEW_COLLISION,74,7.4,1.0,10,-0.15640670731663703,-0.282961368560791,0.15640670731663703,0.282961368560791,0.15640670731663706,0.0,0.16472542765550316,0.7343975901603699,0.16472542765550316,0.09275277289301587,2,1.9321319861337543,1.1729409368692547,0.3323100134730339,0.21468133179263937,0.9360746145248413,0.0369233348303371,0.21121864765882492
1400,NEW_COLLISION,74,7.4,0.5,5,-0.2053993061184883,-0.282961368560791,0.2053993061184883,0.282961368560791,0.10269965305924417,0.0,0.31203848868608475,0.7343975901603699,0.15601924434304237,0.05204319710225739,1,1.892478995025158,1.2129779187587595,0.29268978536129,0.4731197487562895,0.9360746145248413,0.0731724463403225,0.21121864765882492
1431,SAFE,30,3.0,3.0,30,0.06219078203042348,0.042568791657686234,0.0,0.0,0.0,0.18657234609127046,0.09065485894680023,0.10932036489248276,0.2719645768404007,0.9999999963230506,0,0.11691250652074814,0.0429881374438979,0.18717063963413239,0.004031465742094764,0.015953540802001953,0.006454159987383875,0.045816805213689804
1431,SAFE,30,3.0,2.0,20,0.06868093144148588,0.042568791657686234,0.0,0.0,0.0,0.13736186288297178,0.09862919077277184,0.10932036489248276,0.19725838154554368,0.999999994930507,0,0.0763949379324913,0.03872836071483704,0.1653711125254631,0.004020786206973226,0.015536658465862274,0.008703742764498057,0.045816805213689804
1431,SAFE,30,3.0,1.0,10,0.06657370291650296,0.042568791657686234,0.0,0.0,0.0,0.06657370291650296,0.09935581982135773,0.10932036489248276,0.09935581982135773,0.9999999899351644,0,0.04832139611244202,0.04863469066329202,0.12851156294345856,0.005369044012493557,0.015536658465862274,0.014279062549273172,0.045816805213689804
1431,SAFE,30,3.0,0.5,5,0.05870123207569122,0.04862680286169052,0.0,0.0,0.0,0.02935061603784561,0.10451619327068329,0.10932036489248276,0.052258096635341644,0.9999999808642096,0,0.015637293457984924,0.02992319691218452,0.035692550241947174,0.003909323364496231,0.005739979445934296,0.008923137560486794,0.013299867510795593
1487,SAFE,36,3.6,3.0,30,-0.07029423291484514,-0.10025709867477417,0.07029423291484514,0.10025709867477417,0.21088269874453547,0.0,0.1197028934955597,0.12518121302127838,0.3591086804866791,0.9999999972153277,0,0.03237210214138031,0.00901456963038671,0.15733051672577858,0.001116279384185528,0.0038904324173927307,0.0054251902319234,0.01528952270746231
1487,SAFE,36,3.6,2.0,20,-0.061838804930448535,-0.07873641699552536,0.061838804930448535,0.07873641699552536,0.12367760986089707,0.0,0.11811467669904233,0.1217440590262413,0.23622935339808465,0.9999999957668259,0,0.021023206412792206,0.008899489424741306,0.09214236959815025,0.001106484548041695,0.0038904324173927307,0.004849598399902645,0.008351229131221771
1487,SAFE,36,3.6,1.0,10,-0.05518334172666073,-0.06339305639266968,0.05518334172666073,0.06339305639266968,0.05518334172666073,0.0,0.1174271896481514,0.11979050189256668,0.11742718964815141,0.9999999914840848,0,0.01044413447380066,0.008894136371783393,0.038136597722768784,0.001160459385977851,0.0038904324173927307,0.004237399746974309,0.006076321005821228
1487,SAFE,36,3.6,0.5,5,-0.05125524997711182,-0.05454635247588158,0.05125524997711182,0.05454635247588158,0.02562762498855591,0.0,0.11678581088781356,0.11748354136943817,0.05839290544390679,0.9999999828746321,0,0.002784520387649536,0.004768593579640351,0.015735112130641937,0.000696130096912384,0.0010843053460121155,0.003933778032660484,0.005143523216247559
1544,SAFE,41,4.1000000000000005,3.0,30,0.11397046620647112,0.07800685614347458,0.0,0.0,0.0,0.3419113986194134,0.03507878223899752,0.07148508727550507,0.10523634671699256,0.6201786109904518,1,0.6524507505819201,0.619986121464921,0.25542043149471283,0.022498301744204145,0.06672384962439537,0.00880760108602458,0.024786636233329773
1544,SAFE,41,4.1000000000000005,2.0,20,0.10696822814643384,0.07800685614347458,0.0,0.0,0.0,0.21393645629286767,0.03058634343324229,0.07148508727550507,0.06117268686648458,0.37845385877205623,1,0.42589683178812265,0.6962205628722485,0.14861862361431122,0.022415622725690667,0.06561996508389711,0.007822032821805854,0.02123291790485382
1544,SAFE,41,4.1000000000000005,1.0,10,0.12399587705731392,0.09910229593515396,0.0,0.0,0.0,0.12399587705731392,0.019899373850785197,0.07148508727550507,0.019899373850785197,0.9106956061212484,0,0.2407869037706405,1.2100224533492792,0.10183944553136826,0.026754100418960054,0.06561996508389711,0.011315493947929807,0.02123291790485382
1544,SAFE,41,4.1000000000000005,0.5,5,0.13578643798828124,0.12535323202610016,0.0,0.0,0.0,0.06789321899414062,0.021237882785499096,0.07148508727550507,0.010618941392749548,0.8921859326209218,0,0.16233436204493046,1.5287243874283554,0.04427081346511841,0.040583590511232615,0.06561996508389711,0.011067703366279602,0.02123291790485382
1587,SAFE,27,2.7,2.0,20,-0.26458255723118784,-0.31854522228240967,0.26458255723118784,0.31854522228240967,0.5291651144623757,0.0,0.017095685488311575,0.04627691209316254,0.03419137097662315,0.8563371702221975,0,0.15840147249400616,0.4632790769621828,0.1590566635131836,0.008336919604947693,0.03505237028002739,0.008371403342799136,0.031664878129959106
1587,SAFE,27,2.7,1.0,10,-0.3082592159509659,-0.31854522228240967,0.3082592159509659,0.31854522228240967,0.3082592159509659,0.0,0.0081926267943345,0.02329634688794613,0.0081926267943345,0.4004330020284842,0,0.0460298010148108,0.5618441624632585,0.031067341566085815,0.005114422334978978,0.012746110674925148,0.0034519268406762015,0.006697565317153931
1587,SAFE,27,2.7,0.5,5,-0.314288330078125,-0.31854522228240967,0.314288330078125,0.31854522228240967,0.1571441650390625,0.0,0.011713122087530791,0.02329634688794613,0.005856561043765396,0.8519707592970014,0,0.030220690416172147,0.5160141767531274,0.011110067367553711,0.007555172604043037,0.012746110674925148,0.0027775168418884277,0.005321532487869263
1610,NEW_COLLISION,69,6.9,3.0,30,0.058023543826614815,0.006508094724267721,0.0,0.0,0.0,0.17407063147984447,0.016891042042213183,0.06736603379249573,0.050673126126639545,0.07318726002052725,3,0.4812557166442275,0.9497257105161463,0.3393023246899247,0.016595024711869914,0.05343168415129185,0.011700080161721542,0.06459595263004303
1610,NEW_COLLISION,69,6.9,2.0,20,0.053132145362906155,0.006508094724267721,0.0,0.0,0.0,0.10626429072581232,0.020129331247881056,0.06736603379249573,0.04025866249576211,0.02835304562688495,1,0.3127119969576597,0.7767570252067058,0.18418470118194818,0.0164585261556663,0.05343168415129185,0.009693931641155168,0.03210945287719369
1610,NEW_COLLISION,69,6.9,1.0,10,0.03194004795514047,0.006508094724267721,0.0,0.0,0.0,0.03194004795514047,0.021989704098086805,0.06736603379249573,0.021989704098086805,0.8827046126387954,0,0.15524498443119228,0.7059893879372636,0.06614832440391183,0.01724944271457692,0.05343168415129185,0.00734981382265687,0.012442909181118011
1610,NEW_COLLISION,69,6.9,0.5,5,0.0470297709107399,0.039479561150074005,0.0,0.0,0.0,0.02351488545536995,0.007040379126556218,0.013381806202232838,0.003520189563278109,0.2672865485336585,0,0.02662325114943087,0.7563014180868233,0.033176857978105545,0.006655812787357718,0.015124335885047913,0.008294214494526386,0.012442909181118011
1658,SAFE,78,7.800000000000001,3.0,30,-0.020270267563561598,-0.021230531856417656,0.020270267563561598,0.021230531856417656,0.0608108026906848,0.0,0.008070364128798246,0.009010817855596542,0.02421109238639474,0.9999999586966196,0,0.003851742949336767,0.01590900042333994,0.003940783441066742,0.000132818722390923,0.0002886764705181122,0.00013588908417471525,0.0003176070749759674
1658,SAFE,78,7.800000000000001,2.0,20,-0.019952205196022987,-0.020588375627994537,0.019952205196022987,0.020588375627994537,0.03990441039204598,0.0,0.008387576905079186,0.009010817855596542,0.016775153810158372,0.9999999403880315,0,0.0027735275216400623,0.016533543523309387,0.0026395991444587708,0.00014597513271789802,0.0002886764705181122,0.00013892627076098792,0.0003176070749759674
1658,SAFE,78,7.800000000000001,1.0,10,-0.019616848044097423,-0.019897745922207832,0.019616848044097423,0.019897745922207832,0.019616848044097426,0.0,0.008711045607924461,0.009010817855596542,0.008711045607924461,0.9999998852032317,0,0.001397944986820221,0.016047956689251405,0.0009186938405036926,0.00015532722075780234,0.0002581104636192322,0.00010207709338929917,0.0002316311001777649
1658,SAFE,78,7.800000000000001,0.5,5,-0.019474849104881287,-0.019644832238554955,0.019474849104881287,0.019644832238554955,0.009737424552440643,0.0,0.00889113787561655,0.009010817855596542,0.004445568937808275,0.9999997750569637,0,0.0006513670086860657,0.014652047269493599,0.0005263574421405792,0.00016284175217151642,0.0002581104636192322,0.0001315893605351448,0.0002316311001777649
1666,NEW_COLLISION,32,3.2,3.0,30,0.14767224270229537,0.010162434540688992,0.0,0.0,0.0,0.4430167281068862,0.11085208390528957,0.26427170634269714,0.3325562517158687,0.9984012623742997,0,0.5251604267396033,0.15791626903743494,0.6146688964217901,0.018108980232400113,0.05791573226451874,0.02119547918695828,0.06805332005023956
1666,NEW_COLLISION,32,3.2,2.0,20,0.06602548924274743,0.010162434540688992,0.0,0.0,0.0,0.13205097848549485,0.15738174924626946,0.26427170634269714,0.31476349849253893,0.9999999968230115,0,0.45368976704776287,0.1441367146378791,0.2223618309944868,0.02387840879198752,0.05791573226451874,0.011703254262867727,0.04172472655773163
1666,NEW_COLLISION,32,3.2,1.0,10,0.08242758102715016,0.06047166511416435,0.0,0.0,0.0,0.08242758102715016,0.13386353105306625,0.18811853229999542,0.13386353105306625,0.9999999925297056,0,0.13994012773036957,0.10453939589379312,0.05723433569073677,0.015548903081152175,0.03522577881813049,0.006359370632304085,0.012660980224609375
1666,NEW_COLLISION,32,3.2,0.5,5,0.0732101283967495,0.06047166511416435,0.0,0.0,0.0,0.03660506419837475,0.1312448188662529,0.15053331851959229,0.06562240943312646,0.9999999847613034,0,0.048939235508441925,0.07457701596974134,0.0303904227912426,0.012234808877110481,0.02472177892923355,0.00759760569781065,0.010242700576782227
1685,NEW_COLLISION,21,2.1,2.0,20,0.023660198459401725,-0.01794080063700676,0.005810475326143205,0.01794080063700676,0.01162095065228641,0.05894134757108987,0.03332004843978211,0.21987155079841614,0.06664009687956422,0.0986516246616374,3,0.8540900680236518,1.2816458786828493,0.30897470004856586,0.044952108843350096,0.3154216706752777,0.016261826318345572,0.11617693584412336
1685,NEW_COLLISION,21,2.1,1.0,10,0.058211898803710936,-0.003725235117599368,0.0007294487673789263,0.003725235117599368,0.0007294487673789263,0.05894134757108987,0.05892869106028229,0.21987155079841614,0.05892869106028229,0.2424211236200149,3,0.8055735665839165,1.3670311327457239,0.2761996283661574,0.08950817406487961,0.3154216706752777,0.030688847596239712,0.11617693584412336
1685,NEW_COLLISION,21,2.1,0.5,5,0.11521686762571334,0.0807691141963005,0.0,0.0,0.0,0.05760843381285668,0.11268370635807515,0.21987155079841614,0.056341853179037574,0.2994647206735647,2,0.557171493768692,0.9889122427497106,0.1470530927181244,0.139292873442173,0.3154216706752777,0.0367632731795311,0.10149094462394714
1755,SAFE,66,6.6000000000000005,3.0,30,-0.07260306055347125,-0.10977539420127869,0.07260306055347125,0.10977539420127869,0.21780918166041374,0.0,0.06193880587816238,0.06839215755462646,0.18581641763448717,0.9999999946183443,0,0.024959255009889603,0.013432211853671588,0.09663258865475655,0.0008606639658582622,0.0023072436451911926,0.0033321582294743636,0.008270680904388428
1755,SAFE,66,6.6000000000000005,2.0,20,-0.06211938187479973,-0.07594399154186249,0.06211938187479973,0.07594399154186249,0.12423876374959947,0.0,0.06260165069252252,0.06839215755462646,0.12520330138504507,0.9999999920129903,0,0.013336174190044403,0.010651615361574798,0.04576128348708153,0.0007019039047391791,0.0023072436451911926,0.0024084886045832384,0.004290416836738586
1755,SAFE,66,6.6000000000000005,1.0,10,-0.052690742164850236,-0.06113092228770256,0.052690742164850236,0.06113092228770256,0.052690742164850236,0.0,0.059538261219859126,0.0626201331615448,0.059538261219859126,0.999999983204078,0,0.0048950910568237305,0.008221756689416711,0.021083220839500427,0.0005438990063137478,0.0010381191968917847,0.002342580093277825,0.004290416836738586
1755,SAFE,66,6.6000000000000005,0.5,5,-0.04941888302564621,-0.054377347230911255,0.04941888302564621,0.054377347230911255,0.024709441512823106,0.0,0.05823563262820244,0.05838558077812195,0.029117816314101222,0.9999999656567665,0,0.0005763843655586243,0.0019794902871359526,0.0119621641933918,0.00014409609138965607,0.0003584139049053192,0.00299054104834795,0.004290416836738586
