scenario_index,v17_RideFlux,v24_RideFlux,delta_RideFlux,v17_Progress,v24_Progress,delta_Progress,v17_Comfort,v24_Comfort,delta_Comfort,v17_Collision,v24_Collision,delta_Collision,v17_Overlap,v24_Overlap,delta_Overlap,v17_OffroadBox,v24_OffroadBox,delta_OffroadBox,v17_Accuracy,v24_Accuracy,delta_Accuracy,offroad_fixed_by_v24,offroad_new_in_v24,overlap_fixed_by_v24,overlap_new_in_v24,collision_fixed_by_v24,collision_new_in_v24
2206,0.7906896,0.8473286,0.056638999999999995,0.8134851,0.8997551,0.08627000000000007,0.7375,0.725,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2207,0.69525975,0.8057871,0.11052735000000002,0.6128711,0.77076733,0.15789622999999997,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2208,0.8379248,0.8491545,0.011229700000000009,0.76846397,0.8327207,0.06425672999999998,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2209,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2210,0.91375,0.94750005,0.03375005000000009,1.0,1.0,0.0,0.71250004,0.825,0.11249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2211,0.85600007,0.93113273,0.07513265999999996,0.8746429,0.9498325,0.07518959999999997,0.8125,0.8875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2212,0.92875004,1.0,0.07124995999999995,1.0,1.0,0.0,0.7625,1.0,0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2213,0.8068351,0.7843351,-0.022500000000000075,0.8365501,0.8365501,0.0,0.7375,0.6625,-0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2214,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2215,0.88417894,0.8622641,-0.02191483999999999,0.8666842,0.83002,-0.036664200000000036,0.925,0.9375,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2216,1.0,0.9779337,-0.022066299999999983,1.0,0.9684768,-0.03152319999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2217,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2218,1.0,0.9663653,-0.03363470000000002,1.0,0.95195043,-0.048049569999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2219,1.0,0.96625006,-0.03374993999999998,1.0,1.0,0.0,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2220,0.8542054,0.8242054,-0.030000000000000027,0.91493636,0.91493636,0.0,0.71250004,0.6125,-0.10000003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2221,0.7570323,0.81657594,0.05954364000000001,0.6850461,0.7861799,0.10113380000000005,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2222,0.86603785,0.87728786,0.011250010000000032,0.8729112,0.8729112,0.0,0.85,0.8875,0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2223,1.0,0.97749996,-0.022500040000000054,1.0,1.0,0.0,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2224,0.8604437,0.9133089,0.052865199999999946,0.8488481,0.92436993,0.07552183000000001,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2225,0.96625006,0.8520511,-0.11419896000000007,1.0,0.8368587,-0.16314130000000004,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2226,1.0,0.91865015,-0.08134984999999995,1.0,0.93735737,-0.06264263000000003,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2227,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2228,1.0,0.0,-1.0,1.0,0.09914265,-0.90085735,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,False,True,False,False,False,False
2229,0.8777537,0.83384174,-0.04391195999999997,0.82536227,0.950131,0.12476873,1.0,0.5625,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2230,0.94375,0.92125,-0.022499999999999964,1.0,1.0,0.0,0.8125,0.7375,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2231,0.836744,0.8782263,0.04148229999999997,0.76677716,0.8260375,0.05926034000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2232,1.0,0.74617404,-0.25382596,1.0,0.63739145,-0.36260855000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2233,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2234,0.96625006,0.76945955,-0.19679051000000003,1.0,0.9331565,-0.06684349999999994,0.8875,0.38750002,-0.49999997999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2235,0.80308676,0.82405597,0.02096920999999996,0.71869534,0.7807942,0.06209885999999998,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2236,0.71740407,0.7404408,0.02303673000000006,0.7998629,0.9131296,0.11326669999999994,0.52500004,0.3375,-0.18750003999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2237,0.783176,0.83721715,0.05404114999999998,0.6902514,0.81566745,0.12541605,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2238,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2239,1.0,0.8021323,-0.19786769999999998,0.99999994,0.7173319,-0.28266804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2240,0.8612189,0.9363505,0.07513159999999997,0.88209844,0.98942935,0.10733090999999995,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2241,0.77908725,0.85115063,0.07206338000000001,0.6844104,0.8355723,0.15116190000000007,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2242,0.8336796,0.8640532,0.0303736,0.8159708,0.9397187,0.12374790000000002,0.875,0.6875,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2243,0.78865904,0.83830607,0.049647030000000036,0.7302271,0.817223,0.08699590000000001,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2244,0.71569246,0.49312392,-0.22256853999999998,0.5938464,0.27589133,-0.31795507,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2245,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2246,0.96625006,0.8706115,-0.09563856000000004,1.0,0.8633736,-0.13662640000000004,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2247,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2248,0.88530856,0.7663853,-0.11892325999999998,0.8950836,0.6662647,-0.22881889999999994,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2249,0.76045805,0.8834812,0.12302314999999997,0.8399401,0.91390175,0.07396164999999999,0.575,0.8125,0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2250,0.9403555,0.8625931,-0.07776240000000001,0.91479355,0.8037044,-0.11108914999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2251,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2252,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2253,0.83639365,0.88027155,0.043877900000000025,0.88949096,0.8771737,-0.012317260000000108,0.71250004,0.8875,0.17499995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2254,0.91375,0.97374994,0.059999940000000085,0.99999994,0.99999994,0.0,0.71250004,0.9125,0.19999995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2255,0.8511381,0.933248,0.08210989999999996,0.78734016,0.9421399,0.15479974000000007,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2256,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2257,0.87538093,0.9181978,0.04281687000000001,0.8701871,0.8831397,0.01295259999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2258,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2259,0.97749996,0.85680294,-0.12069701999999993,0.99999994,0.8436471,-0.15635284000000005,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2260,0.8642365,0.88607895,0.02184245000000007,0.85426635,0.88011277,0.025846420000000037,0.8875,0.90000004,0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2261,1.0,0.6188248,-0.38117520000000005,1.0,0.45546395,-0.54453605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2262,0.878879,0.8750213,-0.003857699999999964,0.87518424,0.98753035,0.11234611000000005,0.8875,0.6125,-0.2749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2263,0.84344864,0.92250293,0.07905429000000008,0.8245696,0.9375042,0.1129346,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2264,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2265,0.82482356,0.78867304,-0.036150519999999964,0.82474804,0.87489,0.05014195999999993,0.825,0.58750004,-0.23749995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2266,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2267,0.94750005,0.7504173,-0.19708275000000008,1.0,0.64345324,-0.35654675999999996,0.825,1.0,0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2268,0.8743677,0.9469909,0.0726232,0.82052535,0.92427266,0.10374730999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2269,0.8272206,0.613478,-0.2137426,0.80138665,0.83889717,0.03751051999999999,0.8875,0.0875,-0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2270,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2271,0.0,0.91937226,0.91937226,0.6023608,0.91696036,0.31459956,0.28125,0.925,0.64375,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,True,False
2272,0.7818341,0.78470314,0.0028690399999999894,0.8115487,0.9120759,0.10052720000000004,0.71250004,0.4875,-0.22500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2273,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2274,0.87884754,0.92247146,0.04362392000000004,0.8751393,0.9374592,0.062319900000000095,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2275,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2276,0.9022075,0.87687683,-0.02533067,0.86029637,0.93660975,0.07631337999999999,1.0,0.7375,-0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2277,0.8365796,0.7625047,-0.07407489999999994,0.8576137,0.8214353,-0.036178400000000055,0.7875,0.625,-0.16249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2278,0.28310207,0.28310207,0.0,0.024074385,0.024074385,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2279,0.91375,0.0,-0.91375,1.0,1.0,0.0,0.71250004,0.9142857,0.20178565999999998,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
2280,0.84060717,0.77856725,-0.062039919999999915,0.8258674,0.9247389,0.0988715,0.875,0.4375,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2281,0.84393424,0.94880927,0.10487503000000009,0.8252632,0.9750847,0.14982150000000005,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2282,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2283,1.0,0.7496819,-0.2503181,1.0,0.6799026,-0.3200974,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2284,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2285,0.71056557,0.7492379,0.03867233000000003,0.73652226,0.7864112,0.04988893999999999,0.65000004,0.6625,0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2286,0.80630344,0.72485363,-0.08144980999999996,0.72329056,0.83193374,0.10864317999999995,1.0,0.475,-0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2287,0.84174407,0.91540736,0.07366329000000005,0.8274916,0.92736775,0.09987615000000005,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2288,0.7644494,0.8638073,0.0993579,0.6634991,0.80543894,0.14193984000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2289,0.8912754,0.9025,0.011224599999999918,0.8982506,1.0,0.10174939999999999,0.875,0.675,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2290,0.97749996,0.9518018,-0.025698159999999914,1.0000001,0.9311454,-0.06885470000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2291,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2292,0.95874995,0.77234286,-0.18640709,1.0,0.7926326,-0.20736739999999998,0.8625,0.725,-0.13750000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2293,0.0,0.88679963,0.88679963,0.77050775,0.88649946,0.11599170999999997,0.83928573,0.8875,0.048214270000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
2294,0.8845526,0.91830266,0.033750060000000026,0.88328946,0.88328946,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2295,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
2296,0.0,0.90306056,0.90306056,0.90063,0.90972936,0.00909936,0.890625,0.8875,-0.0031250000000000444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
2297,0.7188992,0.763811,0.04491180000000006,0.63057023,0.71080136,0.08023113000000004,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2298,0.812346,0.86990976,0.057563759999999964,0.73192286,0.81415683,0.0822339700000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2299,0.8984119,0.0,-0.8984119,0.91380286,0.30323562,-0.61056724,0.8625,0.6666667,-0.1958333000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,False
2300,0.9222512,0.82906264,-0.09318856000000009,0.9425017,0.8629466,-0.07955509999999999,0.875,0.75,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2301,0.0,0.8075372,0.8075372,0.07289834,0.72505313,0.65215479,0.33333334,1.0,0.66666666,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,True,False
2302,0.7782287,0.71072876,-0.06749994000000004,0.73139817,0.73139817,0.0,0.8875,0.6625,-0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2303,0.8310253,0.72517836,-0.10584693999999994,0.80682194,0.83239764,0.02557570000000009,0.8875,0.475,-0.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2304,0.89544433,0.86944,-0.02600433000000002,0.8506347,0.8134857,-0.03714899999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2305,0.87405425,0.8689849,-0.0050693500000000835,0.9379346,0.96283555,0.024900950000000033,0.725,0.65000004,-0.07499995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2306,0.8615985,0.900488,0.03888949999999991,0.8022835,0.85784,0.05555650000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2307,0.96625006,0.896793,-0.06945706000000007,1.0,0.85256135,-0.14743865,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2308,0.9746241,0.997124,0.022499900000000017,0.99589145,0.99589145,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2309,0.8948534,0.75425893,-0.14059447000000003,0.87657624,0.93822706,0.061650819999999995,0.9375,0.32500002,-0.6124999799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2310,0.0,0.99307615,0.99307615,0.30465844,0.99010867,0.68545023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
2311,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2312,0.74753904,0.8679525,0.12041345999999997,0.7679129,0.90243214,0.13451924000000004,0.7,0.7875,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2313,0.85114765,0.85114765,0.0,0.81949663,0.81949663,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2314,0.96250004,0.83945125,-0.12304879000000002,1.0,0.8188588,-0.1811412,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2315,1.0,0.8599106,-0.14008940000000003,0.99999994,0.79987234,-0.20012760000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2316,0.76456755,0.6456905,-0.11887705000000004,0.71188223,0.64920074,-0.0626814899999999,0.8875,0.6375,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2317,1.0,0.83439654,-0.16560346000000004,1.0,0.7634236,-0.23657640000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2318,0.0,0.86854285,0.86854285,0.706457,0.924704,0.21824699999999997,0.6612903,0.7375,0.07620970000000005,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,False,False
2319,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2320,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2321,0.8415883,0.0,-0.8415883,0.95584047,0.49165994,-0.46418053000000004,0.575,0.6764706,0.10147060000000008,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
2322,0.8745193,0.83864987,-0.03586942999999998,0.9385989,0.86592835,-0.07267055,0.725,0.77500004,0.05000004000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2323,0.8257517,0.9098012,0.0840495,0.8421453,0.9515017,0.10935640000000002,0.7875,0.8125,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2324,0.86330616,0.8757849,0.012478739999999933,0.804723,0.9350497,0.13032670000000002,1.0,0.7375,-0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2325,0.97749996,0.0,-0.97749996,0.99999994,0.73188925,-0.26811069,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,False
2326,0.9040758,0.92125,0.01717420000000003,0.9111797,1.0,0.08882029999999996,0.8875,0.7375,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2327,0.0,0.0,0.0,0.052349806,0.21773346,0.165383654,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
2328,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
2329,0.9400529,0.0,-0.9400529,0.91436124,0.15589716,-0.75846408,1.0,0.18181819,-0.81818181,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
2330,0.7857306,0.8686681,0.08293750000000011,0.75282943,0.88202584,0.12919640999999993,0.8625,0.83750004,-0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2331,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
