scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy
2508,0.87889975,0.9388709,0.05997114999999997,0.875214,0.9126727,0.037458699999999956,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2509,0.8761663,0.91366625,0.03749995000000006,0.87666607,0.87666607,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2510,0.9635622,0.97749996,0.01393775999999991,0.9479461,1.0000001,0.052054000000000045,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2511,0.9005349,0.9095332,0.008998300000000015,0.85790706,0.87076175,0.012854689999999946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2512,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2513,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
2514,0.8178064,0.8299381,0.012131699999999968,0.7718664,0.8052688,0.033402400000000054,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2515,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2516,0.9493114,0.9381138,-0.01119760000000003,0.9275876,0.9115911,-0.01599649999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2517,0.9092556,0.94544727,0.0361916699999999,0.87036514,0.9220675,0.05170236000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2518,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2519,0.87640303,0.806461,-0.06994202999999999,0.8877186,0.82530135,-0.06241724999999998,0.85,0.7625,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2520,0.9171185,0.87329334,-0.04382515999999992,0.8815977,0.9207762,0.039178500000000005,1.0,0.7625,-0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2521,0.8806176,0.93831694,0.05769933999999999,0.8615966,0.9118814,0.05028479999999991,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2522,0.8997917,0.92701703,0.027225330000000048,0.8568453,0.89573854,0.03889323999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2523,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2524,0.8941396,0.9679907,0.07385109999999995,0.8487708,0.95427233,0.10550152999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2525,0.8686997,0.9325,0.06380030000000003,0.9249282,1.0,0.07507180000000002,0.7375,0.77500004,0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2526,0.97749996,0.94709396,-0.030405999999999933,1.0,0.97799146,-0.022008539999999965,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2527,0.92875004,0.9474943,0.018744259999999957,1.0,0.9249919,-0.07500810000000002,0.7625,1.0,0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2528,0.90442955,0.88014334,-0.024286209999999975,0.86347073,0.8769906,0.01351986999999999,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2529,0.82792014,0.8774166,0.049496459999999964,0.7863144,0.87845224,0.09213784000000003,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2530,0.94375,0.92428225,-0.019467750000000006,1.0,0.972189,-0.02781100000000003,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2531,0.92610914,0.9506468,0.024537660000000017,0.89444155,0.92949545,0.03505389999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2532,0.9072651,0.9072651,0.0,0.8996644,0.8996644,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2533,0.9297606,0.9297606,0.0,0.89965796,0.89965796,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2534,0.95500004,1.0,0.04499995999999995,1.0,1.0,0.0,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2535,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2536,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2537,0.8959097,0.9133398,0.017430100000000004,0.85129964,0.87619966,0.024900020000000023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2538,0.0,0.0,0.0,0.000894852,0.00039333504,-0.0005015169600000001,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2539,0.9435679,0.9789569,0.035389000000000004,0.9193827,0.9699384,0.05055569999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2540,0.97749996,0.94916403,-0.028335929999999898,1.0,0.97559136,-0.02440863999999998,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2541,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2542,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2543,0.0,0.0,0.0,0.18094648,0.18094648,0.0,0.5714286,0.2857143,-0.2857143,0.0,0.0,0.0,0.0,1.0,1.0,0,0
2544,0.919216,0.9102852,-0.008930800000000017,0.8845942,0.8718359,-0.0127583,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2545,0.8583065,0.9005231,0.04221660000000005,0.7975808,0.8578901,0.06030930000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2546,0.9045114,0.95301145,0.04850005000000002,0.8635876,0.9328734,0.06928579999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2547,0.9302727,0.9302727,0.0,0.9003895,0.9003895,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2548,0.751645,0.7497578,-0.0018871999999999778,0.7684215,0.7817969,0.013375400000000037,0.71250004,0.675,-0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2549,0.911496,0.90264684,-0.008849160000000023,0.8735656,0.860924,-0.01264160000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2550,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2551,0.7809803,0.7488614,-0.03211889999999995,0.71925753,0.7055162,-0.013741329999999996,0.925,0.85,-0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2552,0.9040169,0.90399885,-1.8049999999991684e-05,0.8628812,0.90035546,0.03747425999999998,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2553,0.8106705,0.8549992,0.0443287,0.8152434,0.88928455,0.07404115,0.8,0.77500004,-0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2554,0.96950865,0.9307699,-0.03873874999999993,0.9564409,0.9010998,-0.05534110000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2555,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2556,0.96624994,1.0,0.033750060000000026,0.99999994,0.99999994,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2557,0.99088174,0.99088174,0.0,0.9869738,0.9869738,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2558,0.9325,0.9321537,-0.0003463000000000216,0.99999994,0.9352195,-0.06478044000000005,0.77500004,0.925,0.14999996000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2559,1.0,0.98125,-0.018750000000000044,1.0,1.0,0.0,1.0,0.9375,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2560,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2561,0.880857,0.9454439,0.0645869,0.8297957,0.92206275,0.09226705000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2562,0.8555868,0.91902584,0.06343904,0.8258383,0.9378939,0.11205559999999992,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2563,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2564,0.9224367,0.9483167,0.025880000000000014,0.8891953,0.92616665,0.03697134999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2565,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2566,0.8273121,0.82982826,0.0025161599999999895,0.7854459,0.81046903,0.025023130000000005,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2567,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2568,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2569,0.9312073,0.9224973,-0.008709999999999996,0.9017247,0.8892818,-0.012442900000000034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2570,0.97151107,0.97749996,0.0059888899999999134,0.9593015,1.0,0.04069849999999997,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2571,0.86961144,0.86961144,0.0,0.861945,0.861945,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2572,0.95500004,0.895,-0.06000004000000003,1.0,1.0,0.0,0.85,0.65000004,-0.19999995999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2573,0.9255888,0.9751831,0.04959429999999998,0.8936982,0.96454734,0.07084913999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2574,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2575,0.8854702,0.90077037,0.015300170000000057,0.836386,0.8903863,0.0540003,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2576,0.8892738,0.9351692,0.04589540000000003,0.8418198,0.90738463,0.06556483000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2577,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2578,0.92930746,0.8955574,-0.033750060000000026,0.89901066,0.89901066,0.0,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2579,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2580,0.91094553,0.9763342,0.06538867000000004,0.9156365,0.96619165,0.05055514999999999,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2581,0.9261317,0.98330545,0.05717375000000002,0.9373311,0.97615063,0.038819530000000046,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2582,0.89517766,0.9387984,0.04362074000000005,0.85025376,0.91256917,0.06231541000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2583,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2584,0.9225933,0.96625006,0.04365676000000007,0.9376332,1.0,0.062366799999999945,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2585,0.93868506,0.9474409,0.00875584000000007,0.9124071,0.9249156,0.012508499999999922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2586,0.9050288,0.98161376,0.07658496000000004,0.8643269,0.97373396,0.10940706,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2587,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2588,0.8724851,0.8269085,-0.04557659999999997,0.8178358,0.8437978,0.02596200000000004,1.0,0.7875,-0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2589,0.9201288,0.8231269,-0.09700189999999997,0.950184,0.8491098,-0.1010742,0.85,0.7625,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2590,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2591,0.99093074,0.9046742,-0.08625654000000005,0.9870439,0.8959631,-0.09108079999999996,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2592,0.9139676,0.98749334,0.07352574,0.8770966,0.98213327,0.10503666999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2593,0.9478197,0.95874995,0.01093024999999992,0.9254568,1.0,0.07454320000000003,1.0,0.8625,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2594,0.87079394,0.8796425,0.008848560000000005,0.81542,0.87627506,0.06085505999999996,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2595,0.88587064,0.8123726,-0.07349804000000004,0.90124375,0.849818,-0.05142575000000005,0.85,0.725,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2596,0.97499484,0.97749996,0.0025051199999999163,0.9642784,1.0,0.03572160000000002,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2597,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2598,0.7594308,0.8070946,0.047663800000000034,0.70454407,0.7565637,0.05201962999999998,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2599,1.0,0.9850001,-0.014999899999999955,1.0,1.0,0.0,1.0,0.95,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2600,0.93625003,0.8926471,-0.04360292999999993,1.0,0.90021014,-0.09978986000000001,0.7875,0.875,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2601,0.9360224,0.93172663,-0.004295770000000032,0.9086035,0.9346095,0.026005999999999974,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2602,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2603,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2604,0.8763067,0.86523706,-0.011069639999999992,0.8232954,0.861053,0.03775759999999995,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2605,0.8482248,0.8843301,0.03610530000000001,0.83674985,0.8883287,0.051578849999999954,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2606,0.9078932,0.94488925,0.03699605000000006,0.86841875,0.9212704,0.05285165000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2607,0.9028225,0.9311981,0.028375600000000056,0.86117494,0.93385434,0.07267939999999995,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2608,0.9056347,0.8583609,-0.04727380000000003,0.8973353,0.84587264,-0.05146265999999999,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2609,0.0,1.0,1.0,0.7579279,1.0,0.2420721,0.99999994,1.0,5.999999996841865e-08,0.0,0.0,0.0,0.0,1.0,0.0,0,1
2610,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2611,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0
2612,0.89362377,0.8711238,-0.022499970000000036,0.84803396,0.84803396,0.0,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2613,0.9213175,0.93011343,0.008795930000000007,0.8875963,0.9001621,0.01256579999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2614,0.92135316,0.94749874,0.02614558,0.88764733,0.92499816,0.03735083000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2615,0.0,0.0,0.0,0.0511877,0.032057866,-0.019129834000000005,0.45454547,0.8181819,0.36363643,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2616,1.0,0.97375005,-0.026249949999999966,1.0,1.0,0.0,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2617,0.9717536,0.93425363,-0.03749997000000005,0.959648,0.959648,0.0,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2618,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2619,0.97749996,0.99156994,0.014069980000000037,1.0,0.98795706,-0.012042939999999946,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2620,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2621,0.92125,0.94,0.018749999999999933,1.0,1.0,0.0,0.7375,0.8,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2622,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2623,0.8255011,0.0,-0.8255011,0.8900014,0.036324386,-0.8536770140000001,0.675,0.6666667,-0.008333300000000099,0.0,1.0,0.0,1.0,0.0,0.0,1,0
2624,0.8370644,0.85438555,0.017321150000000007,0.79937774,0.8241222,0.02474446000000008,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2625,0.88686675,0.96876377,0.08189701999999999,0.8383812,0.98751956,0.14913835999999991,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2626,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2627,0.9850001,1.0,0.014999899999999955,1.0,1.0,0.0,0.95,1.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2628,0.9990021,0.96250004,-0.03650206,0.9985744,1.0,0.0014256000000000268,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2629,0.93684924,0.9921471,0.05529785999999992,0.9097847,0.9887816,0.07899690000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2630,0.97375005,0.94750005,-0.026249999999999996,1.0,1.0,0.0,0.9125,0.825,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2631,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2632,0.9187185,0.95621854,0.03750003999999996,0.9374551,0.9374551,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2633,0.8816519,0.89928883,0.017636929999999995,0.8309313,0.8561269,0.025195599999999985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2634,0.9479995,0.92549956,-0.022499939999999996,0.97392786,0.97392786,0.0,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2635,0.0,0.96625006,0.96625006,1.0,1.0,0.0,0.25,0.8875,0.6375,1.0,0.0,1.0,0.0,0.0,0.0,0,1
2636,0.8354952,0.857881,0.02238580000000001,0.8132074,0.8505442,0.03733679999999995,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2637,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2638,0.8769348,0.8656847,-0.01125010000000004,0.8563354,0.8563354,0.0,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2639,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2640,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2641,0.8781447,0.9030865,0.024941800000000014,0.8741352,0.8615521,-0.012583099999999958,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2642,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2643,0.8864712,0.89015675,0.0036855500000000374,0.83781594,0.87522393,0.03740798999999995,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2644,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0
2645,0.9310652,1.0,0.06893479999999996,0.9015216,1.0,0.09847839999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2646,0.76171744,0.803215,0.041497560000000044,0.7560249,0.8206643,0.06463940000000001,0.77500004,0.7625,-0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2647,0.9418278,0.99044555,0.048617750000000015,0.94903964,0.98635083,0.03731119000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2648,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2649,1.0,0.9813041,-0.018695899999999988,1.0,0.9732915,-0.026708500000000024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2650,0.8065325,0.86504793,0.058515430000000035,0.75576067,0.8447113,0.08895063000000003,0.925,0.9125,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2651,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2653,0.85758704,0.88089705,0.023310009999999992,0.84476733,0.88342434,0.03865700999999999,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2654,0.87313217,0.88271314,0.009580970000000022,0.8187603,0.83244723,0.013686929999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2655,0.8752052,0.8246889,-0.05051630000000007,0.8967218,0.78169847,-0.11502332999999998,0.825,0.925,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2656,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2657,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2658,0.93491143,0.96250004,0.027588610000000013,0.9873735,1.0,0.012626499999999985,0.8125,0.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2659,0.8986046,0.9702379,0.07163330000000001,0.88729215,0.9574828,0.07019065000000002,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2660,0.9300454,0.9125757,-0.017469700000000032,0.9000649,0.87510824,-0.024956659999999964,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2661,0.8819558,0.9160938,0.034138,0.890294,0.9390626,0.04876859999999994,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2662,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2663,0.870896,0.82589597,-0.04500002999999997,0.8798514,0.8798514,0.0,0.85,0.7,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2664,0.9126116,0.9038804,-0.008731199999999939,0.8751593,0.8626863,-0.012472999999999956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2665,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2666,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2667,0.0,0.0,0.0,0.72149944,0.8711418,0.14964235999999997,0.99999994,1.0,5.999999996841865e-08,1.0,0.0,1.0,0.0,0.0,1.0,0,0
2668,0.9232273,0.8932273,-0.030000000000000027,0.92782474,0.92782474,0.0,0.9125,0.8125,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2669,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2670,0.9593205,1.0,0.04067949999999998,0.9418864,1.0,0.05811359999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2671,0.93843955,0.895,-0.04343954999999999,0.9602709,1.0,0.03972909999999996,0.8875,0.65000004,-0.23749995999999995,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2672,1.0,0.96999997,-0.030000029999999955,1.0,1.0,0.0,1.0,0.90000004,-0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2673,0.94869137,0.96625006,0.017558689999999988,0.97491634,1.0,0.025083659999999952,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2674,0.9097902,0.9032435,-0.006546700000000016,0.87112886,0.90999055,0.03886168999999995,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2675,0.92935944,0.9558205,0.026461059999999925,0.899085,0.9368864,0.037801399999999985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2676,0.921416,0.9127156,-0.008700400000000053,0.88773715,0.87530804,-0.012429110000000021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2677,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
