scenario_index,episode_length,accuracy,at_fault_collision,comfort,distance_into_oncoming_traffic,nuplan_driving_direction_compliance,log_divergence,offroad,offroad_in_box,distance_on_multiple_lanes,time_on_multiple_lanes,multiple_lanes_score,overlap,progress_ratio,making_progress,run_red_light,sdc_off_route,sdc_progression,sdc_wrongway,max_overspeed_m_per_s,max_overspeed_km_per_h,nuplan_speed_compliance,min_ttc,average_ttc,ttc_within_bound,nuplan_aggregate_score,vmax_aggregate_score,rideflux_aggregate_score,fail_accuracy,fail_overlap,fail_offroad,fail_at_fault_collision,fail_overlap_and_offroad,fail_collision_and_overlap,at_fault_without_overlap,low_progress_05,low_progress_07,low_comfort_05,low_rideflux_05,zero_rideflux,primary_category
13,1,0,1.0,1.0,0.0,1.0,0.0055940687,1.0,0.0,0.010815969,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
24,27,0,1.0,0.6296296,0.0,1.0,2.2054486,0.0,0.0,42.35717,2.7,1.0,1.0,0.3193352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
29,14,0,1.0,0.5714286,0.0,1.0,0.3739709,1.0,0.0,25.501446,1.4,1.0,1.0,0.18427512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
31,1,0,1.0,1.0,0.0,1.0,0.0031075526,1.0,0.0,0.005977977,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
112,2,0,1.0,1.0,0.0,1.0,0.0032751083,1.0,0.0,0.0025484595,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
140,1,0,1.0,1.0,0.0,1.0,0.014522377,1.0,0.0,0.027766857,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.2000003,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
142,40,0,1.0,0.22500001,0.0,1.0,10.871498,1.0,0.0,66.98007,4.0,0.5,1.0,0.85747963,1.0,0.0,0.0,0.0,0.0,7.26824,26.165663,0.0,0.0,3.235,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,True,True,True,OVERLAP+AT_FAULT
145,55,0,1.0,0.76363635,0.0,1.0,12.563522,1.0,0.0,61.986923,4.800000000000001,0.5,1.0,0.47454846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9981813,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
158,10,0,1.0,0.0,0.0,1.0,0.6879418,1.0,0.0,10.730562,1.0,1.0,1.0,0.10361835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,4.15,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
231,69,0,1.0,0.8550725,0.0,1.0,4.3017516,1.0,0.0,142.61705,6.9,0.0,1.0,0.8194018,1.0,0.0,0.0,0.0,0.0,1.8279381,6.580577,0.68618345,0.0,3.7724636,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
260,15,0,1.0,1.0,0.0,1.0,0.19610023,0.0,0.0,0.17397769,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0000005,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
304,64,0,1.0,1.0,0.0,1.0,2.684826,1.0,0.0,1.4825946,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,4.746875,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
313,1,0,1.0,1.0,0.0,1.0,0.012439348,1.0,0.0,0.021438299,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
319,1,0,1.0,1.0,0.0,1.0,0.006596316,1.0,0.0,0.01373592,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
354,48,0,1.0,0.4166667,0.0,1.0,7.432649,1.0,0.0,88.53609,4.800000000000001,0.5,1.0,0.51393723,1.0,0.0,0.0,0.0,0.0,0.47852516,1.7226906,0.9867133,0.0,3.4812503,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,True,True,True,True,OVERLAP+AT_FAULT
359,15,0,1.0,1.0,0.0,1.0,0.52121854,1.0,0.0,1.6503313,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0000005,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
375,1,0,1.0,1.0,0.0,1.0,0.0046325694,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
410,42,0,1.0,1.0,0.0,1.0,0.25670075,1.0,0.0,0.25661284,4.2,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
436,69,0,1.0,0.7826087,0.0,1.0,5.526415,1.0,0.0,49.721302,6.2,0.0,1.0,0.72084606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3971014,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
451,1,0,1.0,1.0,0.0,1.0,0.0009765625,1.0,0.0,0.00021223165,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
459,69,0,1.0,1.0,0.0,1.0,10.359724,1.0,0.0,5.3382297,6.9,0.0,1.0,0.095692195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
461,32,0,1.0,1.0,0.0,1.0,0.26599905,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
481,60,0,1.0,0.4666667,0.0,1.0,6.5823903,0.0,0.0,24.564602,5.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.831667,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,True,True,True,OVERLAP+AT_FAULT
554,1,0,1.0,0.0,0.0,1.0,0.02745189,1.0,0.0,0.053974837,0.1,1.0,1.0,0.0012901034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
585,1,0,1.0,1.0,0.0,1.0,0.012276986,1.0,0.0,0.024029993,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
612,55,0,1.0,0.5272727,0.0,1.0,9.841353,1.0,0.0,59.82135,5.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.56412506,2.0308502,0.91026527,0.0,4.6654544,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
614,1,0,1.0,1.0,0.0,1.0,0.005004601,1.0,0.0,0.009304575,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
644,1,0,1.0,1.0,0.0,1.0,0.013981781,1.0,0.0,0.027352551,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
747,1,0,1.0,1.0,0.0,1.0,0.00049208116,1.0,0.0,0.00031170668,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
758,3,0,1.0,1.0,0.0,1.0,0.0041503906,1.0,0.0,0.0005776948,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
768,1,0,1.0,1.0,0.0,1.0,0.00745029,1.0,0.0,0.0124985445,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
781,1,0,1.0,1.0,0.0,1.0,0.005673972,1.0,0.0,0.011280398,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
887,1,0,1.0,0.0,0.0,1.0,0.017253501,1.0,0.0,0.034026463,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,True,True,True,OVERLAP+AT_FAULT
911,1,0,1.0,1.0,0.0,1.0,0.0061181462,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
969,56,0,1.0,1.0,0.0,1.0,0.46084118,1.0,0.0,0.40898904,5.6000000000000005,0.5,1.0,0.34048402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
976,16,0,1.0,0.375,0.0,1.0,2.0585935,1.0,0.0,10.3849125,1.6,1.0,1.0,0.14780958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,4.41875,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
980,1,0,1.0,0.0,0.0,1.0,0.015758894,1.0,0.0,2.3804302,0.1,1.0,1.0,0.012566287,0.0,0.0,0.0,0.0,0.0,3.688076,13.277073,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1032,53,0,1.0,0.7924528,4.491293,0.5,3.2753413,0.0,0.0,36.062943,4.0,0.5,1.0,0.63944745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6528304,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,True,False,True,True,OVERLAP+AT_FAULT
1044,1,0,1.0,1.0,0.0,1.0,0.00096505054,1.0,0.0,0.0048585646,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1062,28,0,1.0,1.0,0.0,1.0,0.41847098,0.0,0.0,0.33659568,2.8000000000000003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1063,19,0,1.0,0.42105263,0.0,1.0,0.53426844,1.0,0.0,0.26067504,1.9,1.0,1.0,0.09828278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7210526,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1118,76,0,1.0,0.92105263,0.0,1.0,1.3077389,0.0,0.0,0.60422456,7.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.934211,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1134,39,0,1.0,1.0,0.0,1.0,0.25511467,0.0,0.0,0.25983584,3.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1143,5,0,1.0,0.2,0.0,1.0,0.062828325,0.0,0.0,1.1306431,0.5,1.0,1.0,0.013795355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,4.02,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1150,1,0,1.0,0.0,0.0,1.0,0.00660205,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,True,True,True,OVERLAP+AT_FAULT
1215,16,0,1.0,1.0,0.0,1.0,1.284129,1.0,0.0,33.421585,1.6,1.0,1.0,0.21245009,1.0,0.0,0.0,0.0,0.0,1.7311897,6.2322826,0.5993226,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1237,30,0,1.0,1.0,0.0,1.0,0.8842242,1.0,0.0,1.3475168,3.0,1.0,1.0,0.35406885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0900002,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1249,34,0,1.0,1.0,0.0,1.0,0.28669503,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1272,1,0,1.0,1.0,0.0,1.0,0.007642079,1.0,0.0,0.010982412,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1280,65,0,1.0,0.8923077,0.0,1.0,8.778129,1.0,0.0,57.584297,6.5,0.0,1.0,0.5421787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,True,False,True,True,OVERLAP+AT_FAULT
1320,48,0,1.0,0.6041667,0.0,1.0,11.5507765,0.0,0.0,82.306076,4.800000000000001,0.5,1.0,0.55454296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7562501,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,True,False,True,True,OVERLAP+AT_FAULT
1326,35,0,1.0,0.34285715,0.0,1.0,2.5955122,1.0,0.0,21.532589,2.3000000000000003,1.0,1.0,0.34718758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1348,42,0,1.0,1.0,0.0,1.0,0.26142997,0.0,0.0,0.25273097,4.2,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1365,1,0,1.0,1.0,0.0,1.0,0.00548722,1.0,0.0,0.009832687,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1378,6,0,1.0,0.0,0.0,1.0,0.20751736,0.0,0.0,0.68670046,0.6000000000000001,1.0,1.0,0.017098319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1402,1,0,1.0,1.0,0.0,1.0,0.0111521315,1.0,0.0,0.024204612,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1421,39,0,1.0,0.7692308,0.0,1.0,0.11913043,1.0,0.0,0.16281332,3.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8717947,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1451,1,0,1.0,1.0,0.0,1.0,0.008578646,1.0,0.0,0.016402474,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1479,72,0,1.0,1.0,0.0,1.0,1.7656229,1.0,0.0,15.225978,5.9,0.0,1.0,0.845965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,3.1638887,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1482,26,0,1.0,1.0,0.0,1.0,0.37976104,1.0,0.0,0.9924561,2.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8076925,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1487,31,0,1.0,1.0,0.0,1.0,0.27624893,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1489,6,0,1.0,0.16666667,0.0,1.0,0.18783662,0.0,0.0,0.5112174,0.6000000000000001,1.0,1.0,0.02662053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1494,1,0,1.0,1.0,0.0,1.0,0.006321781,1.0,0.0,0.014493863,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1623,1,0,1.0,1.0,0.0,1.0,0.0040409006,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1630,1,0,1.0,1.0,0.0,1.0,0.0050700367,1.0,0.0,0.009278678,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1666,45,0,1.0,1.0,0.0,1.0,2.329017,1.0,0.0,7.4703517,4.5,0.5,1.0,0.78857094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4333334,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1670,16,0,1.0,1.0,0.0,1.0,0.09394969,1.0,0.0,0.094207585,1.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1682,75,0,1.0,1.0,0.0,1.0,0.25016978,1.0,0.0,0.22775811,7.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6173334,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1733,41,0,1.0,0.99999994,0.0,1.0,0.43336624,1.0,0.0,0.95077956,4.1000000000000005,0.5,1.0,0.10982065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1774,1,0,1.0,1.0,0.0,1.0,0.0007349606,1.0,0.0,0.00034741065,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1781,39,0,1.0,0.7692308,0.0,1.0,14.466609,1.0,0.0,88.951004,3.9,0.5,1.0,0.45030606,1.0,0.0,0.0,0.0,0.0,3.625616,13.0522175,0.0,0.0,4.38718,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1785,1,0,1.0,0.0,0.0,1.0,0.010433442,0.0,0.0,0.03289361,0.1,1.0,1.0,0.00046530622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
1799,57,0,1.0,0.77192986,0.0,1.0,5.1710315,0.0,0.0,24.716522,5.7,0.5,1.0,0.85175633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.814035,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1800,25,0,1.0,0.76,0.0,1.0,2.0206525,1.0,0.0,44.87609,2.5,1.0,1.0,0.273218,1.0,0.0,0.0,0.0,0.0,0.024457932,0.08804855,0.999543,0.0,3.2240002,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1866,8,0,1.0,1.0,0.0,1.0,0.05171925,1.0,0.0,0.048981544,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.375,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1867,39,0,1.0,1.0,0.0,1.0,0.25820172,0.0,0.0,0.24958971,3.9,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1943,21,0,1.0,0.5714286,0.0,1.0,0.75567764,0.0,0.0,15.078585,2.1,1.0,1.0,0.23671795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.6952386,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1945,1,0,1.0,1.0,0.0,1.0,0.002782638,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
1979,68,0,1.0,0.7794118,0.0,1.0,7.515902,1.0,0.0,12.706932,0.7000000000000001,1.0,1.0,0.7283015,1.0,0.0,0.0,0.0,0.0,0.27891922,1.0041091,0.99596655,0.0,4.9264708,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
1994,72,0,1.0,0.8611111,0.0,1.0,2.473682,1.0,0.0,43.84479,7.2,0.0,1.0,0.91796154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.809722,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
2021,2,0,1.0,1.0,0.0,1.0,0.0036315918,1.0,0.0,0.00039799392,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
2037,1,0,1.0,1.0,0.0,1.0,0.009156596,1.0,0.0,0.018531376,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
2068,8,0,1.0,1.0,0.0,1.0,0.19704977,1.0,0.0,0.540709,0.8,1.0,1.0,0.028353421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
